volume,flow,duty,article_group,article,country_raw,unit,year,quantity,value
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",Chili,,1874,81730,697208325
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",Brazil,,1874,264590,16084021657
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",Gibraltar,,1874,48113,4470010159
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",British Possessions in South Africa,,1874,129239,9320019323
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",British India: Bombay and Seinde,,1874,82810,5742010507
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",Madras,,1874,10630,58701534
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",Bengal and Burmah,,1874,152770,11537020336
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",Australia,,1874,1399230,1033680269974
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",British North America,,1874,711026,45265094110
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",Other Countries,,1874,577958,37711373117
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Narrow Cloths: Coatings, Duffs, &c., Plain,all Wool",Total,,1874,6106234,3877333937368
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,France,,1874,7359,5451
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,United States: Atlantic,,1874,117385,55689
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Pacific,,1874,80,36
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Mexico,,1874,13576,4413
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,United States of Colombia (NewGranada),,1874,26520,6399
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Argentine Republic,,1874,17912,3777
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Gibraltar,,1874,25971,8040
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,British Possessions in South Africa,,1874,13456,5723
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,British India: Bengal and Burmah,,1874,62020,18197
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Australia,,1874,51327,26151
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,British North America,,1874,106389,40561
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Other Countries,,1874,101619,31070
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Total,,1874,584776,230978
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Germany,,1874,93766,32339
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",France,,1874,44810,25499
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",United States: Atlantic,,1874,22202,10283
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Pacific,,1874,232,81
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Brazil,,1874,77510,15211
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Uruguay,,1874,32718,9961
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Argentine Republic,,1874,82002,18532
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",British Possessions in South Africa,,1874,79195,33406
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Australia,,1874,51593,25015
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Other Countries,,1874,123494,52695
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Total,,1874,620516,250996
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Holland,,1874,8482,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Belgium,,1874,7309,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,France,,1874,17308,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,United States: Atlantic,,1874,45921,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Pacific,,1874,922,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,British Possessions in South Africa,,1874,9165,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,British India: Bengal and Burmah,,1874,3391,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Australia,,1874,71559,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,British North America,,1874,68368,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Other Countries,,1874,39467,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Total,,1874,290531,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated",Sweden and Norway,,1874,29509,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated",Denmark,,1874,11439,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated",Germany,,1874,111740,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated",Holland,,1874,85640,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated",Belgium,,1874,59428,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated",France,,1874,114443,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",Pacific,,1874,1192,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",United States of Colombia (New Granada),,1874,10125,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",Brazil,,1874,7613,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",Argentine Republic,,1874,4659,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",British Possessions in South Africa,,1874,15686,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",British India: Bombay and Scinde,,1874,4082,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",Madras,,1874,593,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",Bengal and Burmah,,1874,30578,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",Australia,,1874,36207,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",British North America,,1874,30083,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",Other Countries,,1874,53859,
as_1874,import,,WOOLLEN AND WORSTED MANUFACTURES,"Small Wares, and Manufactures of Wool orWorsted, unenumerated (Contd)",Total,,1874,699254,
as_1874,import,,"YARN, ALPACA, MOHAIR, AND OTHER SORTS UNE-NUMERATED",,Holland,,1874,146873,
as_1874,import,,"YARN, ALPACA, MOHAIR, AND OTHER SORTS UNE-NUMERATED",,Belgium,,1874,38683,
as_1874,import,,"YARN, ALPACA, MOHAIR, AND OTHER SORTS UNE-NUMERATED",,France,,1874,440015,
as_1874,import,,"YARN, ALPACA, MOHAIR, AND OTHER SORTS UNE-NUMERATED",,Other Countries,,1874,12313,
as_1874,import,,"YARN, ALPACA, MOHAIR, AND OTHER SORTS UNE-NUMERATED",,Total,,1874,763524,
as_1874,import,,ZINC OR SPELTER,"Crude, in Cakes",Java,,1874,5044,4367
as_1874,import,,ZINC OR SPELTER,"Crude, in Cakes",British India: Bombay and Scinde,,1874,4582,3716
as_1874,import,,ZINC OR SPELTER,"Crude, in Cakes",Madras,,1874,700,512
as_1874,import,,ZINC OR SPELTER,"Crude, in Cakes",Bengal and Burmah,,1874,13014,10755
as_1874,import,,ZINC OR SPELTER,"Crude, in Cakes",Other Countries,,1874,5497,5851
as_1874,import,,ZINC OR SPELTER,"Crude, in Cakes",Total,,1874,38019,31930
as_1874,import,,ZINC OR SPELTER,Manufactures of,France,,1874,1330,1602
as_1874,import,,ZINC OR SPELTER,Manufactures of,Japan,,1874,1429,2206
as_1874,import,,ZINC OR SPELTER,Manufactures of,United States: Atlantic,,1874,2446,3996
as_1874,import,,ZINC OR SPELTER,Manufactures of,Pacific,,1874,652,985
as_1874,import,,ZINC OR SPELTER,Manufactures of,Brazil,,1874,700,1207
as_1874,import,,ZINC OR SPELTER,Manufactures of,British Possessions in South Africa,,1874,1777,2266
as_1874,import,,ZINC OR SPELTER,Manufactures of,British India: Bombay and Scinde,,1874,1764,3227
as_1874,import,,ZINC OR SPELTER,Manufactures of,Madras,,1874,289,454
as_1874,import,,ZINC OR SPELTER,Manufactures of,Bengal and Burmah,,1874,5301,7935
as_1874,import,,ZINC OR SPELTER,Manufactures of,Australia,,1874,8668,13789
as_1874,import,,ZINC OR SPELTER,Manufactures of,British North America,,1874,1894,2948
as_1874,import,,ZINC OR SPELTER,Manufactures of,Other Countries,,1874,8862,14515
as_1874,import,,ZINC OR SPELTER,Manufactures of,Total,,1874,37836,59560
as_1874,import,,ALKALI,,Belgium,,1874,516,1319
as_1874,import,,ALKALI,,France,,1874,1252,2149
as_1874,import,,ALKALI,,Spain,,1874,803,1319
as_1874,import,,ALKALI,,United States of America,,1874,3272,2322
as_1874,import,,ALKALI,,Other Countries,,1874,6614,4945
as_1874,import,,ALKALI,,Total,,1874,14300,14740
as_1874,import,,"ARMS, AMMUNITION, AND MILITARY STORES","Muskets, Rifles, or Guns of any other Sort, and Pistols",Turkey Proper,,1874,19648,5321
as_1874,import,,"ARMS, AMMUNITION, AND MILITARY STORES","Muskets, Rifles, or Guns of any other Sort, and Pistols",West Africa (Foreign),,1874,22422,10462
as_1874,import,,"ARMS, AMMUNITION, AND MILITARY STORES","Muskets, Rifles, or Guns of any other Sort, and Pistols",Other Countries,,1874,20638,17528
as_1874,import,,"ARMS, AMMUNITION, AND MILITARY STORES","Muskets, Rifles, or Guns of any other Sort, and Pistols",Total,,1874,121229,224459
as_1874,import,,ASPHALT OR BITUMEN JUDAICUM,,Holland,,1874,101,1176
as_1874,import,,ASPHALT OR BITUMEN JUDAICUM,,Other Countries,,1874,488,4166
as_1874,import,,ASPHALT OR BITUMEN JUDAICUM,,Total,,1874,4398,17480
as_1874,import,,BACON AND HAMS,Bacon,Norway,,1874,46990,109385
as_1874,import,,BACON AND HAMS,Bacon,Germany,,1874,10527,20674
as_1874,import,,BACON AND HAMS,Bacon,Belgium,,1874,49550,106720
as_1874,import,,BACON AND HAMS,Bacon,France,,1874,18973,35654
as_1874,import,,BACON AND HAMS,Bacon,Austrian Territories,,1874,31951,68392
as_1874,import,,BACON AND HAMS,Bacon,United States of America,,1874,22213,45285
as_1874,import,,BACON AND HAMS,Bacon,Other Countries,,1874,18760,42948
as_1874,import,,BACON AND HAMS,Bacon,Total,,1874,266025,581128
as_1874,import,,BACON AND HAMS,Hams,France,,1874,801,2575
as_1874,import,,BACON AND HAMS,Hams,Spanish West India Islands,,1874,462,1955
as_1874,import,,BACON AND HAMS,Hams,Other Countries,,1874,1849,4162
as_1874,import,,BACON AND HAMS,Hams,Total,,1874,6011,12264
as_1874,import,,BARK,Peruvian,Holland,,1874,14855,176309
as_1874,import,,BARK,Peruvian,France,,1874,8400,99446
as_1874,import,,BARK,Peruvian,Italy,,1874,1641,15663
as_1874,import,,BARK,Peruvian,United States of America,,1874,4651,56560
as_1874,import,,BARK,Peruvian,Other Countries,,1874,689,6021
as_1874,import,,BARK,Peruvian,Total,,1874,34821,390042
as_1874,import,,BARK,Of other Sorts,Germany,,1874,455,1316
as_1874,import,,BARK,Of other Sorts,France,,1874,4272,23969
as_1874,import,,BARK,Of other Sorts,Italy,,1874,686,1934
as_1874,import,,BARK,Of other Sorts,United States of America,,1874,445,1373
as_1874,import,,BARK,Of other Sorts,Other Countries,,1874,1763,2925
as_1874,import,,BARK,Of other Sorts,Total,,1874,9897,32918
as_1874,import,,BEADS,Of Glass,France,,1874,169815,12314
as_1874,import,,BEADS,Of Glass,Portugal,,1874,172949,6834
as_1874,import,,BEADS,Of Glass,West Africa (Foreign) (British),,1874,315720,15037
as_1874,import,,BEADS,Of Glass,United States of America,,1874,107462,6660
as_1874,import,,BEADS,Of Glass,British Possessions in South Africa,,1874,64475,3697
as_1874,import,,BEADS,Of Glass,British India,,1874,136639,5252
as_1874,import,,BEADS,Of Glass,Other Countries,,1874,80729,4314
as_1874,import,,BEADS,Of Glass,Total,,1874,141010,7996
as_1874,import,,BEEF,Salted,Holland,,1874,941,1420
as_1874,import,,BEEF,Salted,Belgium,,1874,990,1934
as_1874,import,,BEEF,Salted,France,,1874,890,1626
as_1874,import,,BEEF,Salted,West Africa (Foreign),,1874,5126,4399
as_1874,import,,BEEF,Salted,Mauritius,,1874,1102,1545
as_1874,import,,BEEF,Salted,Other Countries,,1874,4132,5120
as_1874,import,,BEEF,Salted,Total,,1874,13670,17420
as_1874,import,,BRISTLES,,Germany,,1874,7705,1445
as_1874,import,,BRISTLES,,United States of America,,1874,10450,2739
as_1874,import,,BRISTLES,,British North America,,1874,16796,3374
as_1874,import,,BRISTLES,,Other Countries,,1874,18973,4680
as_1874,import,,BRISTLES,,Total,,1874,80646,15514
as_1874,import,,BUTTER,,Germany,,1874,3256,16812
as_1874,import,,BUTTER,,Brazil,,1874,8869,70730
as_1874,import,,BUTTER,,British North America,,1874,1266,4090
as_1874,import,,BUTTER,,British West India Islands,,1874,2131,10807
as_1874,import,,BUTTER,,British Guiana,,1874,1196,6763
as_1874,import,,BUTTER,,Other Countries,,1874,5100,34454
as_1874,import,,BUTTER,,Total,,1874,23214,151002
as_1874,import,,CANDLES,Stearine,Turkey Proper,,1874,6362,23434
as_1874,import,,CANDLES,Stearine,British Possessions in South Africa,,1874,6531,23247
as_1874,import,,CANDLES,Stearine,British India,,1874,9769,36385
as_1874,import,,CANDLES,Stearine,Australia,,1874,74001,267818
as_1874,import,,CANDLES,Stearine,Other Countries,,1874,10453,34145
as_1874,import,,CANDLES,Stearine,Total,,1874,111692,402145
as_1874,import,,CAOUTCHOUC,,Germany,,1874,16115,143411
as_1874,import,,CAOUTCHOUC,,Holland,,1874,7843,81080
as_1874,import,,CAOUTCHOUC,,Belgium,,1874,2072,17440
as_1874,import,,CAOUTCHOUC,,France,,1874,8103,88137
as_1874,import,,CAOUTCHOUC,,United States of America,,1874,8139,73947
as_1874,import,,CAOUTCHOUC,,Other Countries,,1874,815,8076
as_1874,import,,CAOUTCHOUC,,Total,,1874,53405,536391
as_1874,import,,CAOUTCHOUC,Manufactures of,Germany,,1874,241383,21520
as_1874,import,,CAOUTCHOUC,Manufactures of,Other Countries,,1874,49211,5216
as_1874,import,,CAOUTCHOUC,Manufactures of,Total,,1874,350464,33862
as_1874,import,,CHINESE,,Spain and Canary Islands,,1874,2108,6828
as_1874,import,,CHINESE,,Spanish West India Islands,,1874,6139,21668
as_1874,import,,CHINESE,,Brazil,,1874,7164,29532
as_1874,import,,CHINESE,,British Possessions in South Africa,,1874,3716,14026
as_1874,import,,CHINESE,,Other Countries,,1874,5660,19327
as_1874,import,,CHINESE,,Total,,1874,27975,100397
as_1874,import,,CHEMICAL MANUFACTURES AND PRODUCTS,,Germany,,1874,17542,
as_1874,import,,CHEMICAL MANUFACTURES AND PRODUCTS,,Holland,,1874,64879,
as_1874,import,,CHEMICAL MANUFACTURES AND PRODUCTS,,France,,1874,30258,
as_1874,import,,CHEMICAL MANUFACTURES AND PRODUCTS,,United States of America,,1874,63251,
as_1874,import,,CHEMICAL MANUFACTURES AND PRODUCTS,,Australia,,1874,6000,
as_1874,import,,CHEMICAL MANUFACTURES AND PRODUCTS,,Other Countries,,1874,33986,
as_1874,import,,CHEMICAL MANUFACTURES AND PRODUCTS,,Total,,1874,229923,
as_1874,import,,CHICORY,Raw or Kiln dried and roasted in Bond,British Possessions in South Africa,,1874,3071,4260
as_1874,import,,CHICORY,Raw or Kiln dried and roasted in Bond,Australia,,1874,3685,4834
as_1874,import,,CHICORY,Raw or Kiln dried and roasted in Bond,British North America,,1874,1746,2342
as_1874,import,,CHICORY,Raw or Kiln dried and roasted in Bond,Other Countries,,1874,1267,1597
as_1874,import,,CHICORY,Raw or Kiln dried and roasted in Bond,Total,,1874,16544,22098
as_1874,import,,CHINA OR PORCELAIN WARE,,Holland,,1874,287,1693
as_1874,import,,CHINA OR PORCELAIN WARE,,Belgium,,1874,164,1111
as_1874,import,,CHINA OR PORCELAIN WARE,,France,,1874,69,1182
as_1874,import,,CHINA OR PORCELAIN WARE,,British India,,1874,254,932
as_1874,import,,CHINA OR PORCELAIN WARE,,Australia,,1874,1112,4943
as_1874,import,,CHINA OR PORCELAIN WARE,,Other Countries,,1874,726,4518
as_1874,import,,CHINA OR PORCELAIN WARE,,Total,,1874,2711,15501
as_1874,import,,CLOCKS,,British India,,1874,4533,3522
as_1874,import,,CLOCKS,,Straits Settlements,,1874,1984,1471
as_1874,import,,CLOCKS,,Australia,,1874,7313,7272
as_1874,import,,CLOCKS,,Other Countries,,1874,7638,6112
as_1874,import,,CLOCKS,,Total,,1874,23121,20494
as_1874,import,,CLOCKS,COCHINEAL (including Granilla and Dust),Germany,,1874,8701,108050
as_1874,import,,CLOCKS,COCHINEAL (including Granilla and Dust),Holland,,1874,1505,19165
as_1874,import,,CLOCKS,COCHINEAL (including Granilla and Dust),France,,1874,721,8995
as_1874,import,,CLOCKS,COCHINEAL (including Granilla and Dust),United States of America,,1874,4884,60119
as_1874,import,,CLOCKS,COCHINEAL (including Granilla and Dust),British India,,1874,2076,25719
as_1874,import,,CLOCKS,COCHINEAL (including Granilla and Dust),Other Countries,,1874,2562,28835
as_1874,import,,CLOCKS,COCHINEAL (including Granilla and Dust),Total,,1874,23848,292269
as_1874,import,,COCOA,,Holland,,1874,938129,23844
as_1874,import,,COCOA,,France,,1874,1702138,37897
as_1874,import,,COCOA,,Spain and Canary Islands,,1874,1335591,31489
as_1874,import,,COCOA,,Italy,,1874,940164,21725
as_1874,import,,COCOA,,Other Countries,,1874,1615789,41804
as_1874,import,,COCOA,,Total,,1874,7730795,185016
as_1874,import,,COFFEE,,Sweden,,1874,58861,297324
as_1874,import,,COFFEE,,Norway,,1874,12192,59136
as_1874,import,,COFFEE,,Denmark,,1874,7056,36911
as_1874,import,,COFFEE,,Germany,,1874,295188,1476120
as_1874,import,,COFFEE,,Holland,,1874,299718,1480038
as_1874,import,,COFFEE,,Belgium,,1874,95060,446219
as_1874,import,,COFFEE,,France,,1874,57217,271195
as_1874,import,,COFFEE,,Italy,,1874,86956,385032
as_1874,import,,COFFEE,,Austrian Territories,,1874,14501,61336
as_1874,import,,COFFEE,,Turkey Proper,,1874,16130,67030
as_1874,import,,COFFEE,,Wallachia and Moldavia,,1874,9437,45768
as_1874,import,,COFFEE,,United States of America,,1874,6431,29993
as_1874,import,,COFFEE,,Malta,,1874,7243,33525
as_1874,import,,COFFEE,,Australia,,1874,4012,21275
as_1874,import,,COFFEE,,British North America,,1874,3581,17518
as_1874,import,,COFFEE,,Other Countries,,1874,21716,92837
as_1874,import,,COFFEE,,Total,,1874,1079784,5233684
as_1874,import,,COPPER,Ore,Other Countries,,1874,12,530
as_1874,import,,COPPER,Ore,Total,,1874,554,6719
as_1874,import,,COPPER,Regulus,Other Countries,,1874,117,6607
as_1874,import,,COPPER,Regulus,Total,,1874,696,40214
as_1874,import,,COPPER,Old,Holland,,1874,50,3966
as_1874,import,,COPPER,Old,France,,1874,208,16562
as_1874,import,,COPPER,Old,Other Countries,,1874,21,1750
as_1874,import,,COPPER,Old,Total,,1874,323,25701
as_1874,import,,COPPER,Unwrought and part Wrought,Germany,,1874,3049,247116
as_1874,import,,COPPER,Unwrought and part Wrought,Holland,,1874,4313,365941
as_1874,import,,COPPER,Unwrought and part Wrought,Belgium,,1874,1257,109020
as_1874,import,,COPPER,Unwrought and part Wrought,France,,1874,10991,884757
as_1874,import,,COPPER,Unwrought and part Wrought,Spain,,1874,310,31063
as_1874,import,,COPPER,Unwrought and part Wrought,British India,,1874,1220,105009
as_1874,import,,COPPER,Unwrought and part Wrought,Other Countries,,1874,434,37354
as_1874,import,,COPPER,Unwrought and part Wrought,Total,,1874,23987,1987910
as_1874,import,,COPPER,"Manufactures, Unenumerated",Denmark,,1874,2437,
as_1874,import,,COPPER,"Manufactures, Unenumerated",Germany,,1874,3449,
as_1874,import,,COPPER,"Manufactures, Unenumerated",Holland,,1874,2412,
as_1874,import,,COPPER,"Manufactures, Unenumerated",British India,,1874,17706,
as_1874,import,,COPPER,"Manufactures, Unenumerated",Other Countries,,1874,3950,
as_1874,import,,COPPER,"Manufactures, Unenumerated",Total,,1874,49199,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,Holland,,1874,13687,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,Belgium,,1874,5023,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,France,,1874,9853,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,United States of America,,1874,3069,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,Argentine Republic,,1874,2617,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,Australia,,1874,4238,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,British North America,,1874,4490,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,Other Countries,,1874,11758,
as_1874,import,,"CORDAGE, TWINE, AND CABLE YARN",,Total,,1874,61577,
as_1874,export,,COTTON,"Manufactures, Unenumerated",Denmark,,1874,8753,
as_1874,export,,COTTON,"Manufactures, Unenumerated",France,,1874,6527,
as_1874,export,,COTTON,"Manufactures, Unenumerated",China,,1874,4588,
as_1874,export,,COTTON,"Manufactures, Unenumerated",Mexico,,1874,3295,
as_1874,export,,COTTON,"Manufactures, Unenumerated",West Africa (British),,1874,3087,
as_1874,export,,COTTON,"Manufactures, Unenumerated",British India,,1874,25034,
as_1874,export,,COTTON,"Manufactures, Unenumerated",Straits Settlements,,1874,3649,
as_1874,export,,COTTON,"Manufactures, Unenumerated",Australia,,1874,4047,
as_1874,export,,COTTON,"Manufactures, Unenumerated",Other Countries,,1874,26555,
as_1874,export,,COTTON,"Manufactures, Unenumerated",Total,,1874,85535,
as_1874,export,,GUTCH,,Russia,,1874,358,8701
as_1874,export,,GUTCH,,Germany,,1874,188,4255
as_1874,export,,GUTCH,,Holland,,1874,479,10775
as_1874,export,,GUTCH,,Belgium,,1874,162,3340
as_1874,export,,GUTCH,,France,,1874,307,6445
as_1874,export,,GUTCH,,Other Countries,,1874,360,8130
as_1874,export,,GUTCH,,Total,,1874,1854,41646
as_1874,export,,DRUGS,Unenumerated,Russia,,1874,10341,
as_1874,export,,DRUGS,Unenumerated,Germany,,1874,35466,
as_1874,export,,DRUGS,Unenumerated,Holland,,1874,66315,
as_1874,export,,DRUGS,Unenumerated,France,,1874,38194,
as_1874,export,,DRUGS,Unenumerated,China,,1874,24769,
as_1874,export,,DRUGS,Unenumerated,United States of America,,1874,30395,
as_1874,export,,DRUGS,Unenumerated,Australia,,1874,7861,
as_1874,export,,DRUGS,Unenumerated,Other Countries,,1874,62788,
as_1874,export,,DRUGS,Unenumerated,Total,,1874,276129,
as_1874,export,,DYE STUFFS,Unenumerated,Germany,,1874,11257,14605
as_1874,export,,DYE STUFFS,Unenumerated,France,,1874,23854,34996
as_1874,export,,DYE STUFFS,Unenumerated,United States of America,,1874,15221,52713
as_1874,export,,DYE STUFFS,Unenumerated,Other Countries,,1874,13727,21215
as_1874,export,,DYE STUFFS,Unenumerated,Total,,1874,64059,123529
as_1874,export,,DYE WOODS,Logwood,Norway,,1874,278,1756
as_1874,export,,DYE WOODS,Logwood,Holland,,1874,790,5091
as_1874,export,,DYE WOODS,Logwood,Belgium,,1874,890,5513
as_1874,export,,DYE WOODS,Logwood,"Portugal, Azores, and Madeira",,1874,322,2150
as_1874,export,,DYE WOODS,Logwood,Other Countries,,1874,942,6441
as_1874,export,,DYE WOODS,Logwood,Total,,1874,3222,20951
as_1874,export,,DYE WOODS,Unenumerated,Russia,,1874,185,2032
as_1874,export,,DYE WOODS,Unenumerated,Germany,,1874,744,7568
as_1874,export,,DYE WOODS,Unenumerated,Holland,,1874,619,3543
as_1874,export,,DYE WOODS,Unenumerated,Belgium,,1874,455,3426
as_1874,export,,DYE WOODS,Unenumerated,France,,1874,4296,3858
as_1874,export,,DYE WOODS,Unenumerated,United States of America,,1874,641,4451
as_1874,export,,DYE WOODS,Unenumerated,Other Countries,,1874,663,6976
as_1874,export,,DYE WOODS,Unenumerated,Total,,1874,3603,31854
as_1874,export,,DYE WOODS,"EARTHENWARE, not being Porcelain or ChinaWare",all Countries,,1874,3454,8786
as_1874,export,,EMBROIDERY AND NEEDLEWORK,,all Countries,,1874,1255,
as_1874,export,,EXTRACTS,,Of Bark and other Vegetable Substances used in Tanning or Dyeing:,,1874,14584,
as_1874,export,,EXTRACTS,"Of other Sorts, Unenumerated",all Countries,,1874,3907,
as_1874,export,,EXTRACTS,"FARINACEOUS SUBSTANCES, and Manufacturesthereof, Unenumerated",Germany,,1874,6390,
as_1874,export,,EXTRACTS,"FARINACEOUS SUBSTANCES, and Manufacturesthereof, Unenumerated",Holland,,1874,6188,
as_1874,export,,EXTRACTS,"FARINACEOUS SUBSTANCES, and Manufacturesthereof, Unenumerated",France,,1874,21245,
as_1874,export,,EXTRACTS,"FARINACEOUS SUBSTANCES, and Manufacturesthereof, Unenumerated",United States of America,,1874,3030,
as_1874,export,,EXTRACTS,"FARINACEOUS SUBSTANCES, and Manufacturesthereof, Unenumerated",Australia,,1874,8981,
as_1874,export,,EXTRACTS,"FARINACEOUS SUBSTANCES, and Manufacturesthereof, Unenumerated",Other Countries,,1874,11927,
as_1874,export,,EXTRACTS,"FARINACEOUS SUBSTANCES, and Manufacturesthereof, Unenumerated",Total,,1874,52761,
as_1874,export,,FEATHERS AND DOWN,Ornamental,Germany,,1874,12478,32538
