pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
41	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	329	1499095	51	0	330	1503890	50	0	-1
42	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	331	1511609	44	0	332	1516760	44	0	0
43	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	333	1523042	43	0	334	1527306	38	0	-5
44	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	335	1532997	49	0	336	1537015	43	0	-6
45	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	337	1543452	44	0	338	1547864	43	0	-1
46	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	339	1553976	49	0	340	1558157	48	0	-1
47	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	341	1564302	61	0	342	1569839	44	0	-17
48	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	343	1575784	50	0	344	1580417	45	0	-5
49	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	345	1586458	47	0	346	1591765	45	0	-2
50	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	347	1598327	51	0	348	1602896	55	0	4
51	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	349	1609692	44	0	350	1613873	38	0	-6
52	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	351	1619866	21	0	352	1622971	28	0	7
53	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	87	353	1627146	39	0	354	1631539	36	0	-3
54	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	355	1636189	42	0	356	1640643	40	0	-2
55	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	357	1646397	47	0	358	1651277	46	0	-1
56	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	359	1658370	43	0	360	1663359	41	0	-2
57	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	361	1669612	42	0	362	1673977	38	0	-4
58	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	363	1679415	44	0	364	1683954	41	0	-3
59	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	365	1689613	45	0	366	1694536	43	0	-2
60	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	367	1700395	46	0	368	1705153	42	0	-4
61	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	369	1711041	46	0	370	1715448	41	0	-5
62	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	371	1721757	48	0	372	1725836	47	0	-1
63	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	373	1732345	44	0	374	1736072	41	0	-3
64	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	375	1741450	40	0	376	1745406	40	0	0
65	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	377	1751487	43	0	378	1755610	40	0	-3
66	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	379	1760889	47	0	380	1765114	43	0	-4
67	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	381	1770612	45	0	382	1774889	41	0	-4
68	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	383	1780417	46	0	384	1784466	41	0	-5
69	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	385	1789585	48	0	386	1793084	47	0	-1
70	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	387	1800146	44	0	388	1803715	42	0	-2
71	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	389	1809158	46	0	390	1812416	45	0	-1
72	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	391	1819294	39	0	392	1822207	36	0	-3
73	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	393	1827102	45	0	394	1831652	40	0	-5
74	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	395	1837128	35	0	396	1841199	30	0	-5
75	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	397	1845549	37	0	398	1849301	35	0	-2
76	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	399	1854133	41	0	400	1858195	37	0	-4
77	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	401	1862962	41	0	402	1866980	33	0	-8
78	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	403	1871645	14	0	404	1874681	38	0	24
79	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	405	1879801	44	0	406	1885079	43	0	-1
80	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	407	1891236	42	0	408	1895353	35	0	-7
81	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	409	1899671	40	0	410	1903851	37	0	-3
82	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	411	1909472	48	0	412	1914160	44	0	-4
83	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	413	1919584	57	0	414	1924599	44	0	-13
84	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	415	1930178	42	0	416	1934097	41	0	-1
85	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	417	1939443	45	0	418	1944145	43	0	-2
86	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	419	1950285	53	0	420	1954903	43	0	-10
87	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	421	1961030	44	0	422	1965516	39	0	-5
88	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	423	1971349	42	0	424	1975355	40	0	-2
89	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	425	1980793	49	0	426	1985269	46	0	-3
90	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	87	427	1991525	46	0	428	1996364	43	0	-3
91	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	429	2002175	49	0	430	2006922	48	0	-1
92	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	431	2013691	50	0	432	2018527	47	0	-3
93	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	433	2024708	44	0	434	2029076	40	0	-4
94	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	435	2034560	47	0	436	2039498	45	0	-2
95	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	437	2046366	40	0	438	2051013	41	0	1
96	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	439	2056364	44	0	440	2060805	42	0	-2
97	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	441	2066456	49	0	442	2071447	48	0	-1
98	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	443	2078041	47	0	444	2082413	44	0	-3
99	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	445	2088701	49	0	446	2093293	44	0	-5
100	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	447	2099518	44	0	448	2103566	42	0	-2
101	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	449	2108982	40	0	450	2113249	39	0	-1
102	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	451	2119372	46	0	452	2123590	42	0	-4
103	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	453	2129492	47	0	454	2133775	44	0	-3
104	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	455	2140223	49	0	456	2144500	37	0	-12
105	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	457	2149334	45	0	458	2153403	43	0	-2
106	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	459	2159030	47	0	460	2163830	44	0	-3
107	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	461	2170546	43	0	462	2174768	11	0	-32
108	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	463	2178017	42	0	464	2182481	37	0	-5
109	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	465	2187269	45	0	466	2191730	41	0	-4
110	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	467	2197540	54	0	468	2202326	46	0	-8
111	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	469	2208251	45	0	470	2212282	43	0	-2
112	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	471	2218231	51	0	472	2223084	45	0	-6
113	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	473	2229546	44	0	474	2234028	39	0	-5
114	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	475	2239485	43	0	476	2244096	36	0	-7
115	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	477	2249132	41	0	478	2253514	35	0	-6
116	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	479	2258486	41	0	480	2262967	36	0	-5
117	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	481	2267985	12	0	482	2270819	41	0	29
118	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	483	2276764	11	0	484	2279974	40	0	29
119	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	87	485	2285298	47	0	486	2289658	41	0	-6
120	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	487	2295634	41	0	488	2299484	39	0	-2
121	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	489	2304625	45	0	490	2309520	40	0	-5
122	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	491	2315598	38	0	492	2319749	40	0	2
123	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	493	2325766	40	0	494	2330119	40	0	0
124	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	495	2335426	42	0	496	2339526	39	0	-3
125	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	497	2345562	32	0	498	2348942	31	0	-1
126	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	499	2353275	12	0	500	2356354	41	0	29
127	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	501	2361558	39	0	502	2365556	42	0	3
128	1898	statcan_plato_may_1898	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_may/CS4-4-1898-eng/CS4-4-1898-eng.md	imports_37	37	503	2371531	42	0	504	2376114	41	0	-1
