fiscal_year,volume,pair_id,row_seq,era,labels,align_status,key,tot_imp_qty,tot_imp_value,gt_qty,gt_value,gt_duty,pt_qty,pt_value,pt_duty,sx_qty,sx_value,sx_duty,efc_qty,efc_value,efc_duty,closes
1906,statcan_nibi_w2_1906,2,18,SX,Total .....,joined_weak,position,,89299,,45642,15974.7,39565,9232.2,,,2361,1101.9,87568,26308.8,,0
1906,statcan_nibi_w2_1906,2,19,SX,"Bells and gongs, N.E.S..... > Great Britain...",joined_weak,position,1166,,351,,105.3,779,155.8,,,36,14.4,1166,275.5,,0
1906,statcan_nibi_w2_1906,2,23,SX,"Bells and gongs, N.E.S..... > Germany.....",joined_weak,position,868,,,,,,,,,868,347.2,868,347.2,,-1
1906,statcan_nibi_w2_1906,2,26,SX,Total .....,joined_weak,position,,38714,,37042,11112.6,779,155.8,,,904,361.6,38725,11630.0,,0
1906,statcan_nibi_w2_1906,2,30,SX,"Blacking, shoe and shoemakers' ink; shoe, harness and leather dressing, N.O.P..... > Great Britain...",joined_weak,position,6732,,707,,176.75,5879,979.92,,,,,,6586,1156.67,0
1906,statcan_nibi_w2_1906,3,30,SX,Newfoundland...,left_only,,,30,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,4,25,SX,France.....,joined_weak,position,5060,1280,4353,1089,652.95,,,,4868,1109,972.6,4353,1089,652.95,-2
1906,statcan_nibi_w2_1906,4,26,SX,Germany.....,joined_weak,position,4890,1114,22,5,3.3,,,,,,,4890,1114,976.9,0
1906,statcan_nibi_w2_1906,6,28,SX,"Wire, plain..... > France.....",left_only,,,7,,7,3,,,,,,,,,,
1906,statcan_nibi_w2_1906,7,26,SX,Biscuits of all kinds not sweetened ..... > France .....,left_only,,4191,44,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,7,39,SX,Biscuits of all kinds sweetened > United States .....,joined_weak,position,716,4693,37408,4670,1284.51,181920,29169,5348.22,,,,37408,4670,1284.51,-2
1906,statcan_nibi_w2_1906,7,40,SX,Total .....,joined_weak,position,37618,35665,73325,6382,1755.31,,,,,,,255245,35551,7103.53,0
1906,statcan_nibi_w2_1906,7,44,SX,Macaroni and vermicelli ..... > France .....,joined_weak,position,20833,820849,36547,9136.75,,,,,,,,820849,36547,9136.75,0
1906,statcan_nibi_w2_1906,7,45,SX,Macaroni and vermicelli ..... > Italy .....,joined_weak,position,772590,1400255,48851,12212.75,,,,,,,,1400255,48851,12212.75,0
1906,statcan_nibi_w2_1906,8,21,SX,France.....,left_only,,237,10,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,8,37,SX,France.....,joined_weak,position,5,26,5,26,0.75,,,,2,8,0.4,5,26,0.75,0
1906,statcan_nibi_w2_1906,8,38,SX,Germany.....,joined_weak,position,2,8,,,,,,,,,,2,8,0.4,0
1906,statcan_nibi_w2_1906,9,19,SX,"Bran, mill feed, &c..... > Great Britain...",joined_weak,position,,6175,,1366,273.2,,4809,641.23,,,,6175,914.43,,-1
1906,statcan_nibi_w2_1906,9,20,SX,United States...,joined_weak,position,,66153,,66218,13243.6,,,,,,,66218,13243.6,,0
1906,statcan_nibi_w2_1906,9,21,SX,Total .....,joined_weak,position,,72328,,67584,13516.8,,4809,641.23,,,,72393,14158.03,,0
1906,statcan_nibi_w2_1906,12,2,SX,France.....,joined_weak,position,100,43,100,43,10.75,,,,77824,4140,1379.99,106,43,10.75,-2
1906,statcan_nibi_w2_1906,12,3,SX,Germany.....,joined_weak,position,78924,4201,1100,61,15.25,,,,719,97,32.33,78924,4201,1395.24,0
1906,statcan_nibi_w2_1906,12,4,SX,United States...,joined_weak,position,325500,25123,324781,25026,6256.5,,,,,,,325500,25123,6288.83,0
1906,statcan_nibi_w2_1906,12,14,SX,France.....,joined_weak,position,,28883,,28664,10032.4,,,,219,102.2,,28883,10134.6,,0
1906,statcan_nibi_w2_1906,12,15,SX,Germany.....,joined_weak,position,,27344,,1580,553.0,,,,25616,11954.22,,27196,12507.22,,0
1906,statcan_nibi_w2_1906,12,19,SX,United States...,joined_weak,position,,114417,,113640,39774.0,,,,417,194.6,,114057,39968.6,,0
1906,statcan_nibi_w2_1906,13,25,SX,Sleighs. .... > United States...,joined_weak,position,894,17990,892,17880,4470.0,,,,,,,,17580,4470.5,0
1906,statcan_nibi_w2_1906,14,0,SX,Carriages and vehicles— Con. Wheelbarrows and trucks and handcarts ..... > Great Britain...,joined_weak,position,2,22,,,,2,22,4.4,1,5,2.0,2,22,4.4,-2
1906,statcan_nibi_w2_1906,14,1,SX,United States...,joined_weak,position,17493,103796,17440,103662,31098.6,2,22,4.4,1,5,2.0,17441,103667,31100.6,0
1906,statcan_nibi_w2_1906,14,2,SX,Total .....,joined_weak,position,17495,103818,17440,103662,31098.6,166,5327,1065.4,,,,17443,103689,31105.0,0
1906,statcan_nibi_w2_1906,14,5,SX,Total .....,joined_weak,position,2371,40404,2225,33429,10028.7,,,,,,,2391,38756,11094.1,0
1906,statcan_nibi_w2_1906,14,7,SX,France...,left_only,,,14,,14,4.2,,,,,,,,,,
1906,statcan_nibi_w2_1906,14,15,SX,Aust.-Hungary...,joined_weak,position,1556,791,,,,1556,790,184.34,1,0,47,1556,791,184.81,-1
1906,statcan_nibi_w2_1906,14,16,SX,Germany...,joined_weak,position,100,49,100,49,17.15,,,,23,38,17.75,100,49,17.15,-1
1906,statcan_nibi_w2_1906,14,17,SX,United States...,joined_weak,position,23,38,,,,,,,2,1,0.47,23,38,17.75,0
1906,statcan_nibi_w2_1906,14,18,SX,,joined_weak,position,2,1,,,,1556,790,184.34,25,40,18.69,2,1,0.47,-2
1906,statcan_nibi_w2_1906,14,19,SX,Total .....,joined_weak,position,1681,879,100,49,17.15,,,,,,,1681,879,220.18,0
1906,statcan_nibi_w2_1906,16,9,SX,,right_only,,,,,,,,,,,99,33.0,,7,1.75,-2
1906,statcan_nibi_w2_1906,16,17,SX,"Clothes wringers and parts thereof, for domestic use..... > France.....",joined_weak,position,1,67,1,67,23.45,,,,,,,,7575,19461,0
1906,statcan_nibi_w2_1906,16,18,SX,"Clothes wringers and parts thereof, for domestic use..... > United States..",joined_weak,position,7575,19461,7575,19461,6811.35,,,,,,,,,,0
1906,statcan_nibi_w2_1906,16,20,SX,,right_only,,,,,,,,121236,23153,2315.3,,,,,121236,0
1906,statcan_nibi_w2_1906,16,21,SX,"Cloths, not rubbered or made waterproof, whether of wool, cotton, unions, silk or ramie, sixty inches or over in width and weighing not more than seven ounces to the square yard, imported exclusively for the manufacture of mackintosh clothing..... > Great Britain...",joined_weak,position,113713,21609,,,,,,,,,,,,,0
1906,statcan_nibi_w2_1906,16,22,SX,,right_only,,,,,,,,19500,43722,6890.03,,,,,19667,-1
1906,statcan_nibi_w2_1906,16,24,SX,"Coal, bituminous..... > United States...",joined_weak,position,4742485,8748496,4475883,8316150,2372217.99,,,,,,,,,,0
1906,statcan_nibi_w2_1906,17,15,SX,Switzerland....,joined_weak,position,299,38,1098,197,43.92,,,,192,66,10.24,1098,197,43.92,0
1906,statcan_nibi_w2_1906,17,16,SX,United States...,joined_weak,position,736522,125643,715426,123715,28617.04,466710,93206,12445.86,31716,4237,1691.51,715618,123781,28627.28,0
1906,statcan_nibi_w2_1906,17,17,SX,Total .....,joined_weak,position,1333972,246259,818394,147060,32735.76,,,,,,,1316820,244503,46873.13,0
1906,statcan_nibi_w2_1906,17,21,SX,France .....,joined_weak,position,22207,6087,24869,6986,1397.2,,,,402,52,13.86,24869,6986,1397.2,0
1906,statcan_nibi_w2_1906,17,22,SX,Germany .....,joined_weak,position,402,52,,,,,,,,,,402,52,13.86,0
1906,statcan_nibi_w2_1906,17,26,SX,United States...,joined_weak,position,408934,102119,422547,108281,21656.2,646765,137678,18357.13,546,146,38.92,422547,108281,21656.2,-1
1906,statcan_nibi_w2_1906,17,27,SX,Total .....,joined_weak,position,1372190,325786,732297,192769,38553.8,,,,,,,1379608,330593,56949.85,0
1906,statcan_nibi_w2_1906,20,29,SX,"Germany ..... > Gray, unbleached cotton fab- rics.....",left_only,,40,4,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,20,30,SX,"United States... > Gray, unbleached cotton fab- rics.....",joined_weak,position,548584,39570,548584,39570,9892.5,,,,,,,,548584,39570,0
1906,statcan_nibi_w2_1906,20,34,SX,,right_only,,,,,,,,,,305,100,33.33,,5,,-1
1906,statcan_nibi_w2_1906,20,35,SX,White or bleached cotton fab- rics..... > Aust.-Hungary..,joined_weak,position,7159,919,6854,819,204.75,,,,,,,,7159,238.08,0
1906,statcan_nibi_w2_1906,20,36,SX,White or bleached cotton fab- rics..... > Belgium .....,joined_weak,position,10803,2125,10803,2125,531.25,,,,,,,,10803,2125,0
1906,statcan_nibi_w2_1906,20,37,SX,White or bleached cotton fab- rics..... > China .....,joined_weak,position,360,25,360,25,6.25,,,,,,,,360,25,0
1906,statcan_nibi_w2_1906,20,43,SX,White or bleached cotton fab- rics..... > Total.....,joined_weak,position,15483996,1274640,2870295,257029,64257.25,12695828,1013911,168987.25,70620,5715,1904.97,15586749,1376965,226149.47,0
1906,statcan_nibi_w2_1906,21,1,SX,Hong Kong...,joined_weak,position,762,39,762,39,13.65,,,,5543,651,303.8,762,39,13.65,-2
1906,statcan_nibi_w2_1906,21,2,SX,Aust.-Hungary..,joined_weak,position,12762,1518,7219,867,303.45,,,,,,,12762,1518,607.25,0
1906,statcan_nibi_w2_1906,21,8,SX,Japan.....,joined_weak,position,32911,3351,32911,3351,1172.85,,,,2049,245,114.33,32911,3351,1172.85,0
1906,statcan_nibi_w2_1906,21,9,SX,Switzerland....,joined_weak,position,69401,13838,65797,13457,4709.95,,,,8410,1045,487.67,67846,13702,4824.28,0
1906,statcan_nibi_w2_1906,21,10,SX,United States..,joined_weak,position,5500001,480317,5462689,477305,167056.75,,,,,,,5471099,478360,167544.42,0
1906,statcan_nibi_w2_1906,22,42,SX,United States . . . . .,joined_weak,position,545,222,545,222,33.3,,,,,,,,545,33.5,0
1906,statcan_nibi_w2_1906,23,4,SX,"All other cotton thread, N.E.S. > Great Britain...",left_only,,,211,,313,78.25,,,,,,,,,,
1906,statcan_nibi_w2_1906,23,6,SX,,right_only,,,,,,,,,,,,,917,313,78.25,0
1906,statcan_nibi_w2_1906,24,6,SX,Socks and stockings..... > China.....,joined_weak,position,96,63,96,63,22.05,,,,618,875,408.33,96,63,22.05,-2
1906,statcan_nibi_w2_1906,24,7,SX,Socks and stockings..... > France.....,joined_weak,position,2477,2920,1859,2045,715.75,,,,119310,155781,72697.88,2477,2920,1124.08,-2
1906,statcan_nibi_w2_1906,24,8,SX,Socks and stockings..... > Germany.....,joined_weak,position,119389,155869,141,125,43.75,,,,,,,119451,155906,72741.63,0
1906,statcan_nibi_w2_1906,24,9,SX,Socks and stockings..... > Japan.....,joined_weak,position,20,10,20,10,3.5,,,,204,314,146.53,20,10,3.5,-2
1906,statcan_nibi_w2_1906,24,10,SX,Socks and stockings..... > Switzerland.....,joined_weak,position,324,473,120,159,55.65,,,,1035,1515,707.0,324,473,202.18,-2
1906,statcan_nibi_w2_1906,24,11,SX,Socks and stockings..... > United States.....,joined_weak,position,30474,27218,29391,25540,8939.9,,,,,,,30426,27055,9646.0,0
1906,statcan_nibi_w2_1906,25,12,SX,Switzerland....,joined_weak,position,3022,863,3022,863,258.9,,,,3206,1166,466.4,3022,863,258.9,-2
1906,statcan_nibi_w2_1906,25,13,SX,United States...,joined_weak,position,257901,76874,256183,75894,22768.2,1330969,315218,63043.6,156348,49292,19716.8,259389,77060,23234.6,-2
1906,statcan_nibi_w2_1906,25,14,SX,Total.....,joined_weak,position,1842146,469779,355901,105709,31712.7,,,,,,,1843218,470219,114473.1,0
1906,statcan_nibi_w2_1906,25,26,SX,Turkey.....,left_only,,,383,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,27,0,SX,Acids—Muriatic and nitric... > Great Britain...,joined_weak,position,2403,288,,,,2403,288,38.4,10,56,14.93,2403,288,38.4,-2
1906,statcan_nibi_w2_1906,27,1,SX,Germany.....,joined_weak,position,10,56,,,,,,,,,,10,56,14.93,0
1906,statcan_nibi_w2_1906,27,33,SX,Russia.....,joined_weak,position,169598,8514,230015,10120,2530.0,,,,888,44,14.67,230015,10120,2530.0,0
1906,statcan_nibi_w2_1906,27,34,SX,United States...,joined_weak,position,560149,63555,559033,63497,15874.25,,,,,,,559921,63541,15888.92,0
1906,statcan_nibi_w2_1906,27,36,SX,"Glue, liquid ..... > Great Britain...",joined_weak,position,,800,,312,78.0,,488,81.38,,,,800,159.38,,-1
1906,statcan_nibi_w2_1906,27,37,SX,Aust.-Hungary..,joined_weak,position,,,,25,6.25,,,,,,,25,6.25,,0
1906,statcan_nibi_w2_1906,27,38,SX,China.....,joined_weak,position,,1,,1,0.25,,,,,,,1,0.25,,0
1906,statcan_nibi_w2_1906,27,39,SX,Germany.....,joined_weak,position,,52,,,,,,,,52,17.34,52,17.34,,-1
1906,statcan_nibi_w2_1906,27,40,SX,United States...,joined_weak,position,,13806,,13806,3451.5,,,,,,,13806,3451.5,,0
1906,statcan_nibi_w2_1906,27,41,SX,Total .....,joined_weak,position,,14659,,14144,3536.0,,488,81.38,,52,17.34,14684,3634.72,,0
1906,statcan_nibi_w2_1906,29,4,SX,Belgium...,left_only,,141,423,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,29,5,SX,Germany...,left_only,,11006,34694,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,29,6,SX,Turkey.....,left_only,,200,356,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,30,22,SX,,right_only,,,,,,,,65,8.67,,,,,65,8.67,0
1906,statcan_nibi_w2_1906,32,0,SX,"Tableware of china, porcelain or other clay..... > Great Britain.....",joined_weak,position,,699416,,5264,1579.2,705415,105812,25,473,189,20,711152,107580,65,0
1906,statcan_nibi_w2_1906,32,1,SX,Hong Kong.....,joined_weak,position,,284,,284,85.2,,,,,,,284,85,20,0
1906,statcan_nibi_w2_1906,32,2,SX,Aust. Hungary.....,joined_weak,position,,20601,,20552,6165.6,,,,,288,115,20840,6280,80,-1
1906,statcan_nibi_w2_1906,32,3,SX,Belgium.....,joined_weak,position,,171,,171,51.3,,,,,,,171,51,30,0
1906,statcan_nibi_w2_1906,32,4,SX,China.....,joined_weak,position,,1445,,1445,433.5,,,,,,,1445,433,50,0
1906,statcan_nibi_w2_1906,32,5,SX,Denmark.....,joined_weak,position,,203,,203,60.9,,,,,,,203,60,90,0
1906,statcan_nibi_w2_1906,32,6,SX,France.....,joined_weak,position,,41388,,41388,12416.4,,,,,,,41388,12416,40,0
1906,statcan_nibi_w2_1906,32,7,SX,Germany.....,joined_weak,position,,101413,,4857,1457.1,,,,96090,38436,0,100947,39893,10,0
1906,statcan_nibi_w2_1906,32,8,SX,Holland.....,joined_weak,position,,5648,,5648,1694.4,,,,,,,5648,1694,40,0
1906,statcan_nibi_w2_1906,32,9,SX,Italy.....,joined_weak,position,,32,,32,9.6,,,,,,,32,9,60,0
1906,statcan_nibi_w2_1906,32,10,SX,Japan.....,joined_weak,position,,50904,,50904,15271.2,,,,,,,50904,15271,20,0
1906,statcan_nibi_w2_1906,32,11,SX,St. Pierre.....,joined_weak,position,,15,,15,4.5,,,,,,,15,4,50,0
1906,statcan_nibi_w2_1906,32,12,SX,United States.....,joined_weak,position,,23035,,22631,6789.3,,,,404,161,60,23035,6950,90,0
1906,statcan_nibi_w2_1906,32,13,SX,Total .....,joined_weak,position,,944555,,153394,46018.2,705415,105812,25,97255,38902,0,956064,190732,45,0
1906,statcan_nibi_w2_1906,32,14,SX,"China and porcelain ware, N.E.S..... > Great Britain.....",joined_weak,position,,40113,,5607,1682.1,34715,6943,0,448,179,20,40770,8804,30,0
1906,statcan_nibi_w2_1906,32,15,SX,Hong Kong.....,joined_weak,position,,505,,505,151.5,,,,,,,505,151,50,0
1906,statcan_nibi_w2_1906,32,16,SX,Aust. Hungary.....,joined_weak,position,,25680,,26166,7849.8,,,,,391,156,26557,8006,20,-1
1906,statcan_nibi_w2_1906,32,17,SX,Belgium.....,joined_weak,position,,10,,10,3.0,,,,,,,10,3,0,0
1906,statcan_nibi_w2_1906,32,18,SX,China.....,joined_weak,position,,1089,,1089,326.7,,,,,,,1089,326,70,0
1906,statcan_nibi_w2_1906,32,19,SX,Denmark.....,joined_weak,position,,24,,24,7.2,,,,,,,24,7,20,0
1906,statcan_nibi_w2_1906,32,20,SX,France.....,joined_weak,position,,20663,,20931,6279.3,,,,,,,20931,6279,30,0
1906,statcan_nibi_w2_1906,32,21,SX,Germany.....,joined_weak,position,,72890,,283,84.9,,,,74401,29760,40,74684,29845,30,-1
1906,statcan_nibi_w2_1906,32,22,SX,Holland.....,joined_weak,position,,387,,387,116.1,,,,,,,387,116,10,0
1906,statcan_nibi_w2_1906,32,23,SX,Italy.....,joined_weak,position,,476,,476,142.8,,,,,,,476,142,80,0
1906,statcan_nibi_w2_1906,32,24,SX,Japan.....,joined_weak,position,,37563,,37575,11272.5,,,,,,,37575,11272,50,0
1906,statcan_nibi_w2_1906,32,25,SX,United States.....,joined_weak,position,,11005,,10389,3116.7,,,,616,246,40,11005,3363,10,-1
1906,statcan_nibi_w2_1906,32,26,SX,Total .....,joined_weak,position,,210405,,103442,31032.6,34715,6943,0,75856,30342,40,214013,68318,0,-1
1906,statcan_nibi_w2_1906,32,27,SX,Earthenware tiles..... > Great Britain.....,joined_weak,position,,28822,,303,106.05,28877,6737,96,,,,29180,6844,1,-1
1906,statcan_nibi_w2_1906,32,28,SX,Belgium.....,joined_weak,position,,228,,228,79.8,,,,,,,228,79,80,0
1906,statcan_nibi_w2_1906,32,29,SX,France.....,joined_weak,position,,754,,754,263.9,,,,,19,8,754,263,90,0
1906,statcan_nibi_w2_1906,32,30,SX,Germany.....,joined_weak,position,,19,,,,,,,,,,19,8,87,0
1906,statcan_nibi_w2_1906,32,31,SX,Holland.....,joined_weak,position,,1,,1,0.35,,,,,,,1,0,35,0
1906,statcan_nibi_w2_1906,32,32,SX,United States.....,joined_weak,position,,48000,,48065,16822.75,,,,,,,48065,16822,75,0
1906,statcan_nibi_w2_1906,32,33,SX,Total .....,joined_weak,position,,77824,,49351,17272.85,28877,6737,96,19,8,87,78247,24019,68,-1
1906,statcan_nibi_w2_1906,32,34,SX,"Manufactures of earthenware, N.E.S..... > Great Britain.....",joined_weak,position,,18137,,1311,393.3,16788,3357,60,119,47,60,18218,3798,50,-1
1906,statcan_nibi_w2_1906,32,35,SX,Aust. Hungary.....,joined_weak,position,,2669,,2683,804.9,,,,,,,2683,804,90,0
1906,statcan_nibi_w2_1906,32,36,SX,China.....,joined_weak,position,,129,,129,38.7,,,,,,,129,38,70,0
1906,statcan_nibi_w2_1906,32,37,SX,France.....,joined_weak,position,,4680,,4680,1404.0,,,,,,,4680,1404,0,0
1906,statcan_nibi_w2_1906,32,38,SX,Germany.....,joined_weak,position,,3126,,360,108.0,,,,2766,1106,40,3126,1214,40,0
1906,statcan_nibi_w2_1906,32,39,SX,Italy.....,joined_weak,position,,169,,169,50.7,,,,,,,169,50,70,0
1906,statcan_nibi_w2_1906,32,40,SX,Japan.....,joined_weak,position,,927,,927,278.1,,,,,,,927,278,10,0
1906,statcan_nibi_w2_1906,32,41,SX,Switzerland.....,joined_weak,position,,39,,30,11.7,,,,,,,39,11,70,0
1906,statcan_nibi_w2_1906,32,42,SX,United States.....,joined_weak,position,,87999,,87817,26345.1,,,,36,14,40,87853,26359,50,0
1906,statcan_nibi_w2_1906,32,43,SX,Total .....,joined_weak,position,,117875,,98115,29434.5,16788,3357,60,2921,1168,40,117824,33960,50,-1
1906,statcan_nibi_w2_1906,33,0,SX,"Elastic, round or flat, including garter elastic. .... > Great Britain .....",joined_weak,position,,91468,,154,53.9,21314,21306.85,,,,,91468,21360.75,,0
1906,statcan_nibi_w2_1906,33,1,SX,Hong Kong. ....,joined_weak,position,,1,,1,0.35,,,,,,,1,0.35,,0
1906,statcan_nibi_w2_1906,33,2,SX,France. ....,joined_weak,position,,2215,,2215,775.25,,,,,,,2215,775.25,,0
1906,statcan_nibi_w2_1906,33,4,SX,United States. ....,joined_weak,position,,24574,,24574,8600.9,,,,,,,24574,8600.9,,0
1906,statcan_nibi_w2_1906,33,5,SX,Total .....,joined_weak,position,,118362,,26944,9430.4,21314,21306.85,,104,48.53,,118362,30785.78,,0
1906,statcan_nibi_w2_1906,33,12,SX,"Electric apparatus, N. E. S., insulators of all kinds, &c., electric and galvanic batteries; telegraph and telephone instruments. .... > Great Britain .....",left_only,,,68718,,1962,490.5,,,,,,,,,,
1906,statcan_nibi_w2_1906,33,13,SX,Aust.-Hungary. ....,joined_weak,position,,1505,,1452,363.0,66213,11035.63,,54,18.0,,68229,11544.18,,0
1906,statcan_nibi_w2_1906,33,14,SX,Belgium .....,joined_weak,position,,194,,194,48.5,,,,53,17.67,,1505,380.67,,0
1906,statcan_nibi_w2_1906,33,15,SX,Denmark .....,joined_weak,position,,3431,,,,,,,,,,194,48.5,,0
1906,statcan_nibi_w2_1906,33,16,SX,France .....,joined_weak,position,,7579,,7579,1894.75,,,,,,,7579,1894.75,,0
1906,statcan_nibi_w2_1906,33,18,SX,Holland .....,joined_weak,position,,,,1090,272.5,,,,,,,1090,272.5,,0
1906,statcan_nibi_w2_1906,33,19,SX,Italy .....,joined_weak,position,,155,,155,38.75,,,,,,,155,38.75,,0
1906,statcan_nibi_w2_1906,33,20,SX,Sweden .....,joined_weak,position,,500,,500,125.0,,,,,,,500,125.0,,0
1906,statcan_nibi_w2_1906,33,21,SX,Switzerland .....,joined_weak,position,,1689,,1689,422.25,,,,538,179.33,,1689,422.25,,0
1906,statcan_nibi_w2_1906,33,22,SX,United States. ....,joined_weak,position,,2369517,,2367497,591874.25,,,,,,,2368035,592053.58,,0
1906,statcan_nibi_w2_1906,33,23,SX,Total .....,joined_weak,position,,2461726,,2382118,595529.5,66213,11035.63,,9083,3027.69,,2457414,609592.82,,0
1906,statcan_nibi_w2_1906,33,24,SX,"Electric motors, generators, dynamos and sockets. .... > Great Britain .....",joined_weak,position,,12583,,4851,1212.75,7732,1288.67,,,,,12583,2501.42,,0
1906,statcan_nibi_w2_1906,33,25,SX,Aust.-Hungary. ....,joined_weak,position,,260,,260,65.0,,,,,,,200,65.0,,0
1906,statcan_nibi_w2_1906,33,26,SX,France .....,joined_weak,position,,652,,652,163.0,,,,,,,652,163.0,,0
1906,statcan_nibi_w2_1906,33,27,SX,Holland .....,joined_weak,position,,5937,,5937,1484.25,,,,,,,5937,1484.25,,0
1906,statcan_nibi_w2_1906,33,28,SX,Sweden .....,joined_weak,position,,271,,271,67.75,,,,,,,271,67.75,,0
1906,statcan_nibi_w2_1906,33,29,SX,Switzerland. ....,joined_weak,position,,1151,,1151,287.75,,,,166,55.33,,1151,287.75,,0
1906,statcan_nibi_w2_1906,33,30,SX,United States. ....,joined_weak,position,,982999,,981097,245274.25,,,,,,,981263,245329.58,,0
1906,statcan_nibi_w2_1906,33,31,SX,Total .....,joined_weak,position,,1003853,,994219,248554.75,7732,1288.67,,166,55.33,,1002117,249898.75,,0
1906,statcan_nibi_w2_1906,33,32,SX,"Embroideries, not otherwise provided for. .... > Great Britain .....",joined_weak,position,,24548,,9496,3323.6,12053,2812.48,,2970,1386.0,,24519,7522.08,,0
1906,statcan_nibi_w2_1906,33,33,SX,Aust.-Hungary. ....,joined_weak,position,,1675,,1675,586.25,,,,,,,1675,586.25,,0
1906,statcan_nibi_w2_1906,33,34,SX,China .....,joined_weak,position,,209,,209,73.15,,,,,,,209,73.15,,0
1906,statcan_nibi_w2_1906,33,35,SX,France .....,joined_weak,position,,6988,,6562,2296.7,,,,296,138.13,,6858,2434.83,,0
1906,statcan_nibi_w2_1906,33,37,SX,Japan .....,joined_weak,position,,3282,,3282,1148.7,,,,,,,3282,1148.7,,0
1906,statcan_nibi_w2_1906,33,38,SX,Switzerland. ....,joined_weak,position,,33899,,33566,11748.1,,,,45,21.0,,33566,11748.1,,0
1906,statcan_nibi_w2_1906,33,39,SX,United States. ....,joined_weak,position,,9322,,8364,2927.4,,,,,,,8409,2948.4,,0
1906,statcan_nibi_w2_1906,33,40,SX,Total .....,joined_weak,position,,86288,,63154,22103.9,12053,2812.48,,9775,4561.66,,84982,29478.04,,0
1906,statcan_nibi_w2_1906,34,0,SX,Emery wheels and manufactures of Emery ..... > Great Britain...,left_only,,,271,,,,,,,,,,,,,
1906,statcan_nibi_w2_1906,37,0,SX,"Laces, lace collars and similar goods, lace nets and nettings of cotton, linen, silk or other material > Great Britain",joined_weak,position,1011486,,182615,,63915.25,,745823,174027.54,,83144,38800.53,,1011582,276748.32,0
1906,statcan_nibi_w2_1906,38,1,SX,"Feathers, bed and other, undressed, N. O. P. > France",joined_weak,position,5792,,6665,,1333.0,,,,,302,80.54,,6665,1333.0,0
1906,statcan_nibi_w2_1906,38,2,SX,"Feathers, bed and other, undressed, N. O. P. > Germany",joined_weak,position,302,,,,,,,,,,,,302,80.54,0
1906,statcan_nibi_w2_1906,38,14,SX,"Fertilizers, compounded or manufactured. > Great Britain",joined_weak,position,7848,,53,,5.3,,7795,519.71,,2194,292.53,,7848,525.01,-2
1906,statcan_nibi_w2_1906,38,15,SX,"Fertilizers, compounded or manufactured. > Germany",joined_weak,position,2194,,,,,,,,,,,,2194,292.53,0
1906,statcan_nibi_w2_1906,38,18,SX,"Fibre, Kartavert, indurated fibre, vulcanized fibre and like material and manufactures of, N. E. S. > Great Britain",joined_weak,position,322,,26,,6.5,,296,49.35,,13,4.33,,322,55.85,0
