fiscal_year,volume,pair_id,row_seq,era,labels,align_status,key,tot_imp_qty,tot_imp_value,gt_qty,gt_value,gt_duty,pt_qty,pt_value,pt_duty,sx_qty,sx_value,sx_duty,efc_qty,efc_value,efc_duty,closes
1905,statcan_nibi_w2_1905,6,25,SX,Pumps..... > Germany .....,joined_weak,position,,220,,,,,,,,,,220,,88.0,0
1905,statcan_nibi_w2_1905,6,28,SX,,right_only,,,,,,,19335,3256,217.15,650,233,31.07,19335,3256,217.15,-2
1905,statcan_nibi_w2_1905,6,29,SX,"Wire, plain..... > Great Britain ..",joined_weak,position,,19335,,,,,,,203,112,14.93,650,233,31.07,0
1905,statcan_nibi_w2_1905,6,30,SX,"Wire, plain..... > Germany .....",joined_weak,position,,650,,,,,,,,,,85938,13816,1385.33,0
1905,statcan_nibi_w2_1905,6,32,SX,"Wire, plain..... > Total .....",left_only,,,105963,17313,13704,1370.4,,,,,,,,,,
1905,statcan_nibi_w2_1905,7,23,SX,France.....,joined_weak,position,700,87,700,92,23.0,,,,24,3,1.0,760,92,23.0,0
1905,statcan_nibi_w2_1905,7,24,SX,Germany.....,joined_weak,position,24,3,,,,,,,,,,24,3,1.0,0
1905,statcan_nibi_w2_1905,8,29,SX,Barley..... > Great Britain...,joined_weak,position,,10,,2,60,2,8,1.6,,,,4,16,2.2,0
1905,statcan_nibi_w2_1905,9,25,SX,United States...,joined_weak,position,227436,4930,213872,4617,923.4,,,,,,,,213872,4617,0
1905,statcan_nibi_w2_1905,10,27,SX,Building brick..... > Great Britain.....,joined_weak,position,,119,,10,,109,2150,286.71,,,,119,2450,346.71,0
1905,statcan_nibi_w2_1905,10,28,SX,United States.....,joined_weak,position,,25396,,25396,,,,,,,,25396,165672,33134.4,0
1905,statcan_nibi_w2_1905,10,29,SX,Total.....,joined_weak,position,,25515,,25406,,109,2150,286.71,,,,25515,168122,33481.11,0
1905,statcan_nibi_w2_1905,10,31,SX,United States.....,joined_weak,position,,,,,6563.6,,,,,,,2345,32518,6503.6,0
1905,statcan_nibi_w2_1905,13,8,SX,Great Britain...,left_only,,,689,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,14,0,SX,Bicycles and tricycles..... > Great Britain..,joined_weak,position,87,3693,49,1834,550.2,38,1859,371.8,2,170,68.0,87,3693,922.0,0
1905,statcan_nibi_w2_1905,14,1,SX,United States...,joined_weak,position,3096,48238,2961,46825,14047.5,,,,,,,2963,46995,14115.5,0
1905,statcan_nibi_w2_1905,15,0,SX,Portland ..... > Great Britain...,joined_weak,position,482795,164494,6606,2391,825.75,468900,160011,39074.35,4450,1087,741.66,475506,162402,39900,0
1905,statcan_nibi_w2_1905,15,1,SX,Belgium .....,joined_weak,position,370885,105716,356432,102351,44554.0,,,,,,,360882,103438,45295,0
1905,statcan_nibi_w2_1905,15,2,SX,France .....,joined_weak,position,2046,600,2046,600,255.75,,,,14319,4761,2386.49,2046,600,255,-2
1905,statcan_nibi_w2_1905,15,3,SX,Germany .....,joined_weak,position,17295,6961,2976,2200,372.0,,,,,,,17295,6961,2758,0
1905,statcan_nibi_w2_1905,15,5,SX,Japan..,joined_weak,position,64444,27083,64444,27083,8055.5,,,,1753,670,292.16,64444,27083,8055,0
1905,statcan_nibi_w2_1905,15,6,SX,United States...,joined_weak,position,2309609,935079,2303489,932598,287936.47,468900,160011,39074.35,20522,6518,3420.31,2305242,933268,288228,0
1905,statcan_nibi_w2_1905,15,7,SX,Total .....,joined_weak,position,3253053,1240830,2738972,1068120,342371.84,,,,,,,3228394,1234649,384866,0
1905,statcan_nibi_w2_1905,16,28,SX,"Clothes wringers, and parts thereof, for domestic use..... > Great Britain...",joined_weak,position,5,10,,,,5,10,2.34,6,14,6.53,5,10,2.34,-2
1905,statcan_nibi_w2_1905,16,29,SX,"Clothes wringers, and parts thereof, for domestic use..... > United States...",joined_weak,position,9314,20127,9308,20113,7039.55,,,,,,,9314,20127,7046.08,0
1905,statcan_nibi_w2_1905,17,2,SX,"Coal, bituminous ..... > France .....",left_only,,56,168,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,17,9,SX,"Cocoa carpeting, mats, rugs and matting ..... > B. E. Indies...",left_only,,,732,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,17,15,SX,,right_only,,,,,,,500,6,1.67,,,,500,6,1.67,0
1905,statcan_nibi_w2_1905,17,18,SX,"Cocoa nuts, imported from place of growth by vessel direct to a Canadian port ..... > Porto Rico.....",left_only,,22692,463,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,17,25,SX,,right_only,,,,,,,19645,1461,654.84,,,,19645,1461,654.84,0
1905,statcan_nibi_w2_1905,17,28,SX,"Cocoa nut, desiccated, sweetened or not..... > United States...",left_only,,8070,1195,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,18,8,SX,"Cocoa shells and nibs, chocolate and other preparations of cocoa, N.E.S. .... > St. Pierre.....",joined_weak,position,54,17,54,17,3.4,,,,1250,499,133.0,54,17,3.4,-2
1905,statcan_nibi_w2_1905,18,9,SX,"Cocoa shells and nibs, chocolate and other preparations of cocoa, N.E.S. .... > Switzerland....",joined_weak,position,235778,66130,179901,51657,10331.4,,,,,,,181151,52156,10464.4,0
1905,statcan_nibi_w2_1905,18,15,SX,"Coffee, Green, N.E.S. .... > Mexico.....",left_only,,20000,1962,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,18,22,SX,"Coffee, roasted or ground, when not imported direct from the country of growth and production..... > Newfoundland..",left_only,,108,16,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,19,0,SX,"Combs for dress and toilet, of all kinds..... > Great Britain.....",joined_weak,position,,67322,,2461,861.35,64577,15068.53,,461,215.14,,67499,16145.02,,0
1905,statcan_nibi_w2_1905,19,1,SX,Hong Kong.....,joined_weak,position,,25,,25,8.75,,,,,,,25,8.75,,0
1905,statcan_nibi_w2_1905,19,2,SX,Aust.-Hungary.....,joined_weak,position,,696,,696,243.6,,,,,,,696,243.6,,0
1905,statcan_nibi_w2_1905,19,3,SX,Belgium.....,joined_weak,position,,581,,581,263.35,,,,,,,581,203.35,,0
1905,statcan_nibi_w2_1905,19,4,SX,China.....,joined_weak,position,,62,,62,21.7,,,,,,,62,21.7,,0
1905,statcan_nibi_w2_1905,19,5,SX,France.....,joined_weak,position,,20774,,20774,7270.9,,,,,,,29774,7270.9,,0
1905,statcan_nibi_w2_1905,19,7,SX,Japan.....,joined_weak,position,,5,,5,1.75,,,,,,,5,1.75,,0
1905,statcan_nibi_w2_1905,19,8,SX,United States.....,joined_weak,position,,77303,,76673,26835.55,,,,557,259.93,,77230,27095.48,,0
1905,statcan_nibi_w2_1905,19,9,SX,Total.....,joined_weak,position,,196700,,101277,35446.95,64577,15068.53,,30950,14443.45,,196804,64958.93,,0
1905,statcan_nibi_w2_1905,19,11,SX,United States.....,left_only,,,2245,,2245,673.5,,,,,,,,,,
1905,statcan_nibi_w2_1905,19,12,SX,Total.....,joined_weak,position,,3043,,2245,673.5,,,,,,,2245,673.5,,0
1905,statcan_nibi_w2_1905,19,13,SX,"Copper wire, plain, tinned or plated..... > Great Britain.....",joined_weak,position,,43322,,13018,345,798,159.6,,,,,3043,833.1,,0
1905,statcan_nibi_w2_1905,19,15,SX,Total.....,joined_weak,position,,176837,,146440,22967,,,,,,,133422,22622,3393.3,0
1905,statcan_nibi_w2_1905,19,18,SX,United States.....,joined_weak,position,,472,,472,118.0,,,,,,,472,118.0,,0
1905,statcan_nibi_w2_1905,19,19,SX,Total.....,joined_weak,position,,1870,,472,118.0,1398,233.03,,,,,1870,351.03,,0
1905,statcan_nibi_w2_1905,19,20,SX,"All other manufactures of, N. O. P. .... > Great Britain.....",joined_weak,position,,7962,,117,35.1,7700,1540.0,,145,58.0,,7902,1598.0,,0
1905,statcan_nibi_w2_1905,19,21,SX,Hong Kong.....,joined_weak,position,,640,,640,192.0,,,,,,,640,132.0,,0
1905,statcan_nibi_w2_1905,19,22,SX,Aust.-Hungary.....,joined_weak,position,,560,,560,168.0,,,,,,,560,168.0,,0
1905,statcan_nibi_w2_1905,19,23,SX,China.....,joined_weak,position,,91,,91,27.3,,,,,,,91,27.3,,0
1905,statcan_nibi_w2_1905,19,24,SX,France.....,joined_weak,position,,172,,172,51.6,,,,,,,172,51.6,,0
1905,statcan_nibi_w2_1905,19,26,SX,Italy.....,joined_weak,position,,20,,20,6.0,,,,,,,20,6.0,,0
1905,statcan_nibi_w2_1905,19,27,SX,Japan.....,joined_weak,position,,186,,186,55.8,,,,,,,186,55.8,,0
1905,statcan_nibi_w2_1905,19,28,SX,Norway-Sweden.....,joined_weak,position,,58,,58,17.4,,,,,,,58,17.4,,0
1905,statcan_nibi_w2_1905,19,29,SX,United States.....,joined_weak,position,,69543,,69464,20839.2,,,,,,,69464,20839.2,,0
1905,statcan_nibi_w2_1905,19,30,SX,Total.....,joined_weak,position,,79326,,71308,21392.4,7700,1540.0,,239,95.6,,79247,23028.0,,0
1905,statcan_nibi_w2_1905,20,4,SX,"Cordage, and twines of all kinds, N.E.S. (see Twines)... > France...",joined_weak,position,20,7,20,7,1.75,,,,225,15,5.0,20,7,1.75,-2
1905,statcan_nibi_w2_1905,20,5,SX,"Cordage, and twines of all kinds, N.E.S. (see Twines)... > Germany...",joined_weak,position,22,15,,,,,,,,,,225,15,5.0,0
1905,statcan_nibi_w2_1905,21,22,SX,White or bleached cotton fabrics..... > Switzerland.....,joined_weak,position,113393,11136,116393,11928,2982.0,,,,19685,697,232.33,116393,11928,2982.0,0
1905,statcan_nibi_w2_1905,21,23,SX,White or bleached cotton fabrics..... > United States...,joined_weak,position,3415137,226150,3436665,226362,56590.5,,,,,,,3456350,227059,56822.83,0
1905,statcan_nibi_w2_1905,21,29,SX,"Fabrics, printed, dyed or coloured, N.O.P..... > China.....",joined_weak,position,2175,230,2175,230,80.5,,,,11754,1525,711.66,2175,230,80.5,-2
1905,statcan_nibi_w2_1905,21,30,SX,"Fabrics, printed, dyed or coloured, N.O.P..... > France.....",joined_weak,position,181758,35247,170551,34130,11945.5,,,,158497,24454,11412.16,182305,35055,12657.16,0
1905,statcan_nibi_w2_1905,21,31,SX,"Fabrics, printed, dyed or coloured, N.O.P..... > Germany.....",joined_weak,position,158613,24468,,,,,,,,,,158497,24454,11412.16,0
1905,statcan_nibi_w2_1905,21,33,SX,"Fabrics, printed, dyed or coloured, N.O.P..... > Japan.....",joined_weak,position,20822,1700,20412,1636,572.6,,,,4800,617,287.93,20412,1636,572.6,0
1905,statcan_nibi_w2_1905,21,34,SX,"Fabrics, printed, dyed or coloured, N.O.P..... > Switzerland.....",joined_weak,position,115088,12786,111302,12478,4367.3,,,,,,,116102,13095,4655.23,0
1905,statcan_nibi_w2_1905,25,0,SX,Great Britain,joined_weak,position,,68188,,973,291.9,66974,13394.8,,256,102.4,,68203,13789.1,,0
1905,statcan_nibi_w2_1905,25,1,SX,Aust.-Hungary,joined_weak,position,,888,,888,266.4,,,,,,,888,266.4,,0
1905,statcan_nibi_w2_1905,25,3,SX,Japan,joined_weak,position,,14,,14,4.2,,,,,,,14,4.2,,0
1905,statcan_nibi_w2_1905,25,4,SX,United States,joined_weak,position,,2307,,2307,692.1,,,,,,,2307,692.1,,0
1905,statcan_nibi_w2_1905,25,5,SX,Total,joined_weak,position,,72785,,4182,1254.6,66974,13394.8,,1644,657.6,,72800,15307.0,,0
1905,statcan_nibi_w2_1905,25,6,SX,Great Britain,joined_weak,position,,7588,,2049,717.15,5511,1286.0,,28,13.07,,7588,2016.22,,0
1905,statcan_nibi_w2_1905,25,7,SX,France,joined_weak,position,,3630,,3630,1270.5,,,,,,,3630,1270.5,,0
1905,statcan_nibi_w2_1905,25,8,SX,Germany,joined_weak,position,,2695,,3,1.05,,,,2692,1256.27,,2695,1257.32,,0
1905,statcan_nibi_w2_1905,25,9,SX,Holland,joined_weak,position,,507,,507,177.45,,,,,,,507,177.45,,0
1905,statcan_nibi_w2_1905,25,10,SX,Switzerland,joined_weak,position,,2137,,2137,747.95,,,,,,,2137,747.95,,0
1905,statcan_nibi_w2_1905,25,11,SX,United States,joined_weak,position,,19369,,19369,6779.15,,,,,,,19369,6779.15,,0
1905,statcan_nibi_w2_1905,25,12,SX,Total,joined_weak,position,,35926,,27695,9693.25,5511,1286.0,,2720,1269.34,,35926,12248.59,,0
1905,statcan_nibi_w2_1905,26,22,SX,"Acetic and pyrroligneous, in excess of the strength of proof..... > Great Britain...",joined_weak,position,,5822,,72,,5160,3986,4959.96,4,4,10.15,5232,4154,4996.68,0
1905,statcan_nibi_w2_1905,26,23,SX,Germany.....,joined_weak,position,,4,,,,,,,,,,4,4,10.15,0
1905,statcan_nibi_w2_1905,26,25,SX,Total .....,joined_weak,position,,6109,,355,,5160,3986,4959.96,4,4,10.15,5519,4404,5430.37,0
1905,statcan_nibi_w2_1905,26,27,SX,United States...,joined_weak,position,,2395,,2395,,,,,,,,2395,158,39.5,0
1905,statcan_nibi_w2_1905,26,28,SX,Total .....,joined_weak,position,,2435,,2395,,40,6,1.0,,,,2435,164,40.5,0
1905,statcan_nibi_w2_1905,26,30,SX,"Acid phosphate, N.O.P..... > United States...",joined_weak,position,,279838,,279838,,,,,,,,279838,16214,4053.5,0
1905,statcan_nibi_w2_1905,26,33,SX,,right_only,,,,,,,,,,,,,115639,3289,657.8,0
1905,statcan_nibi_w2_1905,26,34,SX,"Acids, mixed, N.E.S..... > Total .....",joined_weak,position,,115639,,115639,,,,,200,50,13.34,115839,3339,671.14,0
1905,statcan_nibi_w2_1905,27,8,SX,France...,joined_weak,position,100,17,100,17,3.4,,,,20451,4680,1248.0,100,17,3.4,-2
1905,statcan_nibi_w2_1905,27,9,SX,Germany...,joined_weak,position,17167,4302,,,,,,,1653,209,55.73,20451,4680,1248.0,0
1905,statcan_nibi_w2_1905,27,10,SX,Holland...,joined_weak,position,1653,209,,,,,,,327,82,21.86,1653,209,55.73,0
1905,statcan_nibi_w2_1905,27,12,SX,United States...,joined_weak,position,201939,12991,201836,12928,2587.6,116591,17845,2379.54,24047,5410,1442.66,202163,13020,2609.46,-2
1905,statcan_nibi_w2_1905,27,13,SX,Total .....,joined_weak,position,343529,36583,205597,13783,2756.6,,,,,,,346235,37038,6578.8,0
1905,statcan_nibi_w2_1905,27,18,SX,Aust.-Hungary..,joined_weak,position,2092,351,2092,351,87.75,,,,336,81,27.0,2092,351,87.75,0
1905,statcan_nibi_w2_1905,27,19,SX,Belgium.....,joined_weak,position,1936,485,1600,404,101.0,,,,680,191,63.68,1936,485,128.0,0
1905,statcan_nibi_w2_1905,27,20,SX,China.....,joined_weak,position,61,7,61,7,1.75,,,,55279,7660,2553.3,61,7,1.75,-2
1905,statcan_nibi_w2_1905,27,21,SX,France.....,joined_weak,position,46728,7205,47907,7093,1773.25,,,,,,,48587,7284,1836.93,0
1905,statcan_nibi_w2_1905,27,22,SX,Germany.....,joined_weak,position,54501,7805,1650,409,102.25,,,,,,,56929,8069,2655.55,0
1905,statcan_nibi_w2_1905,27,25,SX,United States...,joined_weak,position,82698,28968,83848,29369,7342.25,44111,13023,2170.55,56315,7938,2645.98,83848,29369,7342.25,0
1905,statcan_nibi_w2_1905,27,26,SX,Total.....,joined_weak,position,237020,58492,142391,38493,9623.25,,,,,,,242817,59454,14439.78,0
1905,statcan_nibi_w2_1905,27,27,SX,"Glue, powdered or sheet..... > Great Britain...",joined_weak,position,522879,36240,26677,1759,439.75,496971,34372,5728.76,78676,5311,1770.33,523648,36131,6168.51,-2
1905,statcan_nibi_w2_1905,27,28,SX,Aust.-Hungary..,joined_weak,position,253252,14759,148743,8257,2064.25,,,,,,,227419,13568,3834.58,0
1905,statcan_nibi_w2_1905,27,29,SX,Belgium.....,joined_weak,position,6571,650,6571,650,162.5,,,,538817,34660,11553.39,6571,650,162.5,-2
1905,statcan_nibi_w2_1905,27,31,SX,Germany.....,joined_weak,position,487413,31599,,,,,,,,,,538817,34690,11553.39,0
1905,statcan_nibi_w2_1905,28,8,SX,Camphor..... > Japan .....,joined_weak,position,25300,14302,19940,11074,2214.8,,,,784,538,143.47,19940,11074,2214.8,0
1905,statcan_nibi_w2_1905,28,9,SX,Camphor..... > United States...,joined_weak,position,2528,1487,1744,949,189.8,,,,,,,2528,1487,333.27,0
1905,statcan_nibi_w2_1905,29,0,SX,Great Britain...,joined_weak,position,5686,6056,,,,5686,6056,807.49,6,28,7.47,5686,6056,807.49,-2
1905,statcan_nibi_w2_1905,29,1,SX,Germany.....,joined_weak,position,6,28,,,,,,,,,,6,28,7.47,0
1905,statcan_nibi_w2_1905,31,31,SX,France.....,left_only,,,152,,152,45.6,,,,,,,,,,
1905,statcan_nibi_w2_1905,31,34,SX,,right_only,,,,,,,,,,,43,17.2,,6,1.8,-2
1905,statcan_nibi_w2_1905,32,0,SX,"Earthen and chinaware—Con. Tableware of china, porcelain or other clay ..... > Great Britain .....",joined_weak,position,,741163,,3775,1132.5,742995,111449.25,,169,67.6,,746939,112649.35,,0
1905,statcan_nibi_w2_1905,32,1,SX,Hong Kong .....,joined_weak,position,,44,,44,13.2,,,,,,,44,13.2,,0
1905,statcan_nibi_w2_1905,32,2,SX,Aust. Hungary .....,joined_weak,position,,24742,,24288,7286.4,,,,366,146.4,,24654,7432.8,,0
1905,statcan_nibi_w2_1905,32,3,SX,Belgium .....,joined_weak,position,,2963,,2957,887.1,,,,6,2.4,,2963,889.5,,0
1905,statcan_nibi_w2_1905,32,4,SX,China .....,joined_weak,position,,660,,660,198.0,,,,,,,660,198.0,,0
1905,statcan_nibi_w2_1905,32,5,SX,Denmark .....,joined_weak,position,,56,,56,16.8,,,,,,,56,16.8,,0
1905,statcan_nibi_w2_1905,32,6,SX,France .....,joined_weak,position,,50295,,50016,15004.8,,,,71,28.4,,59087,15033.2,,0
1905,statcan_nibi_w2_1905,32,7,SX,Germany .....,joined_weak,position,,137743,,3159,947.7,,,,133874,53549.6,,137033,54497.3,,0
1905,statcan_nibi_w2_1905,32,8,SX,Holland .....,joined_weak,position,,1652,,1652,495.6,,,,,,,1652,495.6,,0
1905,statcan_nibi_w2_1905,32,9,SX,Italy .....,joined_weak,position,,113,,113,33.9,,,,,,,113,33.9,,0
1905,statcan_nibi_w2_1905,32,10,SX,Japan .....,joined_weak,position,,23055,,23055,6916.5,,,,,,,23055,6916.5,,0
1905,statcan_nibi_w2_1905,32,11,SX,Russia .....,joined_weak,position,,54,,54,16.2,,,,,,,54,16.2,,0
1905,statcan_nibi_w2_1905,32,12,SX,Switzerland .....,joined_weak,position,,149,,149,44.7,,,,,,,149,44.7,,0
1905,statcan_nibi_w2_1905,32,13,SX,Turkey .....,joined_weak,position,,26,,26,7.8,,,,,,,26,7.8,,0
1905,statcan_nibi_w2_1905,32,14,SX,United States .....,joined_weak,position,,7980,,7492,2247.6,,,,488,195.2,,7980,2442.8,,0
1905,statcan_nibi_w2_1905,32,15,SX,Total .....,joined_weak,position,,990695,,117496,35248.8,742995,111449.25,,134974,53989.6,,995465,200687.65,,0
1905,statcan_nibi_w2_1905,32,16,SX,"China and porcelain ware, N.E.S ..... > Great Britain .....",joined_weak,position,,53076,,3374,1012.2,48146,9629.2,,604,241.6,,52124,10883.0,,0
1905,statcan_nibi_w2_1905,32,17,SX,Hong Kong .....,joined_weak,position,,189,,189,56.7,,,,,,,189,56.7,,0
1905,statcan_nibi_w2_1905,32,18,SX,Aust. Hungary .....,joined_weak,position,,17257,,16220,4875.0,,,,603,241.2,,16863,5116.2,,0
1905,statcan_nibi_w2_1905,32,19,SX,Belgium .....,joined_weak,position,,5,,5,1.5,,,,,,,5,1.5,,0
1905,statcan_nibi_w2_1905,32,20,SX,China .....,joined_weak,position,,1719,,1719,515.7,,,,,,,1719,515.7,,0
1905,statcan_nibi_w2_1905,32,21,SX,Denmark .....,joined_weak,position,,91,,91,27.3,,,,,,,91,27.3,,0
1905,statcan_nibi_w2_1905,32,22,SX,France .....,joined_weak,position,,16183,,16183,4850.4,,,,,,,16168,4850.4,,0
1905,statcan_nibi_w2_1905,32,23,SX,Germany .....,joined_weak,position,,59042,,2629,788.7,,,,54695,21878.0,,57324,22666.7,,0
1905,statcan_nibi_w2_1905,32,24,SX,Holland .....,joined_weak,position,,2656,,2656,796.8,,,,,,,2656,796.8,,0
1905,statcan_nibi_w2_1905,32,25,SX,Italy .....,joined_weak,position,,88,,88,26.4,,,,,,,88,26.4,,0
1905,statcan_nibi_w2_1905,32,26,SX,Japan .....,joined_weak,position,,41784,,41478,12443.4,,,,112,44.8,,41478,12443.4,,0
1905,statcan_nibi_w2_1905,32,27,SX,Russia .....,joined_weak,position,,112,,,,,,,,,,112,44.8,,0
1905,statcan_nibi_w2_1905,32,28,SX,Switzerland .....,joined_weak,position,,3,,3,0.9,,,,,,,3,0.9,,0
1905,statcan_nibi_w2_1905,32,29,SX,United States .....,joined_weak,position,,11175,,10255,3076.5,,,,895,368.0,,11150,3434.5,,0
1905,statcan_nibi_w2_1905,32,30,SX,Total .....,joined_weak,position,,203380,,94905,28471.5,48146,9629.2,,56909,22763.6,,199960,60864.3,,0
1905,statcan_nibi_w2_1905,32,31,SX,Earthenware tiles ..... > Great Britain .....,joined_weak,position,,12190,,1068,373.8,11457,2673.37,,,,,12525,3047.17,,0
1905,statcan_nibi_w2_1905,32,32,SX,China .....,joined_weak,position,,4,,4,1.4,,,,,,,4,1.4,,0
1905,statcan_nibi_w2_1905,32,33,SX,France .....,joined_weak,position,,1380,,1380,483.0,,,,,,,1380,483.0,,0
1905,statcan_nibi_w2_1905,32,35,SX,United States .....,left_only,,,49251,,50795,17778.25,,,,,,,,,,
1905,statcan_nibi_w2_1905,32,36,SX,Total .....,joined_weak,position,,63302,,53247,18636.45,,,,,,,50795,17778.25,,0
1905,statcan_nibi_w2_1905,32,37,SX,"Manufactures of earthenware, N.E.S ..... > Great Britain .....",joined_weak,position,,12071,,319,95.7,11457,2673.37,,477,222.6,,65181,21532.42,,0
1905,statcan_nibi_w2_1905,32,38,SX,Hong Kong .....,joined_weak,position,,226,,226,67.8,11139,2227.8,,681,272.4,,12139,2595.9,,0
1905,statcan_nibi_w2_1905,32,39,SX,Aust. Hungary .....,joined_weak,position,,447,,447,134.1,,,,,,,226,67.8,,0
1905,statcan_nibi_w2_1905,32,40,SX,China .....,joined_weak,position,,72,,72,21.6,,,,,,,447,134.1,,0
1905,statcan_nibi_w2_1905,32,41,SX,Denmark .....,joined_weak,position,,5,,5,1.5,,,,,,,72,21.6,,0
1905,statcan_nibi_w2_1905,32,42,SX,France .....,joined_weak,position,,2588,,2588,776.4,,,,,,,5,1.5,,0
1905,statcan_nibi_w2_1905,32,43,SX,Germany .....,joined_weak,position,,1919,,130,39.0,,,,,,,2588,776.4,,0
1905,statcan_nibi_w2_1905,32,45,SX,,right_only,,,,,,,,,,,,,39,11.7,,0
1905,statcan_nibi_w2_1905,32,46,SX,Japan .....,joined_weak,position,,670,,670,201.0,,,,,,,670,201.0,,0
1905,statcan_nibi_w2_1905,32,47,SX,Mexico .....,joined_weak,position,,6,,6,1.8,,,,,,,6,1.8,,0
1905,statcan_nibi_w2_1905,32,48,SX,United States .....,joined_weak,position,,53387,,53221,15966.3,,,,38,15.2,,53259,15981.5,,0
1905,statcan_nibi_w2_1905,32,49,SX,Total .....,joined_weak,position,,71430,,57723,17316.9,11139,2227.8,,2747,1098.8,,71609,20643.5,,0
1905,statcan_nibi_w2_1905,36,19,SX,,right_only,,,,,,,,,,,,,,207,69.0,0
1905,statcan_nibi_w2_1905,39,15,SX,St. Pierre....,left_only,,426164,20511,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,41,0,SX,,right_only,,,,,,,112,6,1.0,,,,112,6,1.0,0
1905,statcan_nibi_w2_1905,41,8,SX,"Bait fish, fresh, not in barrels > United States .....",left_only,,3720,93,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,41,32,SX,Portugal .....,left_only,,620,60,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,43,16,SX,Russia.....,joined_weak,position,90,17,90,17,4.25,,,,362,62,20.67,90,17,4.25,-2
1905,statcan_nibi_w2_1905,43,17,SX,United States...,joined_weak,position,157009,16992,151366,15862,3965.5,,,,,,,151728,15924,3986.17,0
1905,statcan_nibi_w2_1905,44,9,SX,St. Pierre..,left_only,,,622,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,45,39,SX,,right_only,,,,,,,,,,1783,324,108.0,5116,2087,521.75,0
1905,statcan_nibi_w2_1905,45,40,SX,"France..... > 5,116",joined_weak,position,,2087,5116,2087,521.75,,,,,,,1783,324,108.0,0
1905,statcan_nibi_w2_1905,49,40,SX,B. E. Indies...,left_only,,2543,206,,,,,,,,,,,,,
1905,statcan_nibi_w2_1905,51,0,SX,Great Britain...,joined_weak,position,97005,57687,96502,57372,9650.2,3,11,0.2,,,,96502,57372,9650.2,0
1905,statcan_nibi_w2_1905,51,1,SX,B. W. Indies....,joined_weak,position,6,14,3,3,0.3,,,,,,,6,14,0.5,0
