year,country,article_group,article,unit,value,quantity,value_inf,engines_agree,section,tier,volume,own_year,row_seq
1892,Canada,"SKINS, FURS, AND PELTS","Unenumerated, Undressed",Number,1385.0,14479.0,1385.0,1,gross,D,as_1892,1,1994
1892,British North America,SPICES,Ginger,Cwts,2385.0,1027.0,2385.0,1,exact01,A,as_1892,1,2038
1892,British North America,SPICES,Pepper,Lbs,12409.0,875747.0,12409.0,1,exact01,A,as_1892,1,2059
1892,British North America,SPICES,Unenumerated,Lbs,9961.0,241675.0,9961.0,1,exact01,A,as_1892,1,2077
1892,British North America,"SPIRITS, not Sweetened",Rum,Proof Gallons,6443.0,47623.0,6443.0,1,exact01,A,as_1892,1,2107
1892,Canada,STRAW-PLATTING for making Hats or Bonnets,,Lbs,8792.0,53184.0,,0,exact01,B,as_1892,1,2202
1892,British North America,TEA,,,308393.0,7335342.0,308393.0,1,exact01,A,as_1892,1,2317
1892,British North America,WINE,"Total of Wine in Bottles, Sparkling",,5662.0,3972.0,,0,exact01,B,as_1892,1,2728
1892,British North America,WINE,"Total of Wine in Bottles, Still and Sparkling",,6342.0,4984.0,,0,exact01,B,as_1892,1,2750
1892,British North America,WINE,Total of Wine in Casks,Gallons,6772.0,17891.0,6772.0,1,exact01,A,as_1892,1,2695
1892,British North America,WINE,Total of Wine of all kinds in Casks and Bottles,,13114.0,22875.0,,0,within5,D,as_1892,1,2782
1892,British North America,"WINE, Red",,,3518.0,9565.0,1428.0,0,exact01,D,as_1892,1,2475
1892,British North America,"WINE, Red","Total of, in Casks and Bottles",Gallons,4073.0,10942.0,4073.0,1,exact01,A,as_1892,1,2529
1892,British North America,"WINE, Red",in Casks,Gallons,3119.0,7576.0,3518.0,0,exact01,D,as_1892,1,2550
1892,British North America,"WINE, White","Total in Bottles, Sparkling",Gallons,5660.0,3968.0,5660.0,1,exact01,A,as_1892,1,2610
1892,British North America,"WINE, White","Total in Bottles, Still and Sparkling",Gallons,5922.0,4357.0,5922.0,1,exact01,A,as_1892,1,2632
1892,British North America,"WINE, White","Total of, in Casks and Bottles",Gallons,9041.0,11933.0,4073.0,0,exact01,D,as_1892,1,2663
1892,British North America,"WINE, White","in Bottles, Sparkling Champagne",Gallons,5422.0,3550.0,5422.0,1,exact01,A,as_1892,1,2575
1892,Canada,WOOL,Other kinds and Flocks,Lbs,114.0,6000.0,114.0,1,gross,D,as_1892,1,2860
1892,Canada,WOOL,Sheep or Lambs',Lbs,53208.0,1352370.0,53208.0,1,exact01,A,as_1892,1,2853
1892,British North America,WOOLLEN MANUFACTURES,Stuffs,Yards,44947.0,879947.0,,0,exact01,B,as_1892,1,2897
1892,British North America,WOOLLEN MANUFACTURES,Unenumerated,,13946.0,,13946.0,1,exact01,A,as_1892,1,2911
1892,British North America,"ZINC, Ore of",Manufactured,,37760.0,,37760.0,1,exact01,A,as_1892,1,2980
1892,British North America,"ZINC, Ore of","Manufactures, Unenumerated",Cwts. —,1927.0,1550.0,,0,gross,D,as_1892,1,2931
1892,British North America,"ZINC, Ore of",Unmanufactured,,3766.0,,3766.0,1,exact01,A,as_1892,1,2947
1893,Canada,"ANIMALS, LIVING","Horses, Mares",Number,20.0,1.0,,0,exact01,B,as_1893,1,12
1893,Canada,"ARMS: Swords, Cutlasses, Matchets, and Bayonets","Muskets, Rifles, Carbines, Fowling-pieces, or Guns of any other sort unenumerated, and parts thereof, and Pistols",Muskets,173.0,,,0,gross,D,as_1897,0,146
1893,Canada,BEADS OF ALL SORTS,,Lbs,1811.0,48728.0,,0,within5,D,as_1897,0,381
1893,Canada,BOOKS,,Cwts,779.0,69.0,,0,exact01,B,as_1897,0,615
1893,Canada,BRISTLES,,Lbs,5417.0,24113.0,,0,exact01,B,as_1893,1,131
1893,Canada,BRISTLES,,Lbs,5417.0,21113.0,,0,exact01,B,as_1897,0,831
1893,Canada,BUTTER,MARGARINE (including all kinds of Artificial or Imitation Butter),Cwts,707.0,8224.0,,0,within5,D,as_1897,0,1043
1893,Canada,CAOUTCHOUÇ,,Cwts,12.0,1.0,,0,within5,D,as_1897,0,1242
1893,British North America,CHEMICAL MANUFACTURES AND PRODUCTS,,,15332.0,,34327.0,0,exact01,D,as_1893,1,232
1893,Canada,"CHEMICAL MANUFACTURES AND PRODUCTS, not enumerated",,,15101.0,,,0,within5,D,as_1897,0,1555
1893,Newfoundland,CHICORY,"Roasted and Ground, Mixed",,219.0,6910.0,219.0,1,within5,C,as_1897,0,19414
1893,Newfoundland,CHICORY,"Roasted and Ground, Mixed in Bond",,1573.0,56976.0,457.0,0,mod,D,as_1897,0,19500
1893,Canada,CHICORY,"Roasted and Ground, Mixed in Bond",,1923.0,42957.0,21255.0,0,within5,D,as_1897,0,19675
1893,Canada,CHICORY,"Roasted and Ground, Mixed in Bond",,332.0,2771.0,21255.0,0,within5,D,as_1897,0,19844
1893,Newfoundland,CHICORY,"Roasted and Ground, Mixed in Bond",,332.0,2278.0,457.0,0,within5,D,as_1897,0,19849
1893,Canada,CHICORY,"Roasted and Ground, Mixed in Bond",,21253.0,4441.0,21255.0,1,exact01,A,as_1897,0,20025
1893,Newfoundland,CHICORY,"Roasted and Ground, Mixed in Bond",,457.0,97.0,457.0,1,exact01,A,as_1897,0,20030
1893,Canada,CHICORY,"Roasted or Ground, in Bond",Lbs,502.0,54196.0,502.0,1,within5,C,as_1897,0,19359
1893,British North America,COFFEE,Raw,Cwts,21742.0,4538.0,21742.0,1,exact01,A,as_1893,1,315
1893,Canada,"CONFECTIONERY, in the manufacture of which Spirit has been used",Currants,Cwtts,1105.0,1519.0,,0,within5,D,as_1897,0,20369
1893,Newfoundland,"CONFECTIONERY, in the manufacture of which Spirit has been used",Currants,Cwtts,2255.0,2626.0,,0,within5,D,as_1897,0,20374
1893,Canada,"CONFECTIONERY, in the manufacture of which Spirit has been used",Currants,Cwtts,3479.0,2779.0,,0,gross,D,as_1897,0,20454
1893,Canada,"CONFECTIONERY, in the manufacture of which Spirit has been used",Raisins,Cwts,5758.0,5815.0,,0,exact01,B,as_1897,0,20786
1893,Newfoundland,"CONFECTIONERY, in the manufacture of which Spirit has been used",Raisins,Cwts,3034.0,3320.0,,0,exact01,B,as_1897,0,20791
1893,Canada,COPPER,,,3686.0,80.0,,0,within5,D,as_1897,0,1892
1893,Newfoundland,"CORDAGE CABLES (not of iron), Twine, and Cable Yarn",,,817.0,,,0,exact01,B,as_1897,0,2068
1893,British North America,CORK,Manufactured,,2855.0,42009.0,44027.0,0,exact01,D,as_1893,1,392
1893,Canada,CORK,Manufactured,,2831.0,41785.0,,0,within5,D,as_1897,0,2206
1893,Canada,"CORN; Grain, Meal, and Flour",Wheat Meal or Flour,Cwts,1271.0,2200.0,1271.0,1,exact01,A,as_1897,0,2685
1893,British North America,COTTON,Hosiery,,10627.0,,10627.0,1,mod,D,as_1893,1,508
1893,British North America,COTTON,Piece Goods other than Muslins,,3545.0,109004.0,3545.0,1,exact01,A,as_1893,1,502
1893,British North America,COTTON,Unenumerated,,4651.0,,4651.0,1,exact01,A,as_1893,1,520
1893,Canada,COTTON MANUFACTURES,"Hosiery, of all sorts",,10612.0,,10612.0,1,mod,D,as_1897,0,3289
1893,Canada,COTTON MANUFACTURES,"Piece Goods, other than Muslins",Yards,3536.0,108823.0,,0,within5,D,as_1897,0,3215
1893,Canada,COTTON MANUFACTURES,Unenumerated,,4612.0,,4012.0,0,within5,D,as_1897,0,3429
1893,British North America,DRUGS,"Unenumerated, including Medi-   cinal Preparations",,3068.0,,,0,exact01,B,as_1893,1,562
1893,Canada,DRUGS,"Unenumerated, including Medicinal Preparations",,3050.0,,,0,within5,D,as_1897,0,3676
1893,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Cutch and Gambier,Tons,2297.0,76.0,2297.0,1,exact01,A,as_1897,0,3828
1893,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing","Dyes obtained from Coal Tar, viz.:—Aniline",,1203.0,,,0,mod,D,as_1897,0,3874
1893,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Ornamental,Lbs,5951.0,2263.0,5951.0,1,mod,D,as_1897,0,4657
1893,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Sumach,Tons,34234.0,,,0,within5,D,as_1897,0,4452
1893,Canada,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Sumach,Tons,5084.0,,,0,within5,D,as_1897,0,4557
1893,British North America,EMBROIDERY AND NEEDLEWORK,,,34327.0,,34327.0,1,exact01,A,as_1893,1,664
1893,British North America,"FARINACEOUS SUBSTANCES, and Manufactures thereof, unenum- erated",,,5174.0,,34327.0,0,exact01,D,as_1893,1,690
1893,Canada,FEATHERS AND DOWN,Ornamental,Lbs,5951.0,2263.0,5951.0,1,exact01,A,as_1893,1,709
1893,Canada,FISH,,Cwts,5600.0,2310.0,,0,within5,D,as_1897,0,4835
1893,Canada,FISH,"Cured or Salted, unenumerated",Cwts,4648.0,2161.0,4048.0,0,within5,D,as_1897,0,5020
1893,Canada,FRUIT,,Cwts,2594.0,5101.0,,0,within5,D,as_1897,0,5653
1893,British North America,FRUIT,Almonds,Cwts,3675.0,1578.0,3675.0,1,exact01,A,as_1893,1,781
1893,British North America,FRUIT,Currants,Cwts,3360.0,4145.0,3860.0,0,exact01,D,as_1893,1,795
1893,British North America,FRUIT,Figs and Fig Cake,Cwts,3539.0,2830.0,3539.0,1,exact01,A,as_1893,1,804
1893,British North America,FRUIT,"Grapes, Raw",Bushels,8051.0,15664.0,8051.0,1,within5,C,as_1893,1,813
1893,British North America,FRUIT,Oranges,Bushels,9706.0,41857.0,9706.0,1,exact01,A,as_1893,1,838
1893,Canada,FRUIT,"Preserved without sugar, other than Dried",Lbs,587.0,47504.0,557.0,0,within5,D,as_1897,0,5713
1893,British North America,FRUIT,Raisins,Cwts,8792.0,9165.0,8792.0,1,exact01,A,as_1893,1,863
1893,British North America,FRUIT,"Unenumerated, Dried",Cwts,2362.0,3180.0,2362.0,1,exact01,A,as_1893,1,876
1893,Canada,FRUIT,served in Sugar,,380.0,188.0,,0,within5,D,as_1897,0,5798
1893,Canada,"FRUIT, Almonds",,Cwts,3668.0,1520.0,,0,gross,D,as_1897,0,5214
1893,Canada,"FRUIT, Almonds","Grapes, Raw",Bushels,7236.0,14194.0,7236.0,1,mod,D,as_1897,0,5320
1893,Newfoundland,"FRUIT, Almonds","Grapes, Raw",Bushels,735.0,1476.0,725.0,0,mod,D,as_1897,0,5325
1893,Canada,"FRUIT, Almonds",Lemons,Bushels,765.0,2766.0,765.0,1,within5,C,as_1897,0,5375
1893,Canada,"FRUIT, Almonds","Nuts, used as Fruit",,2724.0,,2724.0,1,gross,D,as_1897,0,5435
1893,Canada,"FRUIT, Almonds",Oranges,,5223.0,32126.0,,0,gross,D,as_1897,0,5510
1893,Newfoundland,"FRUIT, Almonds",Oranges,,1315.0,3721.0,,0,gross,D,as_1897,0,5515
1893,British North America,Fish,Castor,Cwts,4988.0,4208.0,4988.0,1,gross,D,as_1893,1,1498
1893,British North America,"Fish, Fresh (not of British Taking)","Cured or Salted, unenumerated",Cwts,5106.0,2591.0,5106.0,1,exact01,A,as_1893,1,753
1893,British North America,"Fish, Fresh (not of British Taking)","Cured, Sardines",Cwts,8743.0,2341.0,8743.0,1,exact01,A,as_1893,1,726
1893,British North America,GLASS,"Window and German Sheet, including Shades and Cylinders",Cwts,2675.0,6347.0,2675.0,1,mod,D,as_1893,1,896
1893,Canada,"GLASS, Window and German Sheet, including Shades and Cyinders",,Cwts,4298.0,5419.0,,0,gross,D,as_1897,0,5903
1893,Canada,"GLASS, Window and German Sheet, including Shades and Cyinders","Lac, Seed, Shell, Stick, and Dye",Cwts,375.0,707.0,,0,gross,D,as_1897,0,6241
1893,Canada,"GLASS, Window and German Sheet, including Shades and Cyinders","Lac, Seed, Shell, Stick, and Dye",Cwts,599.0,154.0,,0,gross,D,as_1897,0,6331
1893,Canada,GOLD'd),"Ore of, or ore of which the greater part in value is Gold",Tons,200.0,1.0,200.0,1,exact01,A,as_1893,1,919
1893,Canada,"GOODS UNENUMERATED, Unmanufactured",,,1302.0,,,0,within5,D,as_1897,0,18795
1893,Canada,"GOODS UNENUMERATED, Unmanufactured",Manufactured,,43407.0,,,0,within5,D,as_1897,0,19122
1893,Newfoundland,"GOODS UNENUMERATED, Unmanufactured",Manufactured,,620.0,,,0,within5,D,as_1897,0,19127
1893,Canada,HAIR,Horse,Cwts,39.0,4.0,39.0,1,gross,D,as_1893,1,989
1893,Canada,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Tons,33260.0,1210.0,33200.0,0,exact01,D,as_1897,0,7021
1893,Newfoundland,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Tons,6200.0,222.0,6200.0,1,exact01,A,as_1897,0,7026
1893,Canada,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Tons,1022.0,31.0,33200.0,0,exact01,D,as_1897,0,7111
1893,Canada,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Tons,6161.0,2156.0,33200.0,0,exact01,D,as_1897,0,7225
1893,Canada,"HAIR: Cow, Ox, Bull, or Elk",Dressed or Undressed,Cwts,2726.0,353.0,,0,gross,D,as_1897,0,7409
1893,British North America,HEMP,Dressed or Undressed,Tons,39460.0,1432.0,39460.0,1,exact01,A,as_1893,1,1028
1893,Canada,HEMP,"Tow, or Codilla of",Tons,150.0,8.0,150.0,1,exact01,A,as_1893,1,1033
1893,Canada,IRON,"Bar, Angle, Bolt, and Rod",Tons,8334.0,1000.0,8334.0,1,exact01,A,as_1893,1,1109
1893,Canada,IRON,"Manufactures of Iron or Steel, Unenumerated",Cwtts,2344.0,15298.0,,0,mod,D,as_1897,0,8155
1893,Newfoundland,IRON,"Manufactures of Iron or Steel, Unenumerated",Cwtts,1274.0,1763.0,,0,mod,D,as_1897,0,8160
1893,British North America,IRON,"Manufactures of, Unenumerated",Cwts,10618.0,17061.0,,0,exact01,B,as_1893,1,1160
1893,Canada,IRON: Ore of (including Chrome),"Bar, Angle, Bolt, and Rod",Tons,8731.0,1090.0,4731.0,0,within5,D,as_1897,0,7641
1893,Canada,IRON: Ore of (including Chrome),"Bar, Angle, Bolt, and Rod",Tons,1275.0,179.0,4731.0,0,mod,D,as_1897,0,7844
1893,Canada,JUTE,"Manufactures of, including Piece Goods, Sacks, and Bags",,22630.0,,,0,within5,D,as_1897,0,8501
1893,Canada,JUTE,"Manufactures of, including Piece Goods, Sacks, and Bags",,13307.0,,,0,within5,D,as_1897,0,8595
1893,Canada,LACE and Articles thereof,Of Cotton,,13307.0,,13307.0,1,exact01,A,as_1893,1,1204
1893,British North America,"LACE, and Articles thereof",Of Silk,,23432.0,,,0,exact01,B,as_1893,1,1192
1893,Canada,"LEAD, Pig and Sheet",,Tons,196.0,10.0,,0,mod,D,as_1897,0,8864
1893,Canada,LEATHER,Gloves,Dozen Pairs,21977.0,21172.0,21077.0,0,gross,D,as_1897,0,9264
1893,British North America,LEATHER MANUFACTURES,Gloves,Dozen Pairs,21501.0,21577.0,21501.0,1,gross,D,as_1893,1,1299
1893,Canada,LINEN,,,5315.0,5255.0,,0,gross,D,as_1897,0,9463
1893,Canada,LINEN,"Manufactures, including Manu- factures of Linen mixed with Cotton",,160.0,,,0,gross,D,as_1897,0,9398
1893,British North America,LIQUORICE,,Cwts,8691.0,5403.0,,0,gross,D,as_1893,1,1324
1893,Canada,"MEAT, Unenumerated","MEAT, Preserved, otherwise than by Salting",,1654.0,884.0,1654.0,1,within5,C,as_1897,0,9936
1893,Canada,"METAL: Leaf, not Gold","Unenumerated, Unwrought",Tons,1705.0,14.0,,0,mod,D,as_1897,0,10175
1893,Canada,MUSICAL INSTRUMENTS,,Tuns,4949.0,4192.0,,0,gross,D,as_1897,0,10760
1893,Canada,MUSICAL INSTRUMENTS,,Tuns,2037.0,54.0,,0,within5,D,as_1897,0,10915
1893,Canada,MUSICAL INSTRUMENTS,Palm,Cwts,1153.0,851.0,1153.0,1,within5,C,as_1897,0,11020
1893,Canada,MUSICAL INSTRUMENTS,Seed,Tons,1319.0,47.0,1319.0,1,exact01,A,as_1897,0,11114
1893,Canada,MUSICAL INSTRUMENTS,Unenumerated,,2109.0,13914.0,4012.0,0,gross,D,as_1897,0,11516
1893,Canada,MUSICAL INSTRUMENTS,Unenumerated,,9006.0,,4012.0,0,exact01,D,as_1897,0,11651
1893,British North America,OIL,Olive,,2505.0,189.0,,0,gross,D,as_1893,1,1519
1893,Canada,"PAINTERS' COLOURS AND PIGMENTS, Unenumerated",,,9006.0,,,0,exact01,B,as_1893,1,1609
1893,Canada,PAPER,Unenumerated,Cwts,951.0,355.0,951.0,1,exact01,A,as_1897,0,11733
1893,Canada,PAPER,Unprinted,,596.0,1677.0,,0,mod,D,as_1897,0,11875
1893,Canada,PARAFFINE,,Cwts,16351.0,53.0,,0,exact01,B,as_1897,0,12376
1893,Canada,PARAFFINE,,Cwts,169.0,,,0,gross,D,as_1897,0,12476
1893,Canada,"PICTURES AND DRAWINGS, by hand",,Number,16381.0,53.0,,0,exact01,B,as_1893,1,1688
1893,Canada,PLATINA,Wrought or Unwrought,Oz. Troy,816.0,382.0,816.0,1,exact01,A,as_1893,1,1710
1893,Canada,RABBITS (dead),,Cwts,3998.0,5551.0,,0,within5,D,as_1897,0,13293
1893,Newfoundland,RABBITS (dead),,Cwts,1859.0,4211.0,,0,within5,D,as_1897,0,13298
1893,British North America,RICE,,Cwts,5857.0,13062.0,,0,exact01,B,as_1893,1,1787
1893,Canada,"SAGO, and Flour or Meal thereof",,Cwts,1258.0,2195.0,,0,within5,D,as_1897,0,13412
1893,Canada,SALTPETRE (Nitrate of Potash),,Cwts,561.0,741.0,,0,exact01,B,as_1897,0,13476
1893,Canada,"SAUCES or CONDIMENTS, Unenumerated",Rape,Quarters,949.0,27910.0,,0,within5,D,as_1897,0,13781
1893,Canada,SILK,Cinnamon,Lbs,3166.0,1316.0,,0,mod,D,as_1897,0,15150
1893,Canada,SILK,Cinnamon,Lbs,9042.0,600524.0,,0,exact01,B,as_1897,0,15300
1893,Canada,SILK,"Furs Unenumerated (including Rabbit Skins, prior to 1894)",Number,91528.0,630158.0,91528.0,1,exact01,A,as_1897,0,14914
1893,Canada,SILK,"Furs Unenumerated (including Rabbit Skins, prior to 1894)",Number,4926.0,,91528.0,0,mod,D,as_1897,0,14969
1893,Canada,SILK,"Manufactures of Silk, or of Silk mixed with other Materials, unenumerated",,18641.0,,18641.0,1,exact01,A,as_1897,0,14518
1893,Canada,SILK,"Manufactures of Silk, or of Silk mixed with other Materials, unenumerated",Number,5284.0,55223.0,,0,gross,D,as_1897,0,14601
1893,Canada,SILK,"Manufactures of Silk, or of Silk mixed with other Materials, unenumerated",Number,36296.0,266526.0,,0,within5,D,as_1897,0,14668
1893,Canada,SILK,"Manufactures of Silk, or of Silk mixed with other Materials, unenumerated",Number,4261.0,32963.0,,0,mod,D,as_1897,0,14759
1893,Canada,SILK,"Manufactures of Silk, or of Silk mixed with other Materials, unenumerated",Number,2889.0,107258.0,,0,gross,D,as_1897,0,14808
1893,Canada,SILK,"Manufactures of Silk, or of Silk mixed with other Materials, unenumerated",Number,20074.0,8255.0,,0,exact01,B,as_1897,0,14850
1893,Canada,SILK,"Manufactures:—Broadstuffs, Silk and Satin",,62239.0,,62239.0,1,within5,C,as_1897,0,14147
1893,Canada,SILK,"Manufactures:—Broadstuffs, Silk and Satin",,12437.0,,62239.0,0,within5,D,as_1897,0,14211
1893,Canada,SILK,"Manufactures:—Broadstuffs, Silk and Satin",,79367.0,,62239.0,0,within5,D,as_1897,0,14327
1893,Newfoundland,SILK,"Manufactures:—Broadstuffs, Silk and Satin",,854.0,,854.0,1,within5,C,as_1897,0,14332
1893,Canada,SILK,"Ribbons, other kinds",,1761.0,,1761.0,1,mod,D,as_1897,0,14371
1893,Canada,SILK,Unenumerated,Lbs,6048.0,143757.0,,0,exact01,B,as_1897,0,15445
1893,British North America,SILK MANUFACTURES,"Broad Stuffs, Silk or Satin",,63171.0,,63171.0,1,exact01,A,as_1893,1,1886
1893,British North America,SILK MANUFACTURES,"Ribbons, Silk or Satin",,80221.0,,80221.0,1,exact01,A,as_1893,1,1907
1893,British North America,SILK MANUFACTURES,Unenumerated,,18809.0,,18809.0,1,exact01,A,as_1893,1,1924
1893,British North America,SILK MANUFACTURES,"Velvet, Plain or Figured",,12518.0,,12518.0,1,exact01,A,as_1893,1,1895
1893,Canada,"SKINS, FURS and PELTS",Furs,Number,91528.0,630158.0,91528.0,1,exact01,A,as_1893,1,1988
1893,Canada,"SKINS, FURS, AND PELTS","Goat, Undressed",Number,5284.0,55228.0,5284.0,1,exact01,A,as_1893,1,1945
1893,Canada,"SKINS, FURS, and PELTS",Seal,Number,20074.0,8255.0,20074.0,1,gross,D,as_1893,1,1954
1893,Canada,"SKINS, FURS, and PELTS","Sheep, Undressed",Number,36396.0,266526.0,36396.0,1,exact01,A,as_1893,1,1964
1893,Canada,"SKINS, FURS, and PELTS","Unenumerated, in any way dressed, not Leather",Number,4961.0,32968.0,4961.0,1,gross,D,as_1893,1,1970
1893,British North America,SPICES,Ginger,,3276.0,1365.0,,0,exact01,B,as_1893,1,2021
1893,British North America,SPICES,Pepper,,9142.0,696390.0,,0,exact01,B,as_1893,1,2041
1893,British North America,SPICES,Unenumerated,,3365.0,142816.0,4651.0,0,gross,D,as_1893,1,2055
1893,Canada,SPIRITS,Rum,,3432.0,20525.0,,0,within5,D,as_1897,0,21047
1893,Newfoundland,SPIRITS,Rum,,1233.0,15950.0,,0,within5,D,as_1897,0,21052
1893,Canada,SPIRITS,Rum,,1460.0,2000.0,,0,mod,D,as_1897,0,21216
1893,Canada,"SPIRITS, Geneva",,Proof Gallons,70.0,370.0,,0,gross,D,as_1897,0,21281
1893,Canada,"SPIRITS, Unenumerated","Liqueurs, Cordials, &c., not tested for ascertaining the Strength",Gallons,225.0,151.0,225.0,1,gross,D,as_1897,0,21630
1893,Canada,"SPIRITS, Unenumerated",Perfumed,Gallons,733.0,507.0,733.0,1,mod,D,as_1897,0,21724
1893,Canada,"SPIRITS, Unenumerated",Perfumed in Bond,Gallons,1523.0,275.0,,0,within5,D,as_1897,0,21885
1893,Canada,"SPIRITS, Unenumerated",Perfumed in Bond,Gallons,22597.0,631271.0,,0,mod,D,as_1897,0,22034
1893,Newfoundland,"SPIRITS, Unenumerated",Perfumed in Bond,Gallons,2236.0,14764.0,,0,mod,D,as_1897,0,22039
1893,Canada,"SPIRITS, Unenumerated",Perfumed in Bond,Gallons,25282.0,738941.0,,0,mod,D,as_1897,0,22199
1893,Newfoundland,"SPIRITS, Unenumerated",Perfumed in Bond,Gallons,2049.0,52910.0,,0,mod,D,as_1897,0,22204
1893,Canada,"SPIRITS, Unenumerated",of China,Lbs,149934.0,3453201.0,,0,within5,D,as_1897,0,22429
1893,Newfoundland,"SPIRITS, Unenumerated",of China,Lbs,32255.0,726550.0,,0,within5,D,as_1897,0,22434
1893,Canada,"SPIRITS, Unenumerated",of other Countries,Lbs,1654.0,43173.0,,0,exact01,B,as_1897,0,22553
1893,Newfoundland,"SPIRITS, Unenumerated",of other Countries,Lbs,43.0,1923.0,,0,exact01,B,as_1897,0,22558
1893,British North America,"SPIRITS, not Sweetened",Rum,,4665.0,36485.0,4665.0,1,exact01,A,as_1893,1,2085
1893,Canada,SPONGE,,,2566.0,7820.0,,0,within5,D,as_1897,0,15550
1893,Canada,SPONGE,,,2605.0,18137.0,,0,exact01,B,as_1897,0,15787
1893,Canada,SPONGE,,,16.0,17.0,,0,within5,D,as_1897,0,15997
1893,Canada,SPONGE,,,22066.0,43000.0,,0,gross,D,as_1897,0,16110
1893,British North America,"SUGAR, Refined, or rendered by any process equal thereto, in Lumps and Loaves",Cane and other sorts,Cwts,22996.0,43030.0,,0,exact01,B,as_1893,1,2235
1893,British North America,TEA,Of British East India,,35283.0,729035.0,,0,exact01,B,as_1893,1,2286
1893,British North America,TEA,Of Ceylon,Lbs,38182.0,791981.0,,0,exact01,B,as_1893,1,2302
1893,British North America,TEA,Of China,Lbs,181319.0,4216660.0,181319.0,1,exact01,A,as_1893,1,2329
1893,British North America,TEA,Total,Lbs,256481.0,5781872.0,256481.0,1,exact01,A,as_1893,1,2366
1893,Canada,TIN,"In Blocks, Ingots, Bars or Slabs",Cwts,17090.0,4038.0,17090.0,1,exact01,A,as_1893,1,2385
1893,Canada,TIN: Ore of,"In Blocks, Ingots, Bars or Slabs",Cwts,17090.0,4033.0,17090.0,1,exact01,A,as_1897,0,16514
1893,Canada,TOBACCO,Negrohead,,492.0,1249.0,,0,mod,D,as_1897,0,23469
1893,Canada,TOBACCO,Negrohead,,2072.0,4819.0,,0,exact01,B,as_1897,0,23669
1893,Canada,TOBACCO,Negrohead,Gallons,1943.0,5359.0,,0,within5,D,as_1897,0,23924
1893,Canada,TOBACCO,Total of Wine of all kinds,Gallons,9192.0,14059.0,9192.0,1,exact01,A,as_1897,0,25362
1893,Newfoundland,TOBACCO,Total of Wine of all kinds,Gallons,1285.0,2650.0,1255.0,0,exact01,D,as_1897,0,25367
1893,Canada,TOBACCO,"White, in Bottles, Sparkling Champagne",Gallons,4537.0,3017.0,,0,mod,D,as_1897,0,24447
1893,Newfoundland,TOBACCO,"White, in Bottles, Sparkling Champagne",Gallons,743.0,482.0,,0,mod,D,as_1897,0,24452
1893,Canada,TOBACCO,"White, in Bottles, Sparkling Saumur",Gallons,2229.0,5004.0,,0,gross,D,as_1897,0,24807
1893,Canada,TOBACCO,"White, in Bottles, Sparkling Saumur",Gallons,6572.0,9055.0,,0,within5,D,as_1897,0,25077
1893,Newfoundland,TOBACCO,"White, in Bottles, Sparkling Saumur",Gallons,571.0,872.0,,0,within5,D,as_1897,0,25082
1893,Canada,TOTAL,,Lbs,218267.0,4255225.0,,0,within5,D,as_1897,0,22783
1893,Newfoundland,TOTAL,,Lbs,37514.0,826586.0,,0,within5,D,as_1897,0,22788
1893,Canada,TOYS,,,183.0,,,0,mod,D,as_1897,0,16703
1893,British North America,WINE'd),"Total of Wine in Bottles, Sparkling",Gallons,5515.0,3872.0,5515.0,1,exact01,A,as_1893,1,2807
1893,British North America,WINE'd),"Total of Wine in Bottles, Still and Sparkling",Gallons,5900.0,4368.0,5900.0,1,exact01,A,as_1893,1,2830
1893,British North America,WINE'd),Total of Wine in Casks'd),Gallons,4580.0,12371.0,,0,exact01,B,as_1893,1,2773
1893,British North America,WINE'd),Total of Wine of all kinds in Casks and Bottles,Gallons,10480.0,16739.0,10480.0,1,exact01,A,as_1893,1,2866
1893,British North America,"WINE, Red","Total of, in Casks and Bottles",Gallons,2637.0,6782.0,7843.0,0,exact01,D,as_1893,1,2600
1893,British North America,"WINE, Red",in Casks,Gallons,2464.0,6553.0,2464.0,1,exact01,A,as_1893,1,2545
1893,British North America,"WINE, Red",in Casks,Gallons,2071.0,5749.0,2464.0,0,exact01,D,as_1893,1,2622
1893,British North America,"WINE, White","Total in Bottles, Sparkling",Gallons,5479.0,3836.0,,0,exact01,B,as_1893,1,2684
1893,British North America,"WINE, White","Total in Bottles, Still and Sparkling",Gallons,5727.0,4139.0,,0,exact01,B,as_1893,1,2707
1893,British North America,"WINE, White","Total of, in Casks and Bottles",Gallons,7843.0,9957.0,7843.0,1,exact01,A,as_1893,1,2738
1893,British North America,"WINE, White","in Bottles, Sparkling Champagne",Gallons,5280.0,3499.0,,0,exact01,B,as_1893,1,2647
1893,Canada,WOOD and TIMBER,,Lbs,413.0,,,0,exact01,B,as_1897,0,18059
