pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
14	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	279	1360381	34	0	280	1364956	33	0	-1
15	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	281	1369484	39	0	282	1374629	43	0	4
16	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	283	1381515	35	0	284	1386471	40	0	5
17	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	285	1393047	37	0	286	1398430	38	0	1
18	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	287	1403759	38	0	288	1408867	39	0	1
19	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	289	1414146	45	0	290	1420027	43	0	-2
20	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	291	1426845	44	0	292	1432494	44	0	0
21	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	293	1439540	39	0	294	1445187	39	0	0
22	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	295	1451551	50	0	296	1458018	46	0	-4
23	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	297	1465242	42	0	298	1470455	42	0	0
24	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	299	1477128	40	0	300	1481962	39	0	-1
25	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	301	1488250	41	0	302	1493590	34	0	-7
26	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	303	1499200	38	0	304	1504586	39	0	1
27	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	305	1510713	43	0	306	1516638	42	0	-1
28	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	307	1523368	43	0	308	1528909	41	0	-2
29	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	309	1535217	47	0	310	1541334	39	0	-8
30	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	311	1547576	43	0	312	1552921	37	0	-6
31	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	313	1558848	37	0	314	1563796	40	0	3
32	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	315	1570197	51	0	316	1576589	50	0	-1
33	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	317	1583022	42	0	318	1588629	42	0	0
34	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	319	1594221	46	0	320	1599476	43	0	-3
35	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	321	1606294	45	0	322	1611909	43	0	-2
36	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	323	1618717	45	0	324	1624180	47	0	2
37	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	325	1631571	46	0	326	1636945	44	0	-2
38	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	327	1643327	33	0	328	1647510	31	0	-2
39	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	329	1652520	36	0	330	1657925	34	0	-2
40	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	331	1663713	24	0	332	1667745	30	0	6
41	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	333	1671767	47	0	334	1678033	46	0	-1
42	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	335	1685140	40	0	336	1690671	38	0	-2
43	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	337	1696695	45	0	338	1702436	40	0	-5
44	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	339	1708814	45	0	340	1715091	46	0	1
45	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	341	1722371	44	0	342	1727956	45	0	1
46	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	343	1734976	38	0	344	1740547	38	0	0
47	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	345	1746710	49	0	346	1753116	47	0	-2
48	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	347	1759239	41	0	348	1764803	40	0	-1
49	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	349	1770051	36	0	350	1775201	34	0	-2
50	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	351	1779864	34	0	352	1785018	37	0	3
51	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	353	1790176	46	0	354	1795977	44	0	-2
52	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37		355	1802869	49	0	356	1808788	44	0	-5
53	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	357	1814652	47	0	358	1820852	41	0	-6
54	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	359	1827511	36	0	360	1832702	35	0	-1
55	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	361	1837702	52	0	362	1843747	45	0	-7
56	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	363	1850374	48	0	364	1856461	44	0	-4
57	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	365	1863546	39	0	366	1868655	35	0	-4
58	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	367	1873916	37	0	368	1878685	36	0	-1
59	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	369	1884456	49	0	370	1890546	48	0	-1
60	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	371	1898087	31	0	372	1902410	29	0	-2
61	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	373	1906659	31	0	374	1911115	28	0	-3
62	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	375	1915648	45	0	376	1921714	35	0	-10
63	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	377	1927420	37	0	378	1932822	34	0	-3
64	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	379	1938316	35	0	380	1943695	33	0	-2
65	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	381	1949261	29	0	382	1953757	29	0	0
66	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	383	1958059	28	0	384	1962322	26	0	-2
67	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	385	1966084	34	0	386	1971319	36	0	2
68	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	387	1977099	31	0	388	1982036	25	0	-6
69	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	389	1986363	34	0	390	1992205	35	0	1
70	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	391	1997971	40	0	392	2003083	32	0	-8
71	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	393	2008421	36	0	394	2013633	39	0	3
72	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	395	2019910	44	0	396	2025198	37	0	-7
73	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	397	2031163	39	0	398	2037060	38	0	-1
74	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	399	2043300	48	0	400	2048857	42	0	-6
75	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	401	2055595	38	0	402	2060720	39	0	1
76	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	403	2066086	33	0	404	2070699	32	0	-1
77	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	405	2075935	49	0	406	2082089	45	0	-4
78	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	407	2089173	47	0	408	2095419	38	0	-9
79	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	409	2101605	41	0	410	2107392	39	0	-2
80	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	411	2113730	40	0	412	2118668	36	0	-4
81	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	413	2124389	36	0	414	2128970	37	0	1
82	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	415	2134921	45	0	416	2140742	43	0	-2
83	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	417	2146316	35	0	418	2151185	33	0	-2
84	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	419	2156058	37	0	420	2160995	36	0	-1
85	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	421	2166787	36	0	422	2171905	35	0	-1
86	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	423	2177521	37	0	424	2182411	35	0	-2
87	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	425	2188073	43	0	426	2193551	42	0	-1
88	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	427	2200256	42	0	428	2205439	39	0	-3
89	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	429	2210673	37	0	430	2215985	39	0	2
90	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	431	2222288	41	0	432	2227871	43	0	2
91	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	433	2234741	51	0	434	2241219	47	0	-4
92	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	435	2248600	57	0	436	2255435	53	0	-4
93	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	437	2263627	41	0	438	2269197	40	0	-1
94	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	439	2275876	38	0	440	2281224	38	0	0
95	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	441	2287300	39	0	442	2292515	41	0	2
96	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	443	2299017	38	0	444	2303984	37	0	-1
97	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	445	2309951	39	0	446	2314965	36	0	-3
98	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	447	2319784	52	0	448	2325935	47	0	-5
99	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	449	2332072	53	0	450	2338122	46	0	-7
100	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	451	2345261	36	0	452	2350209	43	0	7
101	1906	statcan_nibi_w2_1906	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2/statcan_CS4-4_1906_w2.md	imports_37	1	453	2355689	39	0	454	2360664	43	0	4
