fiscal_year,volume,pair_id,row_seq,era,labels,align_status,key,tot_imp_qty,tot_imp_value,gt_qty,gt_value,gt_duty,pt_qty,pt_value,pt_duty,sx_qty,sx_value,sx_duty,efc_qty,efc_value,efc_duty,closes
1904,statcan_nibi_w2_1904,2,26,SX,,right_only,,,,,,,,,,,,,697,129.11,,0
1904,statcan_nibi_w2_1904,2,27,SX,"Blacking, shoe and shoemakers' ink . . . . . > France . . . . .",joined_weak,position,,1543,,1543,385.75,,,,,,,1543,385.75,,0
1904,statcan_nibi_w2_1904,2,28,SX,"Blacking, shoe and shoemakers' ink . . . . . > United States . . . . .",joined_weak,position,,18367,,18143,4535.75,,,,,,,18143,4535.75,,0
1904,statcan_nibi_w2_1904,2,29,SX,Total . . . . .,joined_weak,position,,20607,,19841,4960.25,542,90.36,,,,,20383,5050.61,,0
1904,statcan_nibi_w2_1904,2,30,SX,"Blinds of wood, metal or other material, not textile or paper . . . . . > Japan . . . . .",joined_weak,position,,300,,300,90.0,,,,,,,300,90.0,,0
1904,statcan_nibi_w2_1904,2,31,SX,"Blinds of wood, metal or other material, not textile or paper . . . . . > United States . . . . .",joined_weak,position,,784,,784,235.2,,,,,,,784,235.2,,0
1904,statcan_nibi_w2_1904,2,32,SX,"Blinds of wood, metal or other material, not textile or paper . . . . . > Total . . . . .",joined_weak,position,,1084,,1084,325.2,,,,,,,1084,325.2,,0
1904,statcan_nibi_w2_1904,2,33,SX,Blueing—Laundry blueing of all kinds . . . . . > Great Britain . . . . .,joined_weak,position,,21079,,202,50.5,21370,3561.82,,,,,21572,3612.32,,0
1904,statcan_nibi_w2_1904,2,34,SX,Blueing—Laundry blueing of all kinds . . . . . > France . . . . .,joined_weak,position,,5,,5,1.25,,,,,,,5,1.25,,0
1904,statcan_nibi_w2_1904,2,35,SX,Blueing—Laundry blueing of all kinds . . . . . > United States . . . . .,joined_weak,position,,2917,,2917,729.25,,,,,,,2917,729.25,,0
1904,statcan_nibi_w2_1904,2,36,SX,Total . . . . .,joined_weak,position,,24001,,3124,781.0,21370,3561.82,,,,,24494,4342.82,,0
1904,statcan_nibi_w2_1904,2,40,SX,"Boats—Open pleasure sail boats, skiffs and canoes . . . . . > Norway-Sweden . . . . .",joined_weak,position,4,40,4,40,10.0,,,,1,500,166.66,4,40,10.0,-2
1904,statcan_nibi_w2_1904,2,41,SX,"Boats—Open pleasure sail boats, skiffs and canoes . . . . . > United States . . . . .",joined_weak,position,349,33504,344,32414,8103.5,,,,,,,345,32914,8270.16,0
1904,statcan_nibi_w2_1904,3,14,SX,,right_only,,,,,,,,170007,11334.35,,3679,490.46,,851020,79558.21,0
1904,statcan_nibi_w2_1904,4,3,SX,Newfoundland.....,left_only,,,10,,,,,,,,,,,,,
1904,statcan_nibi_w2_1904,7,19,SX,Biscuits of all kinds not sweetened..... > Great Britain.....,joined_weak,position,,15762,,1822,50,15684,1815,302.64,,,,15734,1822,304.39,0
1904,statcan_nibi_w2_1904,7,23,SX,France.....,joined_weak,position,,947,,128,947,,,,600,76,25.33,947,128,32.0,0
1904,statcan_nibi_w2_1904,7,26,SX,Tmkey.....,joined_weak,position,,25,,1,25,,,,543,38,12.66,25,1,0.25,-2
1904,statcan_nibi_w2_1904,7,27,SX,United States.....,joined_weak,position,,219574,,12835,214360,15684,1815,302.64,1143,114,37.99,214903,12590,3150.66,0
1904,statcan_nibi_w2_1904,7,28,SX,Total.....,joined_weak,position,248286,15394,226760,13220,3305.0,,,,,,,243587,15149,3645.63,0
1904,statcan_nibi_w2_1904,7,29,SX,Biscuits of all kinds sweetened > Great Britain.....,joined_weak,position,,98590,,15320,1274,36056,14977,2745.83,,,,97330,15091,2777.18,0
1904,statcan_nibi_w2_1904,7,32,SX,China.....,joined_weak,position,,21501,,642,21501,,,,12,3,1.11,21501,642,176.55,0
1904,statcan_nibi_w2_1904,7,36,SX,United States.....,joined_weak,position,,71610,,7651,72294,36056,14977,2745.83,12,3,1.11,72294,7888,2169.84,-2
1904,statcan_nibi_w2_1904,7,37,SX,Total.....,joined_weak,position,204413,24273,107769,9301,2558.39,,,,,,,203837,24281,5305.33,0
1904,statcan_nibi_w2_1904,7,38,SX,Macaroni and Veruicelli..... > Great Britain.....,joined_weak,position,,7833,,324,4264,3744,134,22.36,,,,8008,330,71.36,0
1904,statcan_nibi_w2_1904,7,41,SX,France.....,joined_weak,position,,862994,,36056,780800,,,,,,,780800,33686,8421.5,0
1904,statcan_nibi_w2_1904,7,42,SX,Italy.....,joined_weak,position,,823264,,24032,836789,,,,,,,836789,24457,6114.25,0
1904,statcan_nibi_w2_1904,7,43,SX,Japan.....,joined_weak,position,,7549,,257,7549,,,,50,3,1.0,7549,257,64.25,0
1904,statcan_nibi_w2_1904,7,44,SX,United States.....,joined_weak,position,,483520,,20416,482081,,,,,,,482131,20598,5099.75,0
1904,statcan_nibi_w2_1904,8,38,SX,Turkey.....,joined_weak,position,6,11,6,11,0.9,,,,1820,3281,364.0,6,11,90,-2
1904,statcan_nibi_w2_1904,8,39,SX,United States...,joined_weak,position,15185,29334,14073,27548,2110.97,,,,,,,15893,30829,2474.97,0
1904,statcan_nibi_w2_1904,9,9,SX,France.....,joined_weak,position,33,87,33,87,3.3,,,,300,1094,40.01,33,87,3.3,-2
1904,statcan_nibi_w2_1904,9,10,SX,Germany.....,joined_weak,position,300,1094,,,,,,,,,,300,1094,40.01,0
1904,statcan_nibi_w2_1904,9,13,SX,United States...,joined_weak,position,8352,14641,8340,14621,834.0,,,,302,1111,40.27,8340,14621,834.0,0
1904,statcan_nibi_w2_1904,9,14,SX,Total.....,joined_weak,position,8888,15989,8574,14858,857.4,,,,,,,8876,15969,897.67,0
1904,statcan_nibi_w2_1904,10,3,SX,,right_only,,,,,,,,,,,921,245.61,,216,43.2,-2
1904,statcan_nibi_w2_1904,10,11,SX,"British gum, dextrine, sizing cream and enamel sizing. .... > Belgium.....",left_only,,11034,448,240,14,1.4,,,,,,,,,,
1904,statcan_nibi_w2_1904,10,12,SX,"British gum, dextrine, sizing cream and enamel sizing. .... > France.....",joined_weak,position,240,14,3500,178,17.8,,,,454839,13060,1741.33,,240,1.4,-2
1904,statcan_nibi_w2_1904,10,13,SX,"British gum, dextrine, sizing cream and enamel sizing. .... > Germany.....",joined_weak,position,469339,13480,13299,383,38.3,,,,,,,458339,13298,1759.13,0
1904,statcan_nibi_w2_1904,10,14,SX,"British gum, dextrine, sizing cream and enamel sizing. .... > Holland.....",joined_weak,position,13299,383,1111079,48734,4873.4,,,,8882,511,68.13,,13259,38.3,-1
1904,statcan_nibi_w2_1904,10,15,SX,"British gum, dextrine, sizing cream and enamel sizing. .... > United States..",joined_weak,position,1119961,49245,,,,,,,,,,1119961,49245,4941.53,0
1904,statcan_nibi_w2_1904,11,20,SX,"All other, N.E.S. .... > Germany...",joined_weak,position,674,150,,,,,,,674,150,59.0,,674,50.0,-1
1904,statcan_nibi_w2_1904,11,36,SX,"Carriages and vehicles :— Buggies, carriages, pleasure carts and similar vehicles, N.E.S. .... > United States...",left_only,,1,73,,,,,,,,,,,,,
1904,statcan_nibi_w2_1904,12,17,SX,"Wheelbarrows, and trucks and hand-carts..... > Great Britain...",joined_weak,position,13,342,2,23,6.9,11,319,63.8,30,1142,456.8,13,342,70.7,-2
1904,statcan_nibi_w2_1904,12,18,SX,Germany...,joined_weak,position,30,1142,,,,,,,,,,30,1142,456.8,0
1904,statcan_nibi_w2_1904,12,21,SX,Bicycles and tricycles..... > Great Britain...,joined_weak,position,21,871,9,345,103.5,12,526,105.2,1,170,68.0,21,871,208.7,0
1904,statcan_nibi_w2_1904,12,22,SX,United States...,joined_weak,position,3785,51452,3750,51102,15330.6,,,,,,,3751,51272,15398.6,0
1904,statcan_nibi_w2_1904,13,24,SX,Portland..... > Belgium...,joined_weak,position,502635,154580,536730,161617,67091.25,,,,14,7,2.33,536730,161617,67091.25,0
1904,statcan_nibi_w2_1904,13,25,SX,Portland..... > France...,joined_weak,position,2552,640,2538,633,317.25,,,,12677,7686,2112.83,2552,640,319.58,-2
1904,statcan_nibi_w2_1904,13,26,SX,Portland..... > Germany...,joined_weak,position,291938,98435,322172,106229,40271.5,,,,963,518,160.5,334849,113915,42384.33,0
1904,statcan_nibi_w2_1904,13,28,SX,Portland..... > United States...,joined_weak,position,1039922,510718,1038959,510205,129879.61,465389,164627,38782.83,14879,8740,2479.82,1039922,510718,130031.11,0
1904,statcan_nibi_w2_1904,13,29,SX,Portland..... > Total...,joined_weak,position,2379962,965526,1996120,821650,249515.73,,,,,,,,995017,290778.58,0
1904,statcan_nibi_w2_1904,14,6,SX,Chalk prepared..... > France.....,left_only,,,502,,502,100.4,,,,,,,,,,
1904,statcan_nibi_w2_1904,15,17,SX,"Cloths, not rubbed or made waterproof, whether of wool, cotton, unions, silk or ramie, sixty inches or over in width and weighing not more than seven ounces to the square yard imported exclusively for the manufacture of mackintosh clothing....",joined_weak,position,8828,769,8828,769,115.35,,,,,,,,8828,769,0
1904,statcan_nibi_w2_1904,15,22,SX,Coal—bituminous.....,joined_weak,position,4252333,9416974,3930665,8825970,2083252.51,119715,273448,42299.26,,,,3930665,8825970,2083252.51,0
1904,statcan_nibi_w2_1904,15,23,SX,Total .....,joined_weak,position,4376084,9702057,3934185,8834760,2085118.11,,,,,,,4053900,9108208,2127417.37,0
1904,statcan_nibi_w2_1904,16,17,SX,France.....,joined_weak,position,6712,1504,3367,687,134.68,,,,10315,1565,550.13,3367,687,134.68,-2
1904,statcan_nibi_w2_1904,16,18,SX,Germany.....,joined_weak,position,15397,2265,5082,700,203.28,,,,,,,15397,2265,753.41,0
1904,statcan_nibi_w2_1904,16,20,SX,Switzerland....,joined_weak,position,15500,2977,15000,2881,600.0,,,,8224,1798,438.61,15000,2881,600.0,0
1904,statcan_nibi_w2_1904,16,21,SX,United States...,joined_weak,position,518535,103932,507235,101329,20289.4,634845,99579,16929.41,18539,3363,988.74,515459,103127,20728.01,0
1904,statcan_nibi_w2_1904,16,22,SX,Total .....,joined_weak,position,1218194,215667,557303,110887,22292.12,,,,,,,1210687,213829,40210.27,0
1904,statcan_nibi_w2_1904,16,29,SX,United States...,joined_weak,position,370462,99562,371625,100304,20060.8,468791,98907,13187.92,905,91,24.27,371625,100304,20060.8,0
1904,statcan_nibi_w2_1904,16,30,SX,Total .....,joined_weak,position,1633754,246888,533968,141940,28388.0,,,,,,,1003664,240938,41600.15,0
1904,statcan_nibi_w2_1904,16,35,SX,Holland.....,left_only,,1968,229,1968,229,22.9,,,,,,,,,,
1904,statcan_nibi_w2_1904,16,36,SX,Mexico.....,joined_weak,position,16700,1990,,,,,,,1750,264,35.2,1968,229,22.9,-2
1904,statcan_nibi_w2_1904,16,37,SX,United States...,joined_weak,position,495730,51934,475848,49072,4907.2,,,,,,,477598,49336,4942.4,0
1904,statcan_nibi_w2_1904,17,6,SX,"Coffee roasted or ground, when not imported direct from the country of growth and production .... > France...",joined_weak,position,25,5,25,5,1.0,,,,48,9,2.48,25,5,1.0,-2
1904,statcan_nibi_w2_1904,17,7,SX,"Coffee roasted or ground, when not imported direct from the country of growth and production .... > United States...",joined_weak,position,392164,78647,351625,69675,14000.0,360,63,8.99,48,9,2.48,351673,69684,14002.48,0
1904,statcan_nibi_w2_1904,17,8,SX,"Coffee roasted or ground, when not imported direct from the country of growth and production .... > Total .....",joined_weak,position,395537,79252,354334,70167,14103.36,,,,,,,354742,70239,14114.83,0
1904,statcan_nibi_w2_1904,18,25,SX,Germany.....,joined_weak,position,376,67,,,,,,,376,67,22.33,,376,67,0
1904,statcan_nibi_w2_1904,18,26,SX,Japan.....,joined_weak,position,108,17,108,17,4.25,,,,,,,,108,17,0
1904,statcan_nibi_w2_1904,18,27,SX,Norway-Sweden.....,joined_weak,position,300,30,300,30,7.5,,,,,,,,300,30,0
1904,statcan_nibi_w2_1904,18,28,SX,St. Pierre.....,joined_weak,position,2300,304,2300,304,76.0,,,,,,,,2300,304,0
1904,statcan_nibi_w2_1904,19,12,SX,"Cotton, manufactures of : Duck, gray or white, N.E.S. > Great Britain..... > Yds. > Yds. > Germany.....",joined_weak,position,52547,9433,,,,,9433,1414.98,,26,7.8,,9433,1414.98,-2
1904,statcan_nibi_w2_1904,19,13,SX,"Cotton, manufactures of : Duck, gray or white, N.E.S. > United States.....",joined_weak,position,275,26,,,,,,,,,,,275,7.8,0
1904,statcan_nibi_w2_1904,19,14,SX,"Cotton, manufactures of : Duck, gray or white, N.E.S.",joined_weak,position,109495,20494,119404,22402,5040.72,,,,,,,,119404,22402,0
1904,statcan_nibi_w2_1904,19,26,SX,"Gray, unbleached cotton fab- rics..... > Great Britain.....",joined_weak,position,2501818,106274,,,,2501818,106274,17712.4,200,72,24.0,2501818,106274,17712.4,-2
1904,statcan_nibi_w2_1904,19,27,SX,"Gray, unbleached cotton fab- rics..... > Germany.....",joined_weak,position,1400,500,,,,,,,,,,,200,24.0,0
1904,statcan_nibi_w2_1904,19,37,SX,White or bleached cotton fabrics..... > Switzerland.....,joined_weak,position,314714,24950,314714,24950,6237.5,,,,629,61,20.33,,314714,6237.5,0
1904,statcan_nibi_w2_1904,19,38,SX,White or bleached cotton fabrics..... > United States.....,joined_weak,position,2478296,184362,2468837,182690,45672.5,,,,,,,,2469466,45692.83,0
1904,statcan_nibi_w2_1904,20,9,SX,"Cotton, manufactures of—Con. Fabrics, printed, dyed or coloured, N.O.P..... > Switzerland....",joined_weak,position,91946,11342,91866,11337,3967.95,,,,4298,573,267.4,91866,11337,3967.95,0
1904,statcan_nibi_w2_1904,20,10,SX,United States...,joined_weak,position,4755833,408221,5200876,437844,153245.4,,,,,,,5205174,438417,153512.8,0
1904,statcan_nibi_w2_1904,21,28,SX,France.....,joined_weak,position,172,623,172,623,218.05,,,,14,231,107.8,172,623,218.05,0
1904,statcan_nibi_w2_1904,21,29,SX,Germany.....,joined_weak,position,14,231,,,,,,,,,,14,231,107.8,0
1904,statcan_nibi_w2_1904,22,13,SX,China...,joined_weak,position,,2054,,2054,706.3,,,,36,,16.8,2054,,723.16,0
1904,statcan_nibi_w2_1904,22,36,SX,United States...,joined_weak,position,,7370,,7402,1850.5,,,,2,,66,7404,,1851.16,0
1904,statcan_nibi_w2_1904,22,37,SX,Total...,joined_weak,position,,9123,,7723,1930.75,1432,,238.68,2,,66,9157,,2170.09,0
1904,statcan_nibi_w2_1904,23,1,SX,China..... > 92,joined_weak,position,69,82,63,22,5,,,,10,6,2.8,92,69,24.85,0
1904,statcan_nibi_w2_1904,23,2,SX,"France..... > 1,817",joined_weak,position,3986,1837,3986,1395,10,,,,67618,84253,39318.12,1837,3486,1395.1,-2
1904,statcan_nibi_w2_1904,23,3,SX,"Germany..... > 71,396",joined_weak,position,89535,1891,2245,785,75,,,,,,,69509,86498,40103.87,0
1904,statcan_nibi_w2_1904,23,4,SX,Japan..... > 54,joined_weak,position,34,54,34,11,90,,,,,,,54,34,11.9,0
1904,statcan_nibi_w2_1904,23,5,SX,Switzerland.... > 976,joined_weak,position,1694,976,1694,592,90,,,,1136,1104,515.2,976,1694,592.9,0
1904,statcan_nibi_w2_1904,23,6,SX,"United States... > 20,299",joined_weak,position,20767,18977,19512,6829,20,71915,103923,24249.31,77702,96518,45041.79,20113,20616,7344.4,-2
1904,statcan_nibi_w2_1904,23,7,SX,Total .....,joined_weak,position,177790,234481,24912,28707,10047.45,,,,,,,174529,229148,79338.55,0
1904,statcan_nibi_w2_1904,23,9,SX,France.....,joined_weak,position,162,,153,38,25,,,,,,,,153,38.25,0
1904,statcan_nibi_w2_1904,23,10,SX,Germany.....,joined_weak,position,1416,,135,33,75,,,,,1281,426.98,,1416,460.73,0
1904,statcan_nibi_w2_1904,23,11,SX,United States...,joined_weak,position,8426,,8417,2104,25,,,,,9,3.0,,8426,2107.25,0
1904,statcan_nibi_w2_1904,23,14,SX,Aust.-Hungary..,joined_weak,position,60,,60,21,0,,,,,,,,60,21.0,0
1904,statcan_nibi_w2_1904,23,15,SX,France.....,joined_weak,position,44,,44,15,40,,,,,,,,44,15.4,0
1904,statcan_nibi_w2_1904,23,17,SX,United States...,joined_weak,position,3484,,3445,1205,75,,,,,39,18.2,,3484,1223.95,0
1904,statcan_nibi_w2_1904,23,20,SX,Aust.-Hungary..,joined_weak,position,291,,291,87,30,,,,,,,,291,87.3,0
1904,statcan_nibi_w2_1904,23,22,SX,France.....,joined_weak,position,33,,33,9,90,,,,,,,,33,9.9,0
1904,statcan_nibi_w2_1904,23,25,SX,United States...,joined_weak,position,685,,685,205,50,,,,,,,,685,205.5,0
1904,statcan_nibi_w2_1904,23,28,SX,France.....,joined_weak,position,3487,,3487,1229,45,,,,,,,,3457,1220.45,0
1904,statcan_nibi_w2_1904,23,30,SX,Switzerland....,joined_weak,position,2542,,2542,889,70,,,,,,,,2542,889.7,0
1904,statcan_nibi_w2_1904,23,31,SX,United States...,joined_weak,position,7908,,7901,2705,35,,,,,7,3.27,,7908,2768.62,0
1904,statcan_nibi_w2_1904,23,33,SX,"Uncoloured cotton fabrics, bleached viz.—Serums and windowserums, cambric cloths, muslin, apron checks, brillian- ants, cords, piques, diapers, lenos, mosquito nettings; Swiss, jaconet and cambric muslins, and plain, striped or checked lawns..... > Yds. > Yds. > Great Britain... > 2,052,878",joined_weak,position,171268,33622,3835,958,75,1998641,167162,27861.18,60,6,2.0,2032323,171003,28821.93,0
1904,statcan_nibi_w2_1904,23,34,SX,"France..... > 10,692",joined_weak,position,2297,10692,2297,574,25,,,,,,,10692,2297,574.25,0
1904,statcan_nibi_w2_1904,23,36,SX,"Switzerland.... > 49,825",joined_weak,position,6923,49825,6923,1730,75,,,,,,,49825,6923,1730.75,0
1904,statcan_nibi_w2_1904,23,37,SX,"United States... > 164,365",joined_weak,position,12677,163865,12630,3157,50,,,,500,47,15.67,164365,12677,3173.17,0
1904,statcan_nibi_w2_1904,25,27,SX,Switzerland.....,joined_weak,position,5,2,5,2,0.4,,,,1526,305,81.33,5,2,0.4,-2
1904,statcan_nibi_w2_1904,25,28,SX,United States...,joined_weak,position,284219,13302,281960,12901,2580.2,,,,,,,283486,13206,2661.53,0
1904,statcan_nibi_w2_1904,26,4,SX,France.....,joined_weak,position,61629,8950,65556,8561,2140.25,,,,41698,7417,2472.35,65556,8561,2140.25,-1
1904,statcan_nibi_w2_1904,26,5,SX,Germany.....,joined_weak,position,48505,9086,6090,1298,324.5,,,,,,,47788,8715,2796.85,0
1904,statcan_nibi_w2_1904,26,7,SX,Switzerland....,joined_weak,position,5575,779,5575,779,194.75,,,,245,57,19.0,5575,779,194.75,0
1904,statcan_nibi_w2_1904,26,8,SX,United States...,joined_weak,position,58055,25018,57065,24415,6103.75,,,,,,,57310,24472,6122.75,0
1904,statcan_nibi_w2_1904,27,20,SX,,right_only,,,,,,,5071,5449,726.55,10,29,7.73,5081,5478,734.28,0
1904,statcan_nibi_w2_1904,29,0,SX,"Drugs, dyes, &c.— Con. > All other drugs, dyes, chemicals, &c., not otherwise provided for..... > Great Britain.....",left_only,,,178904,,13440,2688.0,,,,,,,,,,
1904,statcan_nibi_w2_1904,29,1,SX,Hong Kong.....,joined_weak,position,,21,,21,4.2,150124,20016.96,,7709,2055.73,,171273,24760.69,,0
1904,statcan_nibi_w2_1904,29,2,SX,Aust. Hungary..,joined_weak,position,,5733,,5733,1146.6,,,,,,,21,4.2,,0
1904,statcan_nibi_w2_1904,29,3,SX,Belgium.....,joined_weak,position,,2527,,2395,479.0,,,,,,,5733,1146.6,,0
1904,statcan_nibi_w2_1904,29,4,SX,China.....,joined_weak,position,,392,,392,78.4,,,,132,35.2,,2527,514.2,,0
1904,statcan_nibi_w2_1904,29,5,SX,France.....,joined_weak,position,,13541,,11696,2339.2,,,,,,,392,78.4,,0
1904,statcan_nibi_w2_1904,29,6,SX,Germany.....,joined_weak,position,,52420,,11450,2290.0,,,,1090,290.67,,12786,2629.87,,0
1904,statcan_nibi_w2_1904,29,7,SX,Italy.....,joined_weak,position,,,,13,2.6,,,,44515,11870.69,,55965,14160.69,,0
1904,statcan_nibi_w2_1904,29,8,SX,Japan.....,joined_weak,position,,960,,925,185.0,,,,,,,13,2.6,,0
1904,statcan_nibi_w2_1904,29,9,SX,Switzerland.....,joined_weak,position,,19593,,9260,1852.0,,,,,,,925,185.0,,0
1904,statcan_nibi_w2_1904,29,10,SX,United States..,joined_weak,position,,286745,,275493,55098.6,,,,,,,9260,1852.0,,0
1904,statcan_nibi_w2_1904,29,11,SX,Earthen and Chinaware:— (See Bricks and Tiles.) > Total. .....,joined_weak,position,,551836,,330918,66163.6,,,,5191,1384.27,,280684,56482.87,,0
1904,statcan_nibi_w2_1904,29,12,SX,"Baths, tubs and washstands of earthenware, stone, cement or clay, or of other material, N.O.P..... > Great Britain.....",joined_weak,position,,2788,,149,44.7,150124,20016.96,,58637,15636.56,,539579,101817.12,,0
1904,statcan_nibi_w2_1904,29,13,SX,Hong Kong.....,joined_weak,position,,20,,20,6.0,2639,527.8,,,,,2788,572.5,,0
1904,statcan_nibi_w2_1904,29,14,SX,United States..,joined_weak,position,,68042,,68109,20432.7,,,,,,,20,6.0,,0
1904,statcan_nibi_w2_1904,29,15,SX,Total. .....,joined_weak,position,,70850,,68278,20483.4,,,,10,4.0,,68119,20436.7,,0
1904,statcan_nibi_w2_1904,29,16,SX,"Brown or coloured earthen and stoneware, and rockingham ware ..... > Great Britain.....",joined_weak,position,,12672,,493,147.9,2639,527.8,,10,4.0,,70927,21015.2,,0
1904,statcan_nibi_w2_1904,29,17,SX,Aust. Hungary..,joined_weak,position,,,,39,11.7,12250,2450.0,,,,,12743,2597.9,,0
1904,statcan_nibi_w2_1904,29,18,SX,China.....,joined_weak,position,,13,,13,3.9,,,,,,,39,11.7,,0
1904,statcan_nibi_w2_1904,29,19,SX,Germany.....,joined_weak,position,,3504,,3368,1010.4,,,,136,54.4,,13,3.9,,-1
1904,statcan_nibi_w2_1904,29,20,SX,Italy.....,joined_weak,position,,4,,,,,,,,,,3504,1064.8,,0
1904,statcan_nibi_w2_1904,29,21,SX,Japan.....,joined_weak,position,,64,,64,19.2,,,,,,,64,19.2,,0
1904,statcan_nibi_w2_1904,29,22,SX,United States..,joined_weak,position,,19982,,19044,5713.2,,,,38,15.2,,19082,5728.4,,0
1904,statcan_nibi_w2_1904,29,23,SX,Total. .....,joined_weak,position,,35339,,23021,6906.3,12250,2450.0,,174,69.6,,35445,9425.9,,0
1904,statcan_nibi_w2_1904,29,24,SX,"Decorated, printed or sponged, and all earthenware, N.E.S. > Great Britain.....",joined_weak,position,,580024,,3796,1138.8,569059,112043.6,,455,182.0,,573310,113564.4,,0
1904,statcan_nibi_w2_1904,29,25,SX,Hong Kong.....,joined_weak,position,,354,,354,106.2,,,,,,,354,106.2,,0
1904,statcan_nibi_w2_1904,29,26,SX,Aust. Hungary..,joined_weak,position,,8014,,7346,2203.8,,,,343,137.2,,7689,2341.0,,0
