pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
149		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	550	2810807	50	0	551	2814980	44	0	-6
150		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	552	2821830	43	0	553	2826087	41	0	-2
151		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	554	2832259	43	0	555	2836067	40	0	-3
152		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	556	2841736	46	0	557	2846023	38	0	-8
153		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	558	2851217	43	0	559	2855482	42	0	-1
154		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	560	2861490	46	0	561	2866054	41	0	-5
155		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	562	2872085	46	0	563	2876536	40	0	-6
156		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37		564	2882551	44	0	565	2887186	40	0	-4
157		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37		566	2892344	51	0	567	2897041	46	0	-5
158		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	568	2904016	48	0	569	2908655	41	0	-7
159		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	570	2914278	42	0	571	2918349	37	0	-5
160		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	572	2924050	45	0	573	2928026	40	0	-5
161		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	574	2933132	49	0	575	2937779	42	0	-7
162		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	576	2943176	44	0	577	2947413	40	0	-4
163		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	578	2953575	43	0	579	2957771	40	0	-3
164		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	580	2962890	44	0	581	2966932	44	0	0
165		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	582	2973572	46	0	583	2977962	41	0	-5
166		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	584	2983737	9	0	585	2986949	40	0	31
167		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	586	2993223	13	0	587	2996385	43	0	30
168		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	588	3002948	48	0	589	3007398	9	0	-39
169		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	590	3011818	46	0	591	3016449	37	0	-9
170		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	592	3021859	46	0	593	3026444	45	0	-1
