pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
0	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	244	1228036	37	0	245	1233170	34	0	-3
1	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	246	1238696	37	0	247	1243638	37	0	0
2	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	248	1249603	37	0	249	1254375	37	0	0
3	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	250	1260342	41	0	251	1265774	40	0	-1
4	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	252	1272122	31	0	253	1276433	31	0	0
5	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	254	1280999	33	0	255	1285897	35	0	2
6	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	256	1291511	46	0	257	1297057	41	0	-5
7	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	258	1302496	40	0	259	1308055	40	0	0
8	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	260	1314438	47	0	261	1320261	41	0	-6
9	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	262	1325813	40	0	263	1331446	39	0	-1
10	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	264	1337700	34	0	265	1342329	34	0	0
11	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	266	1346876	40	0	267	1352094	38	0	-2
12	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	268	1358145	36	0	269	1363100	37	0	1
13	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	270	1368981	44	0	271	1374636	41	0	-3
14	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	272	1381007	32	0	273	1385605	30	0	-2
15	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	274	1390496	26	0	275	1394565	26	0	0
16	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	276	1398939	39	0	277	1403703	40	0	1
17	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	278	1410091	38	0	279	1415066	41	0	3
18	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	280	1421482	31	0	281	1426397	32	0	1
19	1907	statcan_nibi_w2_1907	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2/statcan_CS4-4_1907_w2.md	imports_37	1	282	1431821	38	0	283	1437317	38	0	0
