pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
29	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	306	1396316	46	0	307	1400781	41	0	-5
30	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	308	1406497	14	0	309	1409541	44	0	30
31	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	310	1416007	46	0	311	1420148	39	0	-7
32	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	312	1425885	48	0	313	1430501	43	0	-5
33	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	314	1436720	43	0	315	1441118	40	0	-3
34	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	316	1446490	47	0	317	1451421	43	0	-4
35	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	318	1457557	43	0	319	1461793	39	0	-4
36	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	320	1467419	43	0	321	1471508	40	0	-3
37	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	322	1477184	45	0	323	1481364	45	0	0
38	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	324	1487414	52	0	325	1491984	49	0	-3
39	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	326	1499082	46	0	327	1503741	46	0	0
40	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	328	1510941	46	0	329	1515872	44	0	-2
41	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	330	1522611	41	0	331	1526806	39	0	-2
42	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	332	1532360	39	0	333	1536359	39	0	0
43	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	334	1541494	50	0	335	1546156	45	0	-5
44	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	336	1553039	49	0	337	1557599	46	0	-3
45	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	338	1564251	47	0	339	1568475	44	0	-3
46	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	340	1575308	43	0	341	1579094	42	0	-1
47	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	342	1584993	47	0	343	1589223	39	0	-8
48	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	344	1594395	50	0	345	1599436	48	0	-2
49	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	346	1606719	58	0	347	1611870	47	0	-11
50	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	348	1617985	44	0	349	1622259	41	0	-3
51	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	350	1628476	29	0	351	1631973	26	0	-3
52	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	352	1635886	35	0	353	1639532	16	0	-19
53	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	354	1643001	50	0	355	1647869	41	0	-9
54	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	356	1653297	49	0	357	1658169	47	0	-2
55	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	358	1664543	56	0	359	1669748	45	0	-11
56	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	360	1676198	47	0	361	1680814	46	0	-1
57	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	362	1687788	46	0	363	1692100	39	0	-7
58	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	364	1698006	48	0	365	1702277	45	0	-3
59	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	366	1708725	46	0	367	1713513	41	0	-5
60	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	368	1719444	45	0	369	1723889	42	0	-3
61	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	370	1729944	48	0	371	1734557	42	0	-6
62	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	372	1740575	53	0	373	1745219	49	0	-4
63	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	374	1751592	49	0	375	1755852	46	0	-3
64	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	376	1761739	44	0	377	1765959	42	0	-2
65	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	378	1771393	52	0	379	1776196	44	0	-8
66	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	380	1782522	53	0	381	1787013	50	0	-3
67	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	382	1794611	49	0	383	1798692	45	0	-4
68	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	384	1805026	49	0	385	1809358	46	0	-3
69	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	386	1815843	45	0	387	1819927	44	0	-1
70	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	87	388	1825532	48	0	389	1829876	46	0	-2
71	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	390	1836611	51	0	391	1840746	42	0	-9
72	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	392	1846607	13	0	393	1849747	42	0	29
73	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	394	1855690	43	0	395	1860057	39	0	-4
74	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	396	1865641	47	0	397	1870084	37	0	-10
75	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	398	1875659	46	0	399	1880326	38	0	-8
76	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	400	1886224	14	0	401	1889293	36	0	22
77	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	404	1904691	43	0	405	1909163	42	0	-1
78	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	406	1915513	55	0	407	1920427	42	0	-13
79	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	408	1925562	46	0	409	1930014	41	0	-5
80	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	410	1935915	15	0	411	1939472	38	0	23
81	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	412	1945157	53	0	413	1949240	42	0	-11
82	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	414	1954602	43	0	415	1958468	40	0	-3
83	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	416	1964152	48	0	417	1968535	43	0	-5
84	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	418	1974181	47	0	419	1978753	43	0	-4
85	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	420	1984477	44	0	421	1988786	44	0	0
86	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	422	1995370	49	0	423	1999961	48	0	-1
87	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	424	2007201	44	0	425	2011616	41	0	-3
88	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	426	2016960	48	0	427	2021708	43	0	-5
89	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	428	2027406	54	0	429	2032773	50	0	-4
90	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	430	2039922	47	0	431	2044704	49	0	2
91	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	432	2051430	43	0	433	2055750	41	0	-2
92	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	434	2061836	47	0	435	2066522	46	0	-1
93	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	436	2072876	50	0	437	2077786	45	0	-5
94	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	438	2083708	38	0	439	2087654	37	0	-1
95	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	440	2093390	48	0	441	2097819	47	0	-1
96	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	442	2104295	50	0	443	2108990	50	0	0
97	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	444	2115480	46	0	445	2119791	44	0	-2
98	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	446	2126084	50	0	447	2130462	44	0	-6
99	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	448	2137323	46	0	449	2141854	41	0	-5
100	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	450	2147327	41	0	451	2151515	39	0	-2
101	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	452	2157238	44	0	453	2161481	39	0	-5
102	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	454	2167116	46	0	455	2170942	44	0	-2
103	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	456	2178059	48	0	457	2182380	42	0	-6
104	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	458	2188411	8	0	459	2190977	40	0	32
105	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	460	2196697	49	0	461	2201515	12	0	-37
106	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	462	2205369	42	0	463	2209087	10	0	-32
107	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	464	2212498	47	0	465	2216961	42	0	-5
108	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	466	2222997	46	0	467	2227249	40	0	-6
109	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	468	2232385	48	0	469	2237884	44	0	-4
110	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	470	2244281	46	0	471	2248595	52	0	6
111	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	472	2253827	41	0	473	2257745	40	0	-1
112	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	474	2263138	10	0	475	2265859	34	0	24
113	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	476	2270747	11	0	477	2274092	43	0	32
114	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	478	2280600	14	0	479	2283282	34	0	20
115	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	480	2288147	12	0	481	2290889	37	0	25
116	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	482	2295618	12	0	483	2298697	11	0	-1
117	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	484	2302733	54	0	485	2308189	45	0	-9
118	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	486	2314574	43	0	487	2318820	39	0	-4
119	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	488	2324088	45	0	489	2328837	43	0	-2
120	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37	37	490	2334499	42	0	491	2339125	42	0	0
121	1899	statcan_plato_w2_1899	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_plato_w2/CS4-4-1899-eng/CS4-4-1899-eng.md	imports_37		492	2345090	44	0	493	2349440	41	0	-3
