fiscal_year,volume,pair_id,row_seq,era,labels,align_status,key,tot_imp_qty,tot_imp_value,gt_qty,gt_value,gt_duty,pt_qty,pt_value,pt_duty,sx_qty,sx_value,sx_duty,efc_qty,efc_value,efc_duty,closes
1899,statcan_plato_w2_1899,6,29,GP,Germany.....,joined_weak,position,,1060,,1060,106.0,,,1060,,,,106.0,,,0
1899,statcan_plato_w2_1899,6,30,GP,Holland.....,joined_weak,position,,202,,202,20.2,,,202,,,,20.2,,,0
1899,statcan_plato_w2_1899,6,31,GP,Japan.....,joined_weak,position,,27,,26,2.6,1,0.08,27,,,,2.68,,,0
1899,statcan_plato_w2_1899,6,32,GP,United States.....,joined_weak,position,,477351,,477034,47708.47,,,477034,,,,47708.47,,,0
1899,statcan_plato_w2_1899,6,33,GP,Total..... > Ontario.....,joined_weak,position,,407279,,291997,29200.51,114673,8602.21,406670,,,,37802.72,,,0
1899,statcan_plato_w2_1899,6,34,GP,Quebec.....,joined_weak,position,,152227,,134871,13487.1,17983,1349.24,152854,,,,14836.34,,,0
1899,statcan_plato_w2_1899,6,35,GP,Nova Scotia.....,joined_weak,position,,36389,,20731,2073.32,15107,1137.59,35898,,,,3210.91,,,0
1899,statcan_plato_w2_1899,6,36,GP,N. Brunswick.....,joined_weak,position,,29039,,21731,2175.1,7593,569.53,29344,,,,2744.63,,,0
1899,statcan_plato_w2_1899,6,37,GP,Manitoba.....,joined_weak,position,,25568,,22655,2265.5,2913,218.52,25568,,,,2484.02,,,0
1899,statcan_plato_w2_1899,6,38,GP,B. Columbia.....,joined_weak,position,,26566,,23699,2373.94,2867,216.15,26566,,,,2590.09,,,0
1899,statcan_plato_w2_1899,6,39,GP,P. E. Island.....,joined_weak,position,,1474,,1362,136.2,112,8.4,1474,,,,144.6,,,0
1899,statcan_plato_w2_1899,6,40,GP,N. W. Ter.....,joined_weak,position,,2589,,2556,255.6,33,2.51,2589,,,,258.11,,,0
1899,statcan_plato_w2_1899,6,41,GP,Yukon.....,joined_weak,position,,362,,362,36.2,,,362,,,,36.2,,,0
1899,statcan_plato_w2_1899,6,42,GP,,joined_weak,position,,681493,,519984,52003.47,161341,12104.15,681325,,,,64107.62,,,0
1899,statcan_plato_w2_1899,9,2,GP,,right_only,,,,,,,146,28,16.47,,,,146,28,16.47,2
1899,statcan_plato_w2_1899,9,10,GP,Total . . . . . > Ontario . . . . .,joined_weak,position,132487,27621,128014,26604,19204.76,4983,1051,561.8,,,,133007,27655,19766.56,2
1899,statcan_plato_w2_1899,11,0,GP,"DUTIABLE GOODS— Con. > 1 Boots and shoes, and slippers of all kinds, except rubber and leather— > Total ..... > Ontario .....",left_only,,,2332,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,11,1,GP,Quebec .....,joined_weak,position,,30720,,691,172.79,1641,307.69,2332,,,,480.48,,,0
1899,statcan_plato_w2_1899,11,2,GP,Nova Scotia .....,joined_weak,position,,277,,5508,1377.0,21864,4069.53,27372,,,,5476.53,,,0
1899,statcan_plato_w2_1899,11,3,GP,N. Brunswick .....,joined_weak,position,,161,,225,56.12,52,10.73,277,,,,66.85,,,0
1899,statcan_plato_w2_1899,11,4,GP,Manitoba .....,joined_weak,position,,17390,,161,40.25,,,161,,,,40.25,,,0
1899,statcan_plato_w2_1899,11,5,GP,B. Columbia .....,joined_weak,position,,7170,,17390,4347.5,,,17390,,,,4347.5,,,0
1899,statcan_plato_w2_1899,11,6,GP,,joined_weak,position,,58050,,4104,1026.0,,,4104,,,,1026.0,,,0
1899,statcan_plato_w2_1899,11,7,GP,"2 Braces or suspenders, and metal parts of.. > G. Britain .....",joined_weak,position,,30261,,28079,7019.66,23557,4417.95,51636,,,,11437.61,,,0
1899,statcan_plato_w2_1899,11,8,GP,China .....,joined_weak,position,,5,,820,287.0,29430,7725.85,30250,,,,8012.85,,,0
1899,statcan_plato_w2_1899,11,9,GP,France .....,joined_weak,position,,2319,,5,1.75,,,5,,,,1.75,,,0
1899,statcan_plato_w2_1899,11,10,GP,Germany .....,joined_weak,position,,367,,2319,811.65,,,2319,,,,811.65,,,0
1899,statcan_plato_w2_1899,11,11,GP,United States .....,joined_weak,position,,40040,,266,93.1,101,26.51,367,,,,119.61,,,0
1899,statcan_plato_w2_1899,11,12,GP,Total ..... > Ontario .....,joined_weak,position,,29673,,40032,14014.35,,,40032,,,,14014.35,,,0
1899,statcan_plato_w2_1899,11,13,GP,Quebec .....,joined_weak,position,,27974,,21141,7399.35,8582,2239.76,29673,,,,9639.11,,,0
1899,statcan_plato_w2_1899,11,14,GP,Nova Scotia .....,joined_weak,position,,2828,,14472,5065.2,13502,3544.36,27974,,,,8609.56,,,0
1899,statcan_plato_w2_1899,11,15,GP,N. Brunswick .....,joined_weak,position,,2798,,2185,767.55,635,166.05,2820,,,,933.6,,,0
1899,statcan_plato_w2_1899,11,16,GP,Manitoba .....,joined_weak,position,,4454,,1321,462.7,1466,385.28,2787,,,,847.98,,,0
1899,statcan_plato_w2_1899,11,17,GP,B. Columbia .....,joined_weak,position,,3464,,1235,432.25,3219,845.0,4454,,,,1277.25,,,0
1899,statcan_plato_w2_1899,11,18,GP,P. E. Island .....,joined_weak,position,,467,,1664,582.4,1800,472.94,3464,,,,1655.34,,,0
1899,statcan_plato_w2_1899,11,19,GP,N. W. Ter .....,joined_weak,position,,2,,90,31.5,377,98.97,467,,,,130.47,,,0
1899,statcan_plato_w2_1899,11,20,GP,Yukon .....,joined_weak,position,,1332,,2,0.7,,,2,,,,0.7,,,0
1899,statcan_plato_w2_1899,11,21,GP,3 Brass and manufactures of—,joined_weak,position,,72992,,1332,466.2,,,1332,,,,466.2,,,0
1899,statcan_plato_w2_1899,11,22,GP,"Nails, tacks, rivets and burrs or washers ..... > Great Britain .....",joined_weak,position,,278,,43442,15207.85,29531,7752.36,72973,,,,22960.21,,,0
1899,statcan_plato_w2_1899,11,23,GP,France .....,joined_weak,position,,52,,,,263,59.18,263,,,,59.18,,,0
1899,statcan_plato_w2_1899,11,24,GP,Germany .....,joined_weak,position,,380,,52,15.6,,,52,,,,15.6,,,0
1899,statcan_plato_w2_1899,11,25,GP,Japan .....,joined_weak,position,,13,,326,97.8,614,138.15,940,,,,235.95,,,0
1899,statcan_plato_w2_1899,11,26,GP,United States .....,joined_weak,position,,5348,,13,3.9,,,13,,,,3.9,,,0
1899,statcan_plato_w2_1899,11,27,GP,Total ..... > Ontario .....,joined_weak,position,,1230,,5348,1604.4,,,5348,,,,1604.4,,,0
1899,statcan_plato_w2_1899,11,28,GP,Quebec .....,joined_weak,position,,4421,,1043,312.9,187,42.08,1230,,,,354.98,,,0
1899,statcan_plato_w2_1899,11,29,GP,Nova Scotia .....,joined_weak,position,,248,,4301,1290.3,680,153.0,4981,,,,1443.3,,,0
1899,statcan_plato_w2_1899,11,30,GP,N. Brunswick .....,joined_weak,position,,122,,248,74.4,,,248,,,,74.4,,,0
1899,statcan_plato_w2_1899,11,31,GP,Manitoba .....,joined_weak,position,,15,,122,36.6,,,122,,,,36.6,,,0
1899,statcan_plato_w2_1899,11,32,GP,B. Columbia .....,joined_weak,position,,20,,20,6.0,,,20,,,,6.0,,,0
1899,statcan_plato_w2_1899,11,33,GP,N. W. Ter .....,joined_weak,position,,15,,5,1.5,10,2.25,15,,,,3.75,,,0
1899,statcan_plato_w2_1899,11,34,GP,,joined_weak,position,,6071,,5739,1721.7,877,197.33,6616,,,,1919.03,,,0
1899,statcan_plato_w2_1899,11,36,GP,,joined_weak,position,3887,10771,3886,10766,3229.8,,,3886,,,,10766,,,0
1899,statcan_plato_w2_1899,11,37,GP,Total ..... > Ontario .....,joined_weak,position,2140,4797,2140,4797,1439.1,,,2140,,,,1439.1,,,0
1899,statcan_plato_w2_1899,11,38,GP,Quebec .....,joined_weak,position,1152,2524,1151,2519,755.7,,,1151,,,,755.7,,,0
1899,statcan_plato_w2_1899,11,39,GP,Nova Scotia .....,joined_weak,position,16,151,16,151,45.3,,,16,,,,45.3,,,0
1899,statcan_plato_w2_1899,11,40,GP,N. Brunswick .....,joined_weak,position,89,312,89,312,93.6,,,89,,,,93.6,,,0
1899,statcan_plato_w2_1899,11,41,GP,Manitoba .....,joined_weak,position,286,951,286,951,285.3,,,286,,,,285.3,,,0
1899,statcan_plato_w2_1899,11,42,GP,B. Columbia .....,joined_weak,position,182,1901,182,1901,570.3,,,182,,,,570.3,,,0
1899,statcan_plato_w2_1899,11,43,GP,N. W. Ter .....,joined_weak,position,26,147,26,147,44.1,,,26,,,,44.1,,,0
1899,statcan_plato_w2_1899,11,44,GP,,joined_weak,position,3891,10783,3890,10778,3233.4,,,3890,,,,10778,,,0
1899,statcan_plato_w2_1899,14,0,GP,DUTIABLE GOODS— Con.,left_only,,,8,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,14,19,GP,"2 "" Rice, cleaned..... > Great Britain.....",joined_weak,position,2918435,75480,158712,3806,1983.96,2928256,75257,27452.79,,,,3080968,79063,,1
1899,statcan_plato_w2_1899,14,20,GP,B. E. Indies.....,joined_weak,position,148280,3862,,,,129688,3128,1215.84,,,,129688,3128,1215.84,2
1899,statcan_plato_w2_1899,14,22,GP,China.....,joined_weak,position,5281178,89825,5039314,85020,63017.74,,,,,,,5039311,85020,63017.74,2
1899,statcan_plato_w2_1899,16,0,GP,"DUTIABLE GOODS—Con. > Breadstuffs, &c.— > Grain and products of— > 1 Beans..... > Great Britain.....",joined_weak,position,36,65,23,38,3.1,13,27,1.46,,,,36.65,4.5600000000000005,1,-2
1899,statcan_plato_w2_1899,16,4,GP,Japan.....,joined_weak,position,315,241,289,219,43.35,26.22,2.95,315,,,,241,46.3,,-1
1899,statcan_plato_w2_1899,16,6,GP,Total.....,joined_weak,position,943,2078,935,2063,141.42,8.15,0.9,943,,,,2078,142.32,,-1
1899,statcan_plato_w2_1899,16,7,GP,Quebec.....,joined_weak,position,552,1092,369,842,55.35,5.12,0.56,374,,,,854,55.91,,-1
1899,statcan_plato_w2_1899,16,11,GP,B. Columbia....,joined_weak,position,8161,11223,8809,11180,1321.8,26.22,2.95,8835,,,,11202,1324.75,,-1
1899,statcan_plato_w2_1899,16,13,GP,N. W. Ter.....,joined_weak,position,27,67,27,67,3.9699999999999998,,,,,,,27.67,3.9699999999999998,,-1
1899,statcan_plato_w2_1899,16,15,GP,,joined_weak,position,46368,46052,46825,45744,7087.74,39.49,4.41,46864,,,,45793,7092.15,,-1
1899,statcan_plato_w2_1899,16,25,GP,France.....,left_only,,30,30,30,,,,,,,,,,,,
1899,statcan_plato_w2_1899,16,27,GP,Total.....,joined_weak,position,2205,939,2180,912,218.7,25.27,1.87,2205,,,,939,220.57,,-1
1899,statcan_plato_w2_1899,16,35,GP,,joined_weak,position,837367,292060,107247,46353,10725.48,25.27,1.87,107272,,,,46380,10727.35,,-1
1899,statcan_plato_w2_1899,16,36,GP,"5 "" Pease, N.E.S..... > Great Britain.....",joined_weak,position,531,873,471,798,47.1,60.75,4.47,531,,,,873,51.57,5,-2
1899,statcan_plato_w2_1899,17,10,GP,Quebec.....,left_only,,365947,230251,365947,,,,,,,,,,,,
1899,statcan_plato_w2_1899,17,33,GP,,right_only,,,,,7,0.27,,,,,,,,,,0
1899,statcan_plato_w2_1899,18,8,GP,"2 "" Oatmeal..... > Great Britain.....",joined_weak,position,,155,,26,5.2,2571,124,18.6,,,,3703,150,23.8,2
1899,statcan_plato_w2_1899,18,20,GP,Total.....,joined_weak,position,,28,94.28,94,14.13,,,,,,,28,94,14.13,2
1899,statcan_plato_w2_1899,18,21,GP,,joined_weak,position,,25,88.25,88,12.65,,,,,,,25,88,12.65,2
1899,statcan_plato_w2_1899,18,22,GP,,joined_weak,position,,58,186.58,186,29.0,,,,,,,58,186,29.0,2
1899,statcan_plato_w2_1899,18,34,GP,N. Brunswick...,joined_weak,position,1445,5395,1289,4817,761.8,,,,,,,1269,4817,761.8,2
1899,statcan_plato_w2_1899,18,37,GP,,joined_weak,position,,16,67.16,67,9.6,,,,,,,16,67,9.6,2
1899,statcan_plato_w2_1899,18,39,GP,,joined_weak,position,69428,233534,57744,196168,34646.38,1,9,0.68,,,,57746,196177,34647.06,2
1899,statcan_plato_w2_1899,20,0,GP,,right_only,,,,,55,11.0,,355,53.25,,,,,410,64.25,2
1899,statcan_plato_w2_1899,20,1,GP,,right_only,,,,,374,74.8,,458,68.7,,,,,832,143.5,2
1899,statcan_plato_w2_1899,20,6,GP,,right_only,,,,,255,51.0,21,812,121.8,,,,37,1067,172.8,2
1899,statcan_plato_w2_1899,20,7,GP,,right_only,,,,,20239,4048.12,,,,,,,2574,20239,4048.12,2
1899,statcan_plato_w2_1899,20,8,GP,,right_only,,,,,1406,281.2,,,,,,,94,1406,281.2,2
1899,statcan_plato_w2_1899,20,9,GP,,right_only,,,,,740,147.92,19,755,113.25,,,,62,1495,261.17,2
1899,statcan_plato_w2_1899,20,10,GP,,right_only,,,,,1098,219.6,2,57,8.55,,,,57,1155,228.15,2
1899,statcan_plato_w2_1899,20,11,GP,,right_only,,,,,4215,843.0,,,,,,,517,4215,843.0,2
1899,statcan_plato_w2_1899,20,12,GP,,right_only,,,,,12974,2595.2,,,,,,,1876,12974,2595.2,2
1899,statcan_plato_w2_1899,20,13,GP,,right_only,,,,,22,4.4,,,,,,,1,22,4.4,2
1899,statcan_plato_w2_1899,20,14,GP,,right_only,,,,,39,7.8,,,,,,,4,39,7.8,2
1899,statcan_plato_w2_1899,20,16,GP,,right_only,,,,,6714,1342.8,434,5910,886.5,,,,986,12624,2229.3,2
1899,statcan_plato_w2_1899,20,17,GP,,right_only,,,,,11024,2204.8,,,,,,,597,11024,2204.8,2
1899,statcan_plato_w2_1899,20,18,GP,,right_only,,,,,3638,727.6,,,,,,,403,3638,727.6,2
1899,statcan_plato_w2_1899,20,19,GP,,right_only,,,,,13890,2778.0,431,5789,868.35,,,,1126,19679,3646.35,2
1899,statcan_plato_w2_1899,20,20,GP,"3 "" Paving brick. .... > Great Britain..... United States.....",joined_weak,position,,,,,,3,121,18.15,,,,3,121,18.15,2
1899,statcan_plato_w2_1899,20,21,GP,Total..... > Ontario..... Quebec..... N. Brunswick... B. Columbia.....,joined_weak,position,,,,210,42.0,,,,,,,51,210,42.0,2
1899,statcan_plato_w2_1899,20,23,GP,,right_only,,,,,395,79.0,,,,,,,,395,79.0,2
1899,statcan_plato_w2_1899,20,24,GP,,right_only,,,,,1432,286.4,,,,,,,,1432,286.4,2
1899,statcan_plato_w2_1899,20,25,GP,,right_only,,,,,1716,343.2,,,,,,,,1716,343.2,2
1899,statcan_plato_w2_1899,20,29,GP,,right_only,,,,,209,73.15,,3847,1009.92,,,,,4056,1083.07,2
1899,statcan_plato_w2_1899,20,30,GP,,right_only,,,,,28015,9805.15,,,,,,,,28015,9805.15,2
1899,statcan_plato_w2_1899,20,31,GP,,right_only,,,,,12723,4452.95,,,,,,,,12723,4452.95,2
1899,statcan_plato_w2_1899,20,32,GP,,right_only,,,,,629,220.15,,2209,579.91,,,,,2838,800.06,2
1899,statcan_plato_w2_1899,20,33,GP,,right_only,,,,,176,61.6,,809,212.39,,,,,985,273.99,2
1899,statcan_plato_w2_1899,20,34,GP,,right_only,,,,,355,124.25,,405,106.32,,,,,760,230.57,2
1899,statcan_plato_w2_1899,20,35,GP,,right_only,,,,,4711,1648.85,,,,,,,,4711,1648.85,2
1899,statcan_plato_w2_1899,24,0,GP,"DUTIABLE GOODS—Con. > 1 Cane, reed or rattan, split or otherwise manufactured, N.O.P.—",left_only,,,8,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,24,10,GP,Hayti.....,left_only,,2,30,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,25,22,GP,Total.....,left_only,,32,67839,32,,,,,,,,,,,,
1899,statcan_plato_w2_1899,25,27,GP,,right_only,,,,,67839,20351.7,,,,,,,32,67839,20351.7,2
1899,statcan_plato_w2_1899,25,30,GP,,right_only,,,,,2730,819.0,,,,,,,11,2730,819.0,2
1899,statcan_plato_w2_1899,25,33,GP,,right_only,,,,,369,110.7,,,,,,,,369,110.7,2
1899,statcan_plato_w2_1899,25,36,GP,B. Columbia....,left_only,,239,23273,239,,,,,,,,,,,,
1899,statcan_plato_w2_1899,25,37,GP,,left_only,,314,32362,314,,,,,,,,,,,,
1899,statcan_plato_w2_1899,26,0,GP,"DUTIABLE GOODS—Con. > Carriages— > 1 Railway cars, parts of— > Great Britain .....",joined_weak,position,869,,,20994,6298.2,,869,195.53,,,,,869,195.53,-2
1899,statcan_plato_w2_1899,26,1,GP,Germany .....,joined_weak,position,29665,,,177330,53199.0,,10256,2307.59,,,,,31250,8605.79,-2
1899,statcan_plato_w2_1899,26,2,GP,United States .....,joined_weak,position,178605,,,,,,,,,,,,177330,53199.0,-2
1899,statcan_plato_w2_1899,26,3,GP,Total ..... > Ontario .....,joined_weak,position,128815,,,127540,38262.0,,,,,,,,127540,38262.0,2
1899,statcan_plato_w2_1899,26,4,GP,Quebec .....,joined_weak,position,67904,,,59118,17735.4,,10371,2333.47,,,,,69489,20068.87,2
1899,statcan_plato_w2_1899,26,5,GP,Nova Scotia .....,joined_weak,position,1324,,,587,176.1,,737,165.83,,,,,1324,341.93,2
1899,statcan_plato_w2_1899,26,6,GP,Manitoba .....,joined_weak,position,6406,,,6406,1921.8,,,,,,,,6406,1921.8,2
1899,statcan_plato_w2_1899,26,7,GP,B. Columbia .....,joined_weak,position,4394,,,4377,1313.1,,17,3.82,,,,,4394,1316.92,2
1899,statcan_plato_w2_1899,26,8,GP,N. W. Ter .....,joined_weak,position,296,,,296,88.8,,,,,,,,296,88.8,2
1899,statcan_plato_w2_1899,27,21,GP,,left_only,,,319421,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,27,34,GP,"4 Carpets, N.E.S..... > Great Britain..... > Yds. > Yds. > France.....",left_only,,118347,81400,8760,,,,,,,,,,,,
1899,statcan_plato_w2_1899,27,35,GP,Germany.....,joined_weak,position,200,141,,5166,1808.1,,76599,20097.56,,,,,81765,21905.66,2
1899,statcan_plato_w2_1899,27,38,GP,Total..... > Ontario.....,joined_weak,position,78376,58607,12228,7464,2610.45,76261,51080,13408.69,,,,88389,58544,16019.14,2
1899,statcan_plato_w2_1899,28,0,GP,DUTIABLE GOODS—Con. > 1 Carpet sweepers. . . . . > Great Britain. . . . .,left_only,,12,23,12,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,1,GP,United States. . . . .,left_only,,28826,4703,28826,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,2,GP,Total. . . . .,left_only,,28799,4627,28799,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,3,GP,Quebec. . . . .,joined_weak,position,9,11,9,,,,,,,,,,,,0
1899,statcan_plato_w2_1899,28,4,GP,B. Columbia. . . . .,joined_weak,position,30,88,30,,,,,,,,,,,,0
1899,statcan_plato_w2_1899,28,6,GP,2 Cash registers. . . . . > United States— > Ontario. . . . .,left_only,,324,27797,324,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,7,GP,Quebec. . . . .,left_only,,197,19501,197,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,8,GP,Nova Scotia. . . . .,left_only,,1,105,1,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,9,GP,N. Brunswick. . . . .,left_only,,35,4370,35,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,10,GP,Manitoba. . . . .,left_only,,65,5906,65,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,11,GP,B. Columbia. . . . .,left_only,,152,16918,152,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,12,GP,N. W. Ter. . . . .,left_only,,19,2712,19,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,13,GP,Yukon. . . . .,joined_weak,position,4,406,4,,,,,,,,,,,,0
1899,statcan_plato_w2_1899,28,16,GP,"4 Celluloid, manufactures of, N.E.S. . . . . > Great Britain. . . . .",left_only,,,1746,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,17,GP,France. . . . .,left_only,,,2333,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,18,GP,Germany. . . . .,left_only,,,503,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,19,GP,United States. . . . .,left_only,,,11800,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,20,GP,Total. . . . .,left_only,,10547,,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,21,GP,Quebec. . . . .,left_only,,,4746,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,22,GP,Nova Scotia. . . . .,left_only,,,47,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,23,GP,N. Brunswick. . . . .,left_only,,,118,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,24,GP,Manitoba. . . . .,left_only,,,243,,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,29,GP,"5 Cement, hydraulic or waterlime. . . . . > United States— > Ontario. . . . .",left_only,,1186,440,1186,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,30,GP,Manitoba. . . . .,left_only,,492,254,492,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,32,GP,6 „ Portland. . . . . > Great Britain. . . . .,left_only,,420380,124295,24646,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,33,GP,Newfoundland. . . . .,left_only,,34,25,34,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,34,GP,Belgium. . . . .,left_only,,731402,232434,550443,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,35,GP,Germany. . . . .,left_only,,192161,72496,141023,,,,,,,,,,,,
1899,statcan_plato_w2_1899,28,36,GP,United States. . . . .,joined_weak,position,90867,42701,90467,,,,,,,,,,,,0
1899,statcan_plato_w2_1899,30,1,GP,,right_only,,,,,16,10.65,,,,,,,355.16,10.65,,-1
