pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
0	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	295	1278105	36	0	296	1283135	38	0	2
1	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	297	1289174	38	0	298	1294422	38	0	0
2	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	299	1299566	43	0	300	1305080	42	0	-1
3	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	301	1311225	34	0	302	1315896	34	0	0
4	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	303	1320454	32	0	304	1325312	35	0	3
5	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	305	1330426	41	0	306	1336494	43	0	2
6	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	307	1343349	40	0	308	1348479	39	0	-1
7	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	309	1354801	43	0	310	1360052	43	0	0
8	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	311	1366846	49	0	312	1373332	48	0	-1
9	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	313	1379842	44	0	314	1385893	45	0	1
10	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	315	1392955	28	0	316	1397028	30	0	2
11	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	317	1401901	42	0	318	1407320	41	0	-1
12	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	319	1413774	42	0	320	1419456	42	0	0
13	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	321	1426175	44	0	322	1432096	44	0	0
14	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	323	1438014	30	0	324	1442809	32	0	2
15	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	325	1447269	34	0	326	1452243	32	0	-2
16	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	327	1457357	41	0	328	1462433	41	0	0
17	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	329	1469060	42	0	330	1474554	43	0	1
18	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	331	1480219	39	0	332	1485688	43	0	4
19	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	333	1492953	37	0	334	1498260	37	0	0
20	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	335	1504286	37	0	336	1509365	38	0	1
21	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	337	1515416	41	0	338	1521138	40	0	-1
22	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	339	1527586	32	0	340	1532054	31	0	-1
23	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	341	1537112	45	0	342	1543389	45	0	0
24	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	343	1550819	28	0	344	1555216	30	0	2
25	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	345	1559513	43	0	346	1564811	42	0	-1
26	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	347	1571480	38	0	348	1576351	38	0	0
27	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	349	1582524	42	0	350	1587862	40	0	-2
28	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	351	1594410	45	0	352	1600353	42	0	-3
29	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	353	1607157	39	0	354	1612504	40	0	1
30	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	355	1618850	33	0	356	1623589	34	0	1
31	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	357	1629067	39	0	358	1634693	38	0	-1
32	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	359	1640064	47	0	360	1646117	41	0	-6
33	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	361	1652726	46	0	362	1658805	43	0	-3
34	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	363	1665594	32	0	364	1670296	30	0	-2
35	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	365	1675163	32	0	366	1679654	32	0	0
36	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	367	1684890	49	0	368	1690563	43	0	-6
37	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	369	1696151	45	0	370	1701673	46	0	1
38	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	371	1707652	40	0	372	1712699	40	0	0
39	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	373	1718540	44	0	374	1724477	47	0	3
40	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	375	1731152	45	0	376	1736437	40	0	-5
41	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	377	1742360	42	0	378	1747580	41	0	-1
42	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	379	1753595	47	0	380	1759219	43	0	-4
43	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	381	1765509	39	0	382	1770411	37	0	-2
44	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	383	1776329	37	0	384	1781644	34	0	-3
45	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	385	1787119	30	0	386	1791687	34	0	4
46	1908	statcan_nibi_w2_1908	/home/jic823/sessional_papers/statcan_trade/ocr/statcan_nibi_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2/statcan_CS4-4_1908_w2.md	imports_37	1	387	1796925	32	0	388	1801634	30	0	-2
