pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
37		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	319	1663137	44	0	320	1667730	44	0	0
38		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	321	1673997	46	0	322	1678510	43	0	-3
39		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	323	1685573	45	0	324	1690177	44	0	-1
40		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	325	1696690	42	0	326	1701077	41	0	-1
41		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	327	1707345	54	0	328	1712303	50	0	-4
42		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	329	1720022	44	0	330	1724577	44	0	0
43		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	331	1731339	40	0	332	1735487	38	0	-2
44		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	333	1741177	53	0	334	1746190	43	0	-10
45		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	335	1752794	44	0	336	1757097	43	0	-1
46		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	337	1763209	49	0	338	1767782	48	0	-1
47		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	339	1775087	56	0	340	1780530	44	0	-12
48		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	341	1786663	47	0	342	1790386	45	0	-2
49		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	343	1796941	49	0	344	1802016	45	0	-4
50		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	345	1808884	51	0	346	1813380	48	0	-3
51		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	347	1820578	47	0	348	1824918	38	0	-9
52		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	349	1831099	21	0	350	1834255	28	0	7
53		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	351	1838430	14	0	352	1841535	36	0	22
54		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	353	1846510	11	0	354	1849554	40	0	29
55		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	355	1855874	46	0	356	1860471	46	0	0
56		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	357	1867956	43	0	358	1872159	41	0	-2
57		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	359	1878391	43	0	360	1882551	38	0	-5
58		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	361	1888446	46	0	362	1892318	41	0	-5
59		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	363	1898402	45	0	364	1902647	43	0	-2
60		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	365	1908906	13	0	366	1912283	42	0	29
61		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	367	1918926	43	0	368	1923129	42	0	-1
62		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	369	1929854	50	0	370	1934539	47	0	-3
63		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	371	1941074	41	0	372	1944917	41	0	0
64		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	373	1951264	49	0	374	1955772	40	0	-9
65		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	375	1961753	42	0	376	1965809	40	0	-2
66		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	377	1971990	45	0	378	1975745	43	0	-2
67		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	379	1982527	44	0	380	1987004	41	0	-3
68		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	381	1993198	43	0	382	1996650	41	0	-2
69		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	383	2002619	52	0	384	2007145	45	0	-7
70		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	385	2013638	47	0	386	2018146	42	0	-5
71		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	387	2024461	55	0	388	2029570	44	0	-11
72		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	389	2036761	55	0	390	2041663	37	0	-18
73		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	391	2046669	44	0	392	2051460	40	0	-4
74		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	393	2057917	38	0	394	2061853	30	0	-8
75		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	395	2066131	42	0	396	2070071	35	0	-7
76		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	397	2075144	43	0	398	2079361	38	0	-5
77		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	399	2084510	39	0	400	2088525	33	0	-6
78		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	401	2093298	45	0	402	2097691	38	0	-7
79		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	403	2102817	48	0	404	2107588	43	0	-5
80		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	405	2114100	43	0	406	2118309	36	0	-7
81		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	407	2123624	40	0	408	2128072	37	0	-3
82		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	409	2133687	50	0	410	2138179	13	0	-37
83		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	411	2142099	52	0	412	2147111	43	0	-9
84		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	413	2153129	42	0	414	2156780	41	0	-1
85		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	415	2162560	43	0	416	2166601	43	0	0
86		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	417	2173502	45	0	418	2178012	44	0	-1
87		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	419	2184689	39	0	420	2188753	39	0	0
88		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	421	2194267	13	0	422	2197555	40	0	27
89		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	423	2203213	46	0	424	2208076	46	0	0
90		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	425	2214764	47	0	426	2219578	43	0	-4
91		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	427	2226280	12	0	428	2229907	48	0	36
92		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	429	2236676	49	0	430	2241190	10	0	-39
93		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	431	2245053	43	0	432	2249380	39	0	-4
94		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	433	2254747	11	0	434	2257911	50	0	39
95		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	435	2265547	39	0	436	2270133	39	0	0
96		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	437	2275736	43	0	438	2279992	40	0	-3
97		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	439	2285703	50	0	440	2290903	48	0	-2
98		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	441	2297497	47	0	442	2301915	44	0	-3
99		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	443	2308797	52	0	444	2313813	44	0	-8
100		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	445	2320038	44	0	446	2324477	42	0	-2
101		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	447	2329900	43	0	448	2334574	39	0	-4
102		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	449	2340480	13	0	450	2343626	42	0	29
103		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	451	2349527	47	0	452	2354168	44	0	-3
104		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	453	2360176	39	0	454	2363741	37	0	-2
105		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	455	2369329	45	0	456	2373630	43	0	-2
106		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	457	2380181	47	0	458	2384861	44	0	-3
107		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	459	2391577	40	0	460	2395840	11	0	-29
108		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	461	2399044	45	0	462	2403343	39	0	-6
109		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	463	2408921	42	0	464	2412286	41	0	-1
110		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	465	2418631	50	0	466	2422824	49	0	-1
111		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	467	2430087	46	0	468	2434366	43	0	-3
112		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	469	2440971	51	0	470	2445756	45	0	-6
113		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	471	2452733	47	0	472	2456865	41	0	-6
114		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	473	2462064	14	0	474	2465275	39	0	25
115		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	475	2470655	41	0	476	2475009	35	0	-6
116		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	477	2480289	13	0	478	2483312	37	0	24
117		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	479	2488781	13	0	480	2491825	41	0	28
118		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	481	2497848	12	0	482	2501109	39	0	27
119		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	483	2507079	11	0	484	2510473	41	0	30
120		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	485	2516494	41	0	486	2520592	39	0	-2
121		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	487	2526528	46	0	488	2531431	40	0	-6
122		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	489	2537747	11	0	490	2540929	40	0	29
123		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	491	2547091	41	0	492	2551577	37	0	-4
124		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	493	2556960	13	0	494	2560062	39	0	26
125		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	495	2566109	33	0	496	2569665	32	0	-1
126		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	497	2574313	9	0	498	2577237	41	0	32
127		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	499	2582885	12	0	500	2585974	41	0	29
128		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	501	2592591	46	0	502	2597037	41	0	-5
129		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	503	2603285	39	0	504	2607391	32	0	-7
130		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	505	2612192	45	0	506	2617647	44	0	-1
131		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	507	2623871	42	0	508	2628476	38	0	-4
132		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	509	2634209	12	0	510	2637502	41	0	29
133		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	511	2643586	56	0	512	2648102	41	0	-15
134		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	513	2654681	41	0	514	2658818	39	0	-2
135		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	515	2664392	39	0	516	2668449	33	0	-6
136		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	517	2673578	47	0	518	2678555	42	0	-5
137		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	519	2684674	43	0	520	2689151	43	0	0
138		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	521	2695645	40	0	522	2699600	40	0	0
139		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	523	2706416	7	0	524	2709614	38	0	31
140		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	525	2716300	50	0	526	2721054	47	0	-3
141		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	527	2728504	45	0	528	2732686	36	0	-9
142		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	529	2738613	9	0	530	2741968	40	0	31
143		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	531	2747679	53	0	532	2752673	45	0	-8
144		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	533	2758808	52	0	534	2763552	48	0	-4
145		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	535	2770842	45	0	536	2775007	43	0	-2
146		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	537	2781599	44	0	538	2785783	41	0	-3
147		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	539	2792243	48	0	540	2796602	40	0	-8
148		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	541	2802718	15	0	542	2806200	45	0	30
149		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	543	2813085	38	0	544	2817252	36	0	-2
150		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	545	2822960	13	0	546	2826243	43	0	30
151		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	547	2833159	43	0	548	2837569	41	0	-2
152		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	549	2844161	40	0	550	2847946	36	0	-4
153		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	551	2853405	40	0	552	2857284	38	0	-2
154		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	553	2863546	42	0	554	2867529	42	0	0
155		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	555	2874046	37	0	556	2877156	36	0	-1
156		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	557	2882764	48	0	558	2886701	43	0	-5
157		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	561	2902711	34	0	562	2906554	38	0	4
158		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	563	2912318	39	0	564	2915709	35	0	-4
159		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	565	2920937	43	0	566	2924182	41	0	-2
160		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	567	2930482	47	0	568	2935199	46	0	-1
161		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	569	2941054	14	0	570	2944422	40	0	26
162		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	571	2950473	40	0	572	2954139	38	0	-2
163		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	573	2960001	45	0	574	2964301	42	0	-3
164		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	575	2970148	45	0	576	2973799	44	0	-1
165		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	577	2980393	46	0	578	2984599	40	0	-6
166		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	579	2990370	44	0	580	2994712	45	0	1
167		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	581	3001492	11	0	582	3004658	13	0	2
168		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	583	3008205	40	0	584	3012184	40	0	0
169		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	585	3018072	51	0	586	3022851	45	0	-6
170		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	587	3029728	52	0	588	3035009	49	0	-3
171		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	589	3041906	48	0	590	3046678	43	0	-5
172		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	591	3053180	46	0	592	3057606	44	0	-2
173		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	593	3064430	53	0	594	3069198	48	0	-5
174		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	595	3076574	48	0	596	3080939	43	0	-5
175		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	597	3086802	42	0	598	3091136	47	0	5
176		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	599	3098423	41	0	600	3102750	43	0	2
177		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	601	3109162	41	0	602	3113040	41	0	0
178		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	603	3119256	46	0	604	3123612	40	0	-6
179		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	605	3128882	14	0	606	3132379	40	0	26
180		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	607	3138558	56	0	608	3143316	44	0	-12
181		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	609	3149271	42	0	610	3153608	42	0	0
182		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	611	3159579	46	0	612	3163900	43	0	-3
183		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	613	3169912	51	0	614	3174669	48	0	-3
184		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	615	3182615	49	0	616	3187676	43	0	-6
185		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	617	3194298	49	0	618	3198984	43	0	-6
186		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	619	3204994	17	0	620	3208147	36	0	19
187		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	621	3213460	49	0	622	3217649	42	0	-7
188		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	623	3223535	47	0	624	3227897	43	0	-4
189		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	625	3233964	36	0	626	3237162	41	0	5
190		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	627	3242805	43	0	628	3247248	42	0	-1
191		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	629	3253568	52	0	630	3258879	46	0	-6
192		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	631	3265527	47	0	632	3269842	41	0	-6
193		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	37	633	3276081	37	0	634	3280114	37	0	0
194		cdn_33_5_1898	../sessional_papers/markdown/oocihm.9_08052_33_5.md	imports_37	87	635	3285405	44	0	636	3289401	42	0	-2
