volume,year,flow,article_group,article,country_raw,old_value,new_value,witnesses
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,Italy,105149.0,38854.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,United States: Atlantic,38854.0,371207.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,Pacific,371207.0,7431.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,Brazil,7431.0,20673.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,British India: Bengal and Burmah,20673.0,22356.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,Ceylon,22356.0,17832.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,Australia,17832.0,46032.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,British North America,46032.0,24748.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1875,1875,export_uk,COTTON MANUFACTURES,Lace and Patent Net,Other Countries,24748.0,117205.0,"neighbours: labels shifted from row 0/14, obs TOTAL 1133093 short 117205, gain 13.5 nats over 13 rows (9 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Sweden and Norway,102795.0,104089.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Denmark,104089.0,37716.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Germany,37716.0,294177.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Holland,294177.0,241263.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Belgium,241263.0,263036.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,France,263036.0,586671.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Spain and Canaries,586671.0,62875.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,China (exclusive of Hong Kong),62875.0,30454.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Japan,30454.0,34648.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,United States : Atlantic,34648.0,340063.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Pacific,340063.0,19843.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Brazil,19843.0,37044.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,British Possessions in South Africa,37044.0,255039.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,British India : Bombay and Scinde,255039.0,109835.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Madras,109835.0,57318.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Bengal and Burmah,57318.0,133729.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Straits Settlements,133729.0,55429.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Ceylon,55429.0,37702.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Australia,37702.0,1037752.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,British North America,1037752.0,204570.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,"British West India Islands and British     "" Guiana",204570.0,95775.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1876,1876,export_uk,ZINC or SPELTER,Manufactured,Other Countries,95775.0,265264.0,"neighbours: labels shifted from row 0/22, obs TOTAL 4407087 short 265264, gain 24.3 nats over 22 rows (17 better/0 worse)"
as_1878,1878,export_uk,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",Holland,56484.0,18014.0,"neighbours: labels shifted from row 1/9, obs TOTAL 332757 short 52618, gain 6.3 nats over 7 rows (5 better/0 worse)"
as_1878,1878,export_uk,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",France,18014.0,14141.0,"neighbours: labels shifted from row 1/9, obs TOTAL 332757 short 52618, gain 6.3 nats over 7 rows (5 better/0 worse)"
as_1878,1878,export_uk,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",United States: Atlantic,14141.0,76591.0,"neighbours: labels shifted from row 1/9, obs TOTAL 332757 short 52618, gain 6.3 nats over 7 rows (5 better/0 worse)"
as_1878,1878,export_uk,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",Pacific,76591.0,3275.0,"neighbours: labels shifted from row 1/9, obs TOTAL 332757 short 52618, gain 6.3 nats over 7 rows (5 better/0 worse)"
as_1878,1878,export_uk,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",British Possessions in South Africa,3275.0,7999.0,"neighbours: labels shifted from row 1/9, obs TOTAL 332757 short 52618, gain 6.3 nats over 7 rows (5 better/0 worse)"
as_1878,1878,export_uk,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",British India: Bombay and Scinde,7999.0,28465.0,"neighbours: labels shifted from row 1/9, obs TOTAL 332757 short 52618, gain 6.3 nats over 7 rows (5 better/0 worse)"
as_1878,1878,export_uk,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",Australia,28465.0,27889.0,"neighbours: labels shifted from row 1/9, obs TOTAL 332757 short 52618, gain 6.3 nats over 7 rows (5 better/0 worse)"
as_1878,1878,export_uk,LINEN and JUTE MANUFACTURES,"Manufactures, Unenumerated",Other Countries,27889.0,52618.0,"neighbours: labels shifted from row 1/9, obs TOTAL 332757 short 52618, gain 6.3 nats over 7 rows (5 better/0 worse)"
as_1879,1879,export_uk,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,Straits Settlements,1640.0,2040.0,"neighbours: labels shifted from row 8/14, obs TOTAL 61787 short 5167, gain 2.6 nats over 5 rows (3 better/0 worse); glued label takes orphan 1640"
as_1879,1879,export_uk,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,Ceylon,2040.0,1072.0,"neighbours: labels shifted from row 8/14, obs TOTAL 61787 short 5167, gain 2.6 nats over 5 rows (3 better/0 worse); glued label takes orphan 1640"
as_1879,1879,export_uk,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,Hong Kong,1072.0,4218.0,"neighbours: labels shifted from row 8/14, obs TOTAL 61787 short 5167, gain 2.6 nats over 5 rows (3 better/0 worse); glued label takes orphan 1640"
as_1879,1879,export_uk,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,Australia,4218.0,4308.0,"neighbours: labels shifted from row 8/14, obs TOTAL 61787 short 5167, gain 2.6 nats over 5 rows (3 better/0 worse); glued label takes orphan 1640"
as_1879,1879,export_uk,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,British North America,4308.0,1720.0,"neighbours: labels shifted from row 8/14, obs TOTAL 61787 short 5167, gain 2.6 nats over 5 rows (3 better/0 worse); glued label takes orphan 1640"
as_1879,1879,export_uk,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,Other Countries,1720.0,5167.0,"neighbours: labels shifted from row 8/14, obs TOTAL 61787 short 5167, gain 2.6 nats over 5 rows (3 better/0 worse); glued label takes orphan 1640"
as_1879,1879,export_uk,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,British India: Bombay and Scinde Bengal and Burmah,1085.0,2725.0,"neighbours: labels shifted from row 8/14, obs TOTAL 61787 short 5167, gain 2.6 nats over 5 rows (3 better/0 worse); glued label takes orphan 1640"
as_1879,1879,export_uk,"SPIRITS, BRITISH and IRISH",,British India : Bengal and Burmah,6510.0,28398.0,"neighbours: labels shifted from row 4/8, obs TOTAL 452412 short 62926, gain 4.5 nats over 4 rows (4 better/0 worse); glued label takes orphan 6510"
as_1879,1879,export_uk,"SPIRITS, BRITISH and IRISH",,Australia,28398.0,227974.0,"neighbours: labels shifted from row 4/8, obs TOTAL 452412 short 62926, gain 4.5 nats over 4 rows (4 better/0 worse); glued label takes orphan 6510"
as_1879,1879,export_uk,"SPIRITS, BRITISH and IRISH",,British North America,227974.0,31916.0,"neighbours: labels shifted from row 4/8, obs TOTAL 452412 short 62926, gain 4.5 nats over 4 rows (4 better/0 worse); glued label takes orphan 6510"
as_1879,1879,export_uk,"SPIRITS, BRITISH and IRISH",,Other Countries,31916.0,62926.0,"neighbours: labels shifted from row 4/8, obs TOTAL 452412 short 62926, gain 4.5 nats over 4 rows (4 better/0 worse); glued label takes orphan 6510"
as_1879,1879,export_uk,"SPIRITS, BRITISH and IRISH",,British India : Bombay and Scinde Madras,20388.0,26898.0,"neighbours: labels shifted from row 4/8, obs TOTAL 452412 short 62926, gain 4.5 nats over 4 rows (4 better/0 worse); glued label takes orphan 6510"
as_1880,1880,export_uk,"FISH, FRESH and CURED",Herrings,Denmark,158538.0,33706.0,"neighbours: labels shifted from row 0/5, obs TOTAL 1422361 short 39257, gain 10.1 nats over 5 rows (5 better/0 worse)"
as_1880,1880,export_uk,"FISH, FRESH and CURED",Herrings,Germany,33706.0,1108679.0,"neighbours: labels shifted from row 0/5, obs TOTAL 1422361 short 39257, gain 10.1 nats over 5 rows (5 better/0 worse)"
as_1880,1880,export_uk,"FISH, FRESH and CURED",Herrings,Italy,1108679.0,67235.0,"neighbours: labels shifted from row 0/5, obs TOTAL 1422361 short 39257, gain 10.1 nats over 5 rows (5 better/0 worse)"
as_1880,1880,export_uk,"FISH, FRESH and CURED",Herrings,Greece,67235.0,14946.0,"neighbours: labels shifted from row 0/5, obs TOTAL 1422361 short 39257, gain 10.1 nats over 5 rows (5 better/0 worse)"
as_1880,1880,export_uk,"FISH, FRESH and CURED",Herrings,Other Countries,14946.0,39257.0,"neighbours: labels shifted from row 0/5, obs TOTAL 1422361 short 39257, gain 10.1 nats over 5 rows (5 better/0 worse)"
as_1880,1880,export_uk,"PERFUMERY, of all Sorts",,Bengal and Burmah,5654.0,10740.0,"neighbours: labels shifted from row 10/16, obs TOTAL 107945 short 22387, gain 4.2 nats over 4 rows (3 better/0 worse)"
as_1880,1880,export_uk,"PERFUMERY, of all Sorts",,Ceylon,10740.0,2037.0,"neighbours: labels shifted from row 10/16, obs TOTAL 107945 short 22387, gain 4.2 nats over 4 rows (3 better/0 worse)"
as_1880,1880,export_uk,"PERFUMERY, of all Sorts",,Australia,2037.0,13034.0,"neighbours: labels shifted from row 10/16, obs TOTAL 107945 short 22387, gain 4.2 nats over 4 rows (3 better/0 worse)"
as_1880,1880,export_uk,"PERFUMERY, of all Sorts",,British North America,13034.0,2416.0,"neighbours: labels shifted from row 10/16, obs TOTAL 107945 short 22387, gain 4.2 nats over 4 rows (3 better/0 worse)"
as_1880,1880,export_uk,"PERFUMERY, of all Sorts",,British West India Islands and British,2416.0,4217.0,"neighbours: labels shifted from row 10/16, obs TOTAL 107945 short 22387, gain 4.2 nats over 4 rows (3 better/0 worse)"
as_1880,1880,export_uk,"PERFUMERY, of all Sorts",,Other Countries,4217.0,22387.0,"neighbours: labels shifted from row 10/16, obs TOTAL 107945 short 22387, gain 4.2 nats over 4 rows (3 better/0 worse)"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",Hong Kong,25707.0,7594.0,"neighbours: labels shifted from row 12/18, obs TOTAL 537993 short 41839, gain 5.5 nats over 4 rows (3 better/0 worse); glued label takes orphan 25707"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",Australia,7594.0,185151.0,"neighbours: labels shifted from row 12/18, obs TOTAL 537993 short 41839, gain 5.5 nats over 4 rows (3 better/0 worse); glued label takes orphan 25707"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",Canada,185151.0,63188.0,"neighbours: labels shifted from row 12/18, obs TOTAL 537993 short 41839, gain 5.5 nats over 4 rows (3 better/0 worse); glued label takes orphan 25707"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",Newfoundland,63188.0,12460.0,"neighbours: labels shifted from row 12/18, obs TOTAL 537993 short 41839, gain 5.5 nats over 4 rows (3 better/0 worse); glued label takes orphan 25707"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",British West India Islands and British Guiana,12460.0,10584.0,"neighbours: labels shifted from row 12/18, obs TOTAL 537993 short 41839, gain 5.5 nats over 4 rows (3 better/0 worse); glued label takes orphan 25707"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",Other Countries,10584.0,41839.0,"neighbours: labels shifted from row 12/18, obs TOTAL 537993 short 41839, gain 5.5 nats over 4 rows (3 better/0 worse); glued label takes orphan 25707"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool",British India: Bombay and Scinde - Bengal and Burmah,15667.0,41374.0,"neighbours: labels shifted from row 12/18, obs TOTAL 537993 short 41839, gain 5.5 nats over 4 rows (3 better/0 worse); glued label takes orphan 25707"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",Hong Kong,53964.0,39582.0,"neighbours: labels shifted from row 12/17, obs TOTAL 738965 short 85328, gain 5.9 nats over 5 rows (4 better/0 worse); glued label takes orphan 53964"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",Australia,39582.0,77062.0,"neighbours: labels shifted from row 12/17, obs TOTAL 738965 short 85328, gain 5.9 nats over 5 rows (4 better/0 worse); glued label takes orphan 53964"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",Canada,77062.0,194002.0,"neighbours: labels shifted from row 12/17, obs TOTAL 738965 short 85328, gain 5.9 nats over 5 rows (4 better/0 worse); glued label takes orphan 53964"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",British West India Islands and British Guiana,194002.0,11108.0,"neighbours: labels shifted from row 12/17, obs TOTAL 738965 short 85328, gain 5.9 nats over 5 rows (4 better/0 worse); glued label takes orphan 53964"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",Other Countries,11108.0,85328.0,"neighbours: labels shifted from row 12/17, obs TOTAL 738965 short 85328, gain 5.9 nats over 5 rows (4 better/0 worse); glued label takes orphan 53964"
as_1880,1880,export_uk,WOOLLEN and WORSTED MANUFACTURES,"Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",British India: Bombay and Scinde - Bengal and Burmah,19207.0,73171.0,"neighbours: labels shifted from row 12/17, obs TOTAL 738965 short 85328, gain 5.9 nats over 5 rows (4 better/0 worse); glued label takes orphan 53964"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,Germany,2778.0,4466.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,China,4466.0,7675.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,Japan,7675.0,117803.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,Central America,117803.0,12883.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,United States of Colombia,12883.0,4874.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,Chile,4874.0,7954.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,Brazil,7954.0,21981.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,Uruguay,21981.0,8309.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,Argentine Republic,8309.0,39561.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1887,1887,export_uk,WOOLLEN and WORSTED MANUFACTURES,Blankets,Other Foreign Countries,39561.0,23261.0,"neighbours: labels shifted from row 0/10, obs TOTAL 251545 short 23261, gain 8.1 nats over 10 rows (7 better/0 worse)"
as_1899,1898,reexport,"SAGO, and Flour or Meal thereof",,Austrian Territories,3190.0,1301.0,"neighbours: labels shifted from row 7/10, obs TOTAL 101270 short 666, gain 3.0 nats over 3 rows (3 better/0 worse)"
as_1899,1898,reexport,"SAGO, and Flour or Meal thereof",,United States of America : On the Atlantic,1301.0,2602.0,"neighbours: labels shifted from row 7/10, obs TOTAL 101270 short 666, gain 3.0 nats over 3 rows (3 better/0 worse)"
as_1899,1898,reexport,"SAGO, and Flour or Meal thereof",,United States of America : Other Foreign Countries,2602.0,666.0,"neighbours: labels shifted from row 7/10, obs TOTAL 101270 short 666, gain 3.0 nats over 3 rows (3 better/0 worse)"
as_1880,1880,export_uk,"SPIRITS, BRITISH and IRISH",,Australia,31930.0,275378.0,"neighbours: labels shifted from row 4/7, obs TOTAL 544224 short 94791, gain 4.5 nats over 3 rows (3 better/0 worse); glued label takes orphan 31930"
as_1880,1880,export_uk,"SPIRITS, BRITISH and IRISH",,British North America,275378.0,33655.0,"neighbours: labels shifted from row 4/7, obs TOTAL 544224 short 94791, gain 4.5 nats over 3 rows (3 better/0 worse); glued label takes orphan 31930"
as_1880,1880,export_uk,"SPIRITS, BRITISH and IRISH",,Other Countries,33655.0,94791.0,"neighbours: labels shifted from row 4/7, obs TOTAL 544224 short 94791, gain 4.5 nats over 3 rows (3 better/0 worse); glued label takes orphan 31930"
as_1880,1880,export_uk,"SPIRITS, BRITISH and IRISH",,British India: Bombay and Scinde Bengal and Burmah,27249.0,59179.0,"neighbours: labels shifted from row 4/7, obs TOTAL 544224 short 94791, gain 4.5 nats over 3 rows (3 better/0 worse); glued label takes orphan 31930"
