volume,year,flow,article_group,article,country_raw,old_value,new_value,witnesses
as_1897,1897,export_uk,ALKALI,,Russia : Northern Ports,45021.0,47432.0,inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Russia : Southern Ports,21321.0,20880.0,inf:tn_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Sweden,18125.0,14278.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Norway,5923.0,5983.0,inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Germany,3994.0,40904.0,inf:as_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Holland,2552.0,27942.0,inf:as_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Belgium,1332.0,37852.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,France,2014.0,20114.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALKALI,,Portugal,1205.0,12105.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Madeira,33.0,378.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Spain,16922.0,108922.0,inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Italy,6743.0,69943.0,inf:as_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALKALI,,Austrian Territories,1925.0,10537.0,inf:as_1899; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALKALI,,Greece,827.0,8927.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Bulgaria,58.0,890.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Roumania,824.0,8104.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Turkey : European,252.0,2537.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Turkey : Asiatic,740.0,7643.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Turkey : Cyprus,3.0,59.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Egypt,625.0,6335.0,inf:as_1899; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALKALI,,Tripoli,6.0,67.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Tunis,128.0,1101.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,Algeria,6.0,62.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,ALKALI,,East Africa: Portuguese Possessions,22.0,927.0,inf:as_1899; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Sweden,20631.0,20034.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Germany,325667.0,335667.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Spain,23021.0,28091.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Turkey : European,5590.0,5699.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Turkey : Asiatic,3549.0,3849.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Egypt,26273.0,25273.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Mexico,4224.0,4364.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Republic of Colombia,24432.0,24492.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Other Foreign Countries,30599.0,5076.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Channel Islands,102536.0,102586.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Articles Exported,Malta and Gozo,19502.0,18591.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,West Africa,Sierra Leone,3084.0,3984.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,South Africa,Cape of Good Hope,159633.0,189683.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,South Africa,British East Indies,167029.0,167929.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,South Africa,Hong Kong,10606.0,10996.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,South Africa,Australasia : Victoria,33574.0,38874.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,South Africa,Australasia : New South Wales,117540.0,117549.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,South Africa,Australasia : New Zealand,36532.0,35552.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,South Africa,Australasia : Fiji Islands,1136.0,1106.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,South Africa,Other British Possessions,19041.0,2000.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,ALL OTHER ARTICLES NOT ENUMERATED AND NOT FALLING UNDER ANY OF THE GENERAL HEADS,Manufactured,Russia : Northern Ports,51220.0,54220.0,inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"AMMUNITION, Shot, Large and Small",,Foreign Countries,1295.0,1296.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"AMMUNITION, Shot, Large and Small",,British Possessions,21.0,24.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"AMMUNITION, Shot, Large and Small","Rockets and other Combustibles for the purposes of War, Ex- plosives, Percussion Caps, and Ammunition, unenumerated",Germany,26.0,36.0,inf:as_1898; inf:as_1899; inf:tn_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"AMMUNITION, Shot, Large and Small","Rockets and other Combustibles for the purposes of War, Ex- plosives, Percussion Caps, and Ammunition, unenumerated",Australasia,11043.0,11943.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"AMMUNITION, Shot, Large and Small","Rockets and other Combustibles for the purposes of War, Ex- plosives, Percussion Caps, and Ammunition, unenumerated",Other British Possessions,331.0,232.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Natal,231.0,234.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",France,820.0,890.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",TOTAL,133771.0,133271.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",British East Indies,30.0,450.0,inf:as_1899; inf:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Australasia : South Australia,213.0,184.0,inf:as_1899; inf:tn_1899; inf:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Australasia : New South Wales,57.0,340.0,inf:tn_1899; inf:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Australasia : Tasmania,20.0,200.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Australasia : New Zealand,53.0,130.0,inf:as_1899; inf:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Canada,129.0,1269.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Falkland Islands,26.0,236.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",TOTAL,543.0,8443.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",TOTAL,14171.0,141714.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Sweden,1640.0,1040.0,inf:as_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Germany,29504.0,29594.0,inf:tn_1899; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,France,187564.0,187504.0,inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Portugal,530.0,520.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,United States of America,1621.0,1083.0,inf:as_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Argentine Republic,955.0,995.0,inf:as_1899; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Other Foreign Countries,55.0,58.0,inf:as_1899; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Gibraltar,55.0,90.0,inf:tn_1899; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Malta and Gozo,115.0,135.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Canada,235.0,785.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,Other British Possessions,22.0,37.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,TOTAL,2854.0,8054.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Geldings,TOTAL,481579.0,484832.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Mares,Holland,21940.0,23940.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Mares,Belgium,83537.0,83857.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Mares,Argentine Republic,4601.0,4001.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Mares,Gibraltar,139.0,180.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,Cape of Good Hope,4917.0,4017.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,Russia,3478.0,3470.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,Sweden,1241.0,1340.0,inf:as_1899; inf:tn_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,Germany,14523.0,14875.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,Holland,25.0,435.0,inf:as_1899; inf:tn_1899; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,Belgium,1827.0,1027.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,France,11555.0,11605.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,United States of America,5123.0,5423.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,Brazil,58.0,860.0,inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Stallions,Argentine Republic,11112.0,11142.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,British East Indies : Madras,12.0,150.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,British East Indies : Ceylon,62.0,60.0,inf:tn_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,Canada,1961.0,1066.0,inf:as_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,British West India Islands,22.0,202.0,inf:tn_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,Falkland Islands,3.0,80.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,TOTAL,67497.0,68153.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Swine,Russia,21.0,261.0,inf:as_1899; inf:tn_1901; obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Swine,Germany,53.0,553.0,inf:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Swine,France,5.0,8.0,inf:as_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Swine,Argentine Republic,56.0,248.0,inf:as_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Swine,Other Foreign Countries,44.0,494.0,inf:as_1899; inf:tn_1901; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,Cape of Good Hope,39.0,50.0,inf:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",South Africa,Canada,3.0,55.0,inf:as_1899; inf:tn_1901; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ANIMALS, Living",Unenumerated,United States of America,540.0,5491.0,inf:as_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,Norway,15020.0,15030.0,inf:as_1898; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,APPAREL AND SLOPS,,Germany,74525.0,74853.0,inf:as_1898; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,APPAREL AND SLOPS,,Holland,31705.0,34705.0,inf:as_1898; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,France,102184.0,109184.0,obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,Portugal,3288.0,3258.0,inf:as_1898; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,APPAREL AND SLOPS,,Spain,6204.0,6304.0,inf:as_1898; obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,Turkey : European,11211.0,11911.0,inf:as_1898; obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,Turkey : Asiatic,462.0,4022.0,inf:as_1898; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,Turkey : Cyprus,279.0,2700.0,inf:as_1898; obs:as_1898; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,Egypt,5021.0,59321.0,inf:as_1898; obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,Tunis,8.0,82.0,obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,,Algeria,57.0,573.0,inf:as_1898; obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,APPAREL AND SLOPS,West Africa,French Possessions,374.0,3729.0,inf:as_1898; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,APPAREL AND SLOPS,West Africa,Spanish Possessions (including Fernando Po),61.0,615.0,inf:as_1898; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,APPAREL AND SLOPS,West Africa,Portuguese Possessions,452.0,4526.0,inf:as_1898; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,APPAREL AND SLOPS,West Africa,East Africa : Portuguese Possessions,6129.0,62250.0,inf:as_1898; obs:as_1898
as_1897,1897,export_uk,APPAREL AND SLOPS,West Africa,Persia,25.0,231.0,inf:as_1898; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,West Africa : French Possessions,9475.0,9470.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,West Africa : Portuguese Possessions,12584.0,12364.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,Republic of Colombia,2101.0,2191.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",West Africa,Gambia,365.0,305.0,obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",West Africa,Sierra Leone,430.0,230.0,obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",West Africa,The Gold Coast,4437.0,4137.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",West Africa,Niger Protectorate,15591.0,15894.0,obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",South Africa,British East Indies : British Burmah,60.0,86.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Madras,517.0,487.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Bengal,2102.0,1584.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Ceylon,162.0,491.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Hong Kong,20.0,50.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,Australasia : British West India Islands,29.0,20.0,obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Madras,28.0,517.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Bengal,224.0,2102.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Madras,123.0,28.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Bengal,595.0,234.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Madras,21.0,123.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,British East Indies : Ceylon,148.0,26.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,Honduras,22.0,71.0,obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,New South Wales,33318.0,36318.0,obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,New Zealand,9252.0,9952.0,obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,Canada,225.0,284.0,obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,Guiana,356.0,386.0,obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",,TOTAL,201299.0,201990.0,obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated",Holland,1256.0,1305.0,inf:as_1899; inf:tn_1901; obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated",France,6943.0,6803.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated",Portugal,1659.0,1649.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated",Italy,12297.0,12697.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated",Greece,129.0,199.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,China,1985.0,1935.0,inf:tn_1901; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,Mexico,2159.0,2150.0,inf:as_1899; inf:tn_1901; obs:as_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,Guatemala,160.0,100.0,inf:as_1899; inf:tn_1901; obs:as_1898; obs:as_1899; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,Republic of Colombia,3490.0,3496.0,obs:as_1898; obs:tn_1899; obs:tn_1901
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,Channel Islands,61141.0,64141.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",West Africa,Sierra Leone,1166.0,1160.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",West Africa,The Gold Coast,4960.0,4000.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",West Africa,Lagos,1926.0,1036.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",South Africa,Cape of Good Hope,121957.0,121987.0,obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",South Africa,Natal,14549.0,14849.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",East Africa,Other Territories under British Influence,3501.0,3504.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",East Africa,Aden and Dependencies,3963.0,3003.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",East Africa,British East Indies : Straits Settlements,12514.0,12814.0,inf:as_1899; obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",East Africa,British East Indies : Ceylon,8669.0,8609.0,obs:as_1898; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,Australasia : South Australia,10231.0,16231.0,obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,Australasia : Victoria,41815.0,41845.0,inf:as_1899; obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,Australasia : New South Wales,31690.0,34690.0,obs:as_1898; obs:as_1899; obs:tn_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Possessions in Indian Seas,Newfoundland,2548.0,2543.0,inf:as_1899; obs:as_1899
as_1897,1897,export_uk,"ARMS, AMMUNITION, &c.",Gunpowder,Portugal,63.0,53.0,inf:as_1898; inf:tn_1899; obs:as_1898; obs:as_1899; obs:tn_1899
